Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i ride for these niggas;ay r_ay_d f_r_er dh_iy_z n_ih_g_ae_s
a;1;i die for these niggas;ay d_ay f_r_er dh_iy_z n_ih_g_ae_s
b;2;6 0 miles away;ah_ae ah_ae m_ay_l_z ah_w_ey
c;3;im takin fire with these niggas so;ih_m t_ae_k_iy_m f_ay_r w_ah_dh dh_iy_z n_ih_g_ae_s s_ow
d;4;y-all wanna fuck around;y_ao_l w_aa_n_ah f_ah_k er_aw_n
o;5;we can fuck around to;w_iy k_ae_n f_ah_k er_aw_n t_ah
p;6;don-t get em round 1;d_ow_n g_ih_t eh_m r_aw_n_d ah_ae
p;7;fuck em get em round 2;f_ah_k eh_m g_ih_t eh_m r_aw_n_d ah_ae
d;8;everybody-s targets now;eh_v_r_iy_b_aa_d_iy_z t_aa_r_g_ah_t_s n_aw
q;9;don-t make us have to target you;d_ow_n m_ey_k y_uw_eh_s hh_ae_v t_uw t_aa_g_ih_t y_uw
e;10;fallen soldiers live forever;f_aa_l_ah_n s_ow_l_jh_er_z l_ay_v f_er_eh_v_er
q;11;well never remember you;w_iy_l n_eh_v_er r_iy_m_eh_m_b_er y_uw
a;13;look here;l_uh_k hh_ih_r
c;15;this (is) for them soldiers;dh_ah_s ah_z f_r_er dh_ah_m s_ow_l_jh_er_z
c;16;thats not gon make it home;dh_ae_t_s n_ax_t g_aa_n m_ey_k ih_t hh_ow_m
e;17;so we go red in y-all memory;s_ow w_iy g_ow r_eh_d ih_n y_ao_l m_eh_m_ax_r_iy
e;18;shoot em dead in y-all memory;sh_uw_t eh_m d_eh_d ih_n y_ao_l m_eh_m_ax_r_iy
b;20;engage em point blank in they face;eh_n_g_ey_jh eh_m p_oy_n_t b_l_ae_ng_k ih_n dh_ey f_ey_s
e;21;in y-all memory;ih_n y_ao_l m_eh_m_ax_r_iy
f;22;cause for we leave best believe;k_aa_z f_ao_r w_iy l_iy_v b_eh_s_t b_ah_l_iy_v
r;23;these iraqs will remember me;dh_iy_z ih_r_aa_k_s w_ah_l r_ih_m_eh_m_b_ax m_iy
a;25;cause we are not fucking around here;k_aa_z w_iy aa_r n_ax_t f_ah_k_ih_ng er_aw_n_d hh_ih_r
f;26;we don-t get much sleep;w_iy d_ow_n_t g_eh_t m_ah_ch s_l_iy_p
g;27;when we on the block all night;w_eh_n w_iy aa_n dh_ah b_l_aa_k ao_l n_ay_t
f;28;exchanging bullets for peace;ih_k_s_ch_ey_n_jh_ih_ng b_uh_l_ah_t_s f_ao_r p_iy_s
a;30;and once we start pullin these triggers;ah_n_d w_ah_n_s w_iy s_t_aa_r_t p_uh_l_ih_n dh_iy_z t_r_ih_g_er_z
h;31;we don-t stop;w_iy d_ow_n_t s_t_aa_p
f;32;Till the whole block leaks;t_ih_l dh_ah hh_ow_l b_l_aa_k l_iy_k_s
f;33;Till its not a live body in the streets;t_ih_l ih_t_s n_ax_t ah l_ay_v b_aa_d_iy ih_n dh_ah s_t_r_iy_t_s
c;35;somebody should a toldem;s_ah_m_b_aa_d_iy sh_uh_d ah t_ow_l_d_er_m
f;36;soldiers don-t know how to die easy;s_ow_l_jh_er_z d_ow_n_t n_ow hh_aw t_uw d_ay iy_z_iy
i;37;and we are fittin to get you back;ah_n_d w_iy aa_r f_ih_t_iy_n t_uw g_eh_t y_uw b_ae_k
f;38;for them families thats now grieving;f_ao_r dh_eh_m f_ae_m_ax_l_ih_z dh_ae_t_s n_aw g_r_iy_v_ih_ng
l;40;so it el be a whole lot a fuckers;s_ow ih_t eh_l b_iy ah hh_ow_l l_aa_t ah f_ah_k_er_r_s
e;41;in return that stop (breathin-);ih_n r_ih_t_er_n dh_ae_t s_t_aa_p b_r_eh_th_iy_n_eh
d;42;they should a laid down;dh_ey sh_uh_d ah l_ey_d d_aw_n
e;43;we wouldn-t a had to kill em when we see em;w_iy w_uh_d_ah_n_t ah hh_ae_d t_uw k_ih_l eh_m w_eh_n w_iy s_iy eh_m
