Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;you do exactly what you want to;y_uw d_uw ih_g_z_ae_k_t_l_iy hh_w_ah_t y_uw w_aa_n_t t_ah
f;1;and you answer to no one;ah_n_d y_uw ae_n_s_er t_ah n_ow w_ah_n
g;2;you live exactly how you want to;y_uw l_ay_v ih_g_z_ae_k_t_l_iy hh_aw y_uw w_aa_n_t t_uw
f;3;for you today has just begun;f_ao_r y_uw t_ah_d_ey hh_ah_z jh_ah_s_t b_ih_g_ah_n
e;5;its my life I choose to;ih_t_s m_ay l_ay_f ay ch_uw_z t_ah
g;6;its my life so f (*) (*) k you;ih_t_s m_ay l_ay_f s_ow eh_f ah_ae ah_ae k_ey y_uw
a;8;never surrender;n_eh_v_er s_er_eh_n_d_er
b;9;its my life and my world;ih_t_s m_ay l_ay_f ah_n_d m_ay w_er_l_d
c;11;you always have to have your own way;y_uw ao_l_w_iy_z hh_ae_v t_uw hh_ae_v y_ao_r ow_n w_ey
d;12;so why would you want to change right now;s_ow hh_w_ay w_uh_d y_uw w_aa_n_t t_ah ch_ey_n_jh r_ay_t n_aw
c;13;its my life and I want to have my say;ih_t_s m_ay l_ay_f ah_n_d ay w_aa_n_t t_ah hh_ae_v m_ay s_ey
d;14;no one can tell me that oh no;n_ow w_ah_n k_ah_n t_eh_l m_iy dh_ae_t ow n_ow
g;16;its my life I choose to;ih_t_s m_ay l_ay_f ay ch_uw_z t_uw
g;17;its my life so f (*) (*) k you;ih_t_s m_ay l_ay_f s_ow eh_f ah_ae ah_ae k_ey y_uw
a;19;never surrender;n_eh_v_er s_er_eh_n_d_er
b;20;its my life and my world;ih_t_s m_ay l_ay_f ah_n_d m_ay w_er_l_d
e;22;its my world I choose to;ih_t_s m_ay w_er_l_d ay ch_uw_z t_ah
e;23;its my life so f (*) (*) k you;ih_t_s m_ay l_ay_f s_ow eh_f ah_ae ah_ae k_ey y_uw
a;25;never surrender;n_eh_v_er s_er_eh_n_d_er
b;26;its my life and my world;ih_t_s m_ay l_ay_f ah_n_d m_ay w_er_l_d
