Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;now check check out my melody;n_aw ch_eh_k ch_eh_k aw_t m_ay m_eh_l_ah_d_iy
m;1;see I fell in love but love ain-t never fell into me;s_iy ay f_eh_l ih_n_ch l_ah_v b_ah_t l_ah_v ey_n_t n_eh_v_er f_eh_l ih_n_t_uw m_iy
a;2;felt like an irrelevant punk a celibate;f_eh_l_t l_ay_k ae_n ih_r_eh_l_ah_v_ah_n_t p_ah_ng_k ah s_eh_l_ah_b_ah_t
b;3;monk I feel so lonely and Im telling you cause;m_ah_ng_k ay f_iy_l s_ow l_ow_n_l_iy ah_n_d ay_m t_eh_l_ih_ng y_uw k_aa_z
n;4;like Neyo Im so sick of every love song on;l_ay_k N_eh_iy_ax ay_m s_ow s_ih_k ah_v eh_v_er_iy l_ah_v s_ao_ng aa_n
c;5;the radio You-ll find;dh_ah r_ey_d_iy_ow y_uw_l f_ay_n_d
d;6;someone don-t play me yo;s_ah_m_w_ah_n d_ow_n_t p_l_ey m_iy y_ow
o;7;sluty floosies don-t phase me but then you came and;s_l_uw_t_iy f_l_o_s_iy_ax_s d_ow_n_t f_ey_z m_iy b_ah_t dh_eh_n y_uw k_ey_m ah_n_d
e;8;i picked a whole big bouquet of (upsy-daisies);ay p_ih_k_t ah hh_ow_l b_ih_g b_uw_k_ey ah_v ah_p_s_iy_d_ey_z_iy_z
f;9;she got me tripping like slipping on banana peels;sh_iy g_aa_t m_iy t_r_ih_p_ih_ng l_ay_k s_l_ih_p_ih_ng aa_n b_ah_n_ae_n_ah p_iy_l_z
f;10;full of jolly now I know how Santa feels;f_uh_l ah_v jh_aa_l_iy n_aw ay n_ow hh_aw s_ae_n_t_ah f_iy_l_z
p;11;i blunder with the words smother all of her;ay b_l_ah_n_d_er w_ih_dh dh_ah w_er_d_z s_m_ah_dh_er ao_l ah_v hh_er
p;12;wonder has occurred Ill make a mother outta her;w_ah_n_d_er hh_ah_z ah_k_er_d ay_l m_ey_k ah m_ah_dh_er uw_t_ah hh_er
c;13;if her body (is) a Wonderland than her mind;ah_f hh_er b_aa_d_iy ih_z ah w_ah_n_d_er_l_ae_n_d dh_ae_n hh_er m_ay_n_d
c;14;(is) a big Benemoth I gotta get in line;ih_z ah b_ih_g B_eh_n_er_m_ax_th ay g_aa_t_ah g_eh_t ih_n l_ay_n
m;15;butterflies in my stomach got a whole conservatory;b_ah_t_er_f_l_ay_z ih_n m_ay s_t_ah_m_ah_k g_aa_t ah hh_ow_l k_ah_n_s_er_v_ah_t_ao_r_iy
q;16;just hope this my first love story but;jh_ah_s_t hh_ow_p dh_ih_s m_ay f_er_s_t l_ah_v s_t_ao_r_iy b_ah_t
g;18;now youre gone and Im writing this song;n_aw y_uw_r g_ao_n ah_n_d ay_m r_ay_t_ih_ng dh_ih_s s_ao_ng
g;19;now youre gone and Im writing this song;n_aw y_uw_r g_ao_n ah_n_d ay_m r_ay_t_ih_ng dh_ih_s s_ao_ng
h;20;im picking petals off the flower;ay_m p_ih_k_ih_ng p_eh_t_ah_l_z ao_f dh_ah f_l_aw_er
h;21;she loves me she loves me not but she-s got the power;sh_iy l_ah_v_z m_iy sh_iy l_ah_v_z m_iy n_ax_t b_ah_t s_hh_iy_z g_aa_t dh_ah p_aw_er
i;23;i thought I played it cool and kept my distance;ay th_ao_t ay p_l_ey_d ih_t k_uw_l ah_n_d k_eh_p_t m_ay d_ih_s_t_ah_n_s
a;24;abided by the rules paid close attention;ah_b_ay_d_ah_d b_ay dh_ah r_uw_l_z p_ey_d k_l_ow_s ah_t_eh_n_sh_ah_n
i;25;so I shined up my shoes ready to step in;s_ow ay sh_ay_n_d ah_p m_ay sh_uw_z r_eh_d_iy t_uw s_t_eh_p ih_n
i;26;then she acted so rude so I said F This;dh_eh_n sh_iy ae_k_t_ah_d s_ow r_uw_d s_ow ay s_eh_d eh_f dh_ih_s
l;27;singing CeeLos Forget You the dirty version;s_ih_ng_ih_ng  f_er_g_eh_t y_uw dh_ah d_er_t_iy v_er_zh_ah_n
l;28;youre kinda surprised youve never heard me cursing;y_uw_r k_ih_n_d_ah s_ax_p_r_ay_z_d y_uw_v n_eh_v_er hh_er_d m_iy k_er_s_ih_ng
