Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;homicide in the air put on a red flag;hh_aa_m_ah_s_ay_d ih_n_ch dh_iy eh_r p_uh_t aa_n ey r_eh_d f_l_ae_g
a;1;shoot him in the head put him in a bodybag;sh_uw_t ih_m ih_n_ch dh_iy hh_eh_d p_uh_t ih_m ih_n_ch ey b_aa_d_iy_b_ae_g
a;2;one shot kill put him in a body bag;w_ah_n sh_aa_t k_ih_l p_uh_t hh_ih_m ih_n ah b_aa_d_iy b_ae_g
a;3;zip Lift em now he in a bodybag;z_ih_p l_ih_f_t eh_m n_aw hh_iy ih_n ah b_aa_d_iy_b_ae_g
a;4;put him in a bodybag he in a bodybag;p_uh_t hh_ih_m ih_n ah b_aa_d_iy_b_ae_g hh_iy ih_n ah b_aa_d_iy_b_ae_g
a;5;zip Lift em now he in a bodybag;z_ih_p l_ih_f_t eh_m n_aw hh_iy ih_n ah b_aa_d_iy_b_ae_g
b;7;wooh Da Kid;w_uw_ae d_aa k_ih_d
c;8;homicide in the air smell like a graveyard;hh_aa_m_ah_s_ay_d ih_n dh_ah eh_r s_m_eh_l l_ay_k ah g_r_ey_v_y_aa_r_d
d;9;six niggas extinct for tryna play hard;s_ih_k_s n_ih_g_ae_s ih_k_s_t_ih_ng_k_t f_ao_r t_r_ih_n_ah p_l_ey hh_aa_r_d
d;10;red pitbull tough with the lockjaw;r_eh_d p_ih_t_b_uh_l t_ah_f w_ih_dh dh_ah l_aa_k_jh_ao
d;11;bullets maneater so we call him Carnivore;b_uh_l_ah_t_s m_ey_n_ey_t_r s_ow w_iy k_ao_l hh_ih_m k_aa_r_n_ih_v_ao_r
h;12;you know its rude love to the OG-s shoffy;y_uw n_ow ih_t_s r_uw_d l_ah_v t_ah dh_iy ah_g_z sh_ao_f_iy
e;13;blood love to my Brem niggas like;b_l_ah_d l_ah_v t_uw m_ay b_r_eh_m n_ih_g_ae_s l_ay_k
a;14;jaffy;jh_ae_f_ah_ae
f;15;i be like piano keys;ay b_iy l_ay_k p_ih_ae_n_ow k_iy_z
a;16;they be like whats that;dh_ey b_iy l_ay_k w_ah_t_s dh_ae_t
f;17;first the white Sheet;f_er_s_t dh_iy hh_w_ay_t sh_iy_t
i;18;then come the Bodybag;dh_eh_n k_ah_m dh_iy B_ao_d_iy_b_ax_g
e;19;coroners ride next its a long ride;k_ao_r_ah_n_er_z r_ay_d n_eh_k_s ih_t_s ah l_ao_ng r_ay_d
e;20;he died real quick and he died with his pride;hh_iy d_ay_d r_iy_l k_w_ih_k ah_n_d hh_iy d_ay_d w_ih_dh hh_ih_z p_r_ay_d
c;21;no pain;n_ow p_ey_n
b;22;no itch;n_ow ih_ch
a;23;put him in a black bag;p_uh_t hh_ih_m ih_n ah b_l_ae_k b_ae_g
b;24;zip;z_ih_p
c;26;waka Flocka Flame;w_ey_k_ae F_l_ao_k_k_ae f_l_ey_m
g;27;oh shit what the fuck;ow sh_iy_t w_ah_t dh_ah f_ah_k
g;28;this nigga wanna buck;dh_ih_s n_ih_g_ae w_aa_n_ah b_ah_k
g;29;(pistol-whip) this fuck nigga till his eye bust;p_ih_s_t_ah_l_w_ih_p dh_ah_s f_ah_k n_ih_g_ae t_ih_l hh_ah_z ay b_ah_s_t
g;30;make the paramedics rush;m_ey_k dh_iy p_eh_r_ah_m_eh_d_ih_k_s r_ah_sh
l;31;(matter-fact) DOA;m_ae_t_ax_f_ae_k_t 
a;32;im that guy Im that man;ay_m dh_ae_t g_ay ay_m dh_ae_t m_ae_n
c;33;im the crazy nigga with the Kay;ay_m dh_ah k_r_ey_z_iy n_ih_g_ae w_ih_dh dh_ah k_ey
m;34;its goin down;ih_t_s g_oy_n d_aw_n
b;35;shoot his ass up ZIP;sh_uw_t hh_ih_z ae_s ah_p z_ih_p
f;36;now he in a bodybag police hit the scene zip em don-t say shit;n_aw hh_iy ih_n ah b_aa_d_iy_b_ae_g p_ah_l_iy_s hh_ih_t dh_ah s_iy_n z_ih_p eh_m d_ow_n_t s_ey sh_iy_t
n;37;they gone ask you;dh_ey g_ao_n ae_s_k y_uw
d;38;what happened Who got shot Who done fired shots;w_ah_t hh_ae_p_ah_n_d hh_uw g_aa_t sh_aa_t hh_uw d_ah_n f_ay_er_d sh_aa_t_s
a;39;reply back;r_ih_p_l_ay b_ae_k
b;40;i ain-t see jack shit I ain-t sayin shit I ain-t no snitch (matter-fact) it was Waka Flocka ZIP;ay ey_n_t s_iy jh_ae_k sh_iy_t ay ey_n_t s_ey_iy_n sh_iy_t ay ey_n_t n_ow s_n_ih_ch m_ae_t_ax_f_ae_k_t ih_t w_ah_z W_ae_k_ax F_l_ao_k_k_ae z_ih_p
b;41;dumb nigga;d_ah_m n_ih_g_ae
n;42;i told you;ay t_ow_l_d y_uw
o;43;don-t snitch on Waka Flocka;d_ow_n_t s_n_ih_ch aa_n W_ae_k_ax F_l_ao_k_k_ae
h;44;soo Woo;s_uw w_uw
