Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;standing out in the warmth covered up by the heat;s_t_ae_n_d_ih_ng aw_t ih_n_ch dh_iy w_ao_r_m_th k_ah_v_er_d ah_p b_ay dh_iy hh_iy_t
a;1;hide my face from the crowd and just stare at my feet;hh_ay_d m_ay f_ey_s f_er_m dh_iy k_r_aw_d ah_n_d jh_ah_s_t s_t_eh_r ae_t m_ay f_iy_t
d;2;the ground of the world meant for you not for me;dh_iy g_r_aw_n_d ah_v dh_iy w_er_l_d m_eh_n_t f_r_er y_uw n_ax_t f_r_er m_iy
a;3;don-t have a reason or purpose from what I can see;d_ow_n hh_ae_v ey r_iy_z_ah_n er p_er_p_ah_s f_er_m hh_w_ah_t ay k_ae_n s_iy
a;4;see;s_iy
e;6;when you feel it you know it;hh_w_ih_n y_uw f_iy_l ah_t y_uw n_ow ah_t
b;7;you love it what matters the most;y_uw l_ah_v ah_t hh_w_ah_t m_ae_t_er_z dh_iy m_ow_s
b;8;and you know;ah_n_d y_uw n_ow
f;9;its bigger than you;ih_t_s b_ih_g_er dh_ae_n y_uw
b;10;and then me and the words that we spoke;ah_n_d dh_eh_n m_iy ah_n_d dh_ah w_er_d_z dh_ae_t w_iy s_p_ow_k
b;11;and you know;ah_n_d y_uw n_ow
a;12;im climbing and swimming upstream;ay_m k_l_ay_m_ih_ng ah_n_d s_w_ih_m_ih_ng ah_p_s_t_r_iy_m
b;13;just to find my way home;jh_ah_s_t t_uw f_ay_n_d m_ay w_ey hh_ow_m
b;14;and you know;ah_n_d y_uw n_ow
a;15;that the feeling Im feel;dh_ae_t dh_ah f_iy_l_ih_ng ay_m f_iy_l
b;16;(is) the thing that (is) bringing me home;ih_z dh_ah th_ih_ng dh_ae_t ih_z b_r_ih_ng_ih_ng m_iy hh_ow_m
c;18;working hard to find love in a world left without;w_er_k_ih_ng hh_aa_r_d t_uw f_ay_n_d l_ah_v ih_n ah w_er_l_d l_eh_f_t w_ih_th_aw_t
c;19;im a cloud treading on not a stream flowing down;ay_m ah k_l_aw_d t_r_eh_d_ih_ng aa_n n_ax_t ah s_t_r_iy_m f_l_ow_ih_ng d_aw_n
c;20;savor the smile and the laughs theyre the best ones around;s_ey_v_er dh_ah s_m_ay_l ah_n_d dh_iy l_ae_f_s dh_ey_r dh_ah b_eh_s_t w_ah_n_z er_aw_n_d
c;21;helping hands giving hands sharing the wealth we were bound;hh_eh_l_p_ih_ng hh_ae_n_d_z g_ih_v_ih_ng hh_ae_n_d_z sh_eh_r_ih_ng dh_ah w_eh_l_th w_iy w_er b_aw_n_d
c;22;bound;b_aw_n_d
e;24;when you feel it you know it;w_eh_n y_uw f_iy_l ih_t y_uw n_ow ah_t
b;25;you love it what matters the most;y_uw l_ah_v ah_t w_ah_t m_ae_t_er_z dh_ah m_ow_s_t
b;26;and you know;ah_n_d y_uw n_ow
f;27;its bigger than you;ih_t_s b_ih_g_er dh_ae_n y_uw
b;28;and then me and the words that we spoke;ah_n_d dh_eh_n m_iy ah_n_d dh_ah w_er_d_z dh_ae_t w_iy s_p_ow_k
b;29;and you know;ah_n_d y_uw n_ow
a;30;im climbing and swimming upstream;ay_m k_l_ay_m_ih_ng ah_n_d s_w_ih_m_ih_ng ah_p_s_t_r_iy_m
b;31;just to find my way home;jh_ah_s_t t_uw f_ay_n_d m_ay w_ey hh_ow_m
b;32;and I know;ah_n_d ay n_ow
a;33;that the feeling I feel;dh_ae_t dh_ah f_iy_l_ih_ng ay f_iy_l
b;34;(is) the thing that (is) bringing me home;ih_z dh_ah th_ih_ng dh_ae_t ih_z b_r_ih_ng_ih_ng m_iy hh_ow_m
b;36;follow the road where you know you should go;f_aa_l_ow dh_ah r_ow_d w_eh_r y_uw n_ow y_uw sh_uh_d g_ow
b;37;take me home;t_ey_k m_iy hh_ow_m
b;38;take me home;t_ey_k m_iy hh_ow_m
g;40;when you feel it you know it;w_eh_n y_uw f_iy_l ih_t y_uw n_ow ih_t
b;41;you love it what matters the most;y_uw l_ah_v ih_t w_ah_t m_ae_t_er_z dh_ah m_ow_s_t
b;42;and you know;ah_n_d y_uw n_ow
f;43;its bigger than you;ih_t_s b_ih_g_er dh_ae_n y_uw
b;44;and then me and the words that we spoke;ah_n_d dh_eh_n m_iy ah_n_d dh_ah w_er_d_z dh_ae_t w_iy s_p_ow_k
b;45;and I know;ah_n_d ay n_ow
a;46;im climbing and swimming upstream;ay_m k_l_ay_m_ih_ng ah_n_d s_w_ih_m_ih_ng ah_p_s_t_r_iy_m
b;47;just to find my way home;jh_ah_s_t t_uw f_ay_n_d m_ay w_ey hh_ow_m
b;48;and I know;ah_n_d ay n_ow
a;49;that the feeling I feel;dh_ae_t dh_ah f_iy_l_ih_ng ay f_iy_l
b;50;(is) the thing that (is) bringing me home;ih_z dh_iy th_ih_ng dh_ae_t ih_z b_r_ih_ng_ih_ng m_iy hh_ow_m
d;52;instrumental;ih_n_s_t_r_ah_m_eh_n_t_ah_l
