Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i was lost on a one way ticket to the house;ay w_ah_z l_ao_s_t aa_n ey hh_w_ah_n w_ey t_ih_k_ah_t t_ah dh_iy hh_aw_s
b;1;where the drugs are free;hh_w_eh_r dh_iy d_r_ah_g_z er f_r_iy
a;2;and the lights are down;ah_n_d dh_iy l_ay_t_s er d_aw_n
f;3;you were waiting on me;y_uw w_iy_r w_ey_t_ih_ng aa_n m_iy
c;4;but I was keeping it cool;b_ah_t ay w_ah_z k_iy_p_ih_ng ih_t k_uw_l
c;5;the ice breaks beneath and were falling through;dh_ah ay_s b_r_ey_k_s b_ah_n_iy_th ah_n_d w_iy_r f_aa_l_ih_ng th_r_uw
g;6;i I was getting bit by you;ay ay w_ah_z g_eh_t_ih_ng b_ih_t b_ay y_uw
c;7;and you you were feeling so brand new;ah_n_d y_uw y_uw w_iy_r f_iy_l_ih_ng s_ow b_r_ae_n_d n_y_uw
c;8;its the season the season for the Camden crew;ih_t_s dh_ah s_iy_z_ah_n dh_ah s_iy_z_ah_n f_ao_r dh_ah k_ae_m_d_ah_n k_r_uw
c;9;its a snake bite black till youre blue;ih_t_s ah s_n_ey_k b_ay_t b_l_ae_k t_ih_l y_uw_r b_l_uw
d;10;we were trippin down Chalk Farm Road;w_iy w_iy_r t_r_ih_p_iy_n d_aw_n ch_aa_k f_aa_r_m r_ow_d
d;11;exchanging glances feeling so alone;ih_k_s_ch_ey_n_jh_ih_ng g_l_ae_n_s_ah_z f_iy_l_ih_ng s_ow ah_l_ow_n
e;12;neon lights pushing us to the bend;n_iy_aa_n l_ay_t_s p_uh_sh_ih_ng ah_s t_uw dh_ah b_eh_n_d
e;13;were leaving it all at The World-s End;w_iy_r l_iy_v_ih_ng ih_t ao_l ae_t dh_ah w_er_l_d_z eh_n_d
g;14;i I was getting bit by you;ay ay w_ah_z g_eh_t_ih_ng b_ih_t b_ay y_uw
c;15;and you you were feeling so brand new;ah_n_d y_uw y_uw w_iy_r f_iy_l_ih_ng s_ow b_r_ae_n_d n_y_uw
c;16;its the season the season for the Camden crew;ih_t_s dh_ah s_iy_z_ah_n dh_ah s_iy_z_ah_n f_ao_r dh_ah k_ae_m_d_ah_n k_r_uw
c;17;its a snake bite black till youre blue;ih_t_s ah s_n_ey_k b_ay_t b_l_ae_k t_ih_l y_uw_r b_l_uw
d;18;losing time the Underground gets cold;l_uw_z_ih_ng t_ay_m dh_ah ah_n_d_er_g_r_aw_n_d g_eh_t_s k_ow_l_d
d;19;too late to make it all alone;t_uw l_ey_t t_uw m_ey_k ih_t ao_l ah_l_ow_n
b;20;wading through the garbage in the street;w_ey_d_ih_ng th_r_uw dh_ah g_aa_r_b_ih_jh ih_n dh_ah s_t_r_iy_t
f;21;i saved it for you you saved it for me;ay s_ey_v_d ih_t f_ao_r y_uw y_uw s_ey_v_d ih_t f_ao_r m_iy
f;22;i I was getting bit by you;ay ay w_ah_z g_eh_t_ih_ng b_ih_t b_ay y_uw
c;23;and you you were feeling so brand new;ah_n_d y_uw y_uw w_iy_r f_iy_l_ih_ng s_ow b_r_ae_n_d n_y_uw
c;24;its the season the season for the Camden crew;ih_t_s dh_ah s_iy_z_ah_n dh_ah s_iy_z_ah_n f_ao_r dh_ah k_ae_m_d_ah_n k_r_uw
c;25;its a snake bite black till youre blue;ih_t_s ah s_n_ey_k b_ay_t b_l_ae_k t_ih_l y_uw_r b_l_uw
