Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;all the World Is Desolation;ao_l dh_iy w_er_l_d ih_z d_eh_s_ah_l_ey_sh_ah_n
a;1;all the world (is) desolation;ao_l dh_iy w_er_l_d ah_z d_eh_s_ah_l_ey_sh_ah_n
b;2;sad and quiet (as) the tomb;s_ae_d ah_n_d k_w_ay_ah_t eh_z dh_iy t_uw_m
e;3;father has a penile stricture;f_aa_dh_er hh_ah_z ey p_iy_n_ay_l s_t_r_ih_k_ch_er
b;4;mother has a droopy womb;m_ah_dh_er hh_ah_z ey d_r_uw_p_iy w_uw_m
c;5;sister Amy was aborted;s_ih_s_t_er ey_m_iy w_ah_z ah_b_ao_r_t_ah_d
d;6;for the (forty-second) time;f_r_er dh_iy f_ao_t_ih_s_eh_k_ax_n t_ay_m
c;7;cousin Hymie was deported;k_ah_z_ah_n hh_ay_m_iy w_ah_z d_ah_p_ao_r_t_ah_d
d;8;for a homosexual crime;f_ao_r ah hh_ow_m_ow_s_eh_k_sh_ah_w_ah_l k_r_ay_m
a;9;all the world (is) desolation;ao_l dh_ah w_er_l_d ih_z d_eh_s_ah_l_ey_sh_ah_n
d;10;in our family no one smiles;ih_n aw_r f_ae_m_ax_l_ih n_ow w_ah_n s_m_ay_l_z
a;11;all we do for recreation;ao_l w_iy d_uw f_ao_r r_eh_k_r_iy_ey_sh_ah_n
d;12;(is) crack ice for Grandma-s piles;ih_z k_r_ae_k ay_s f_ao_r g_r_ae_n_d_m_aa_z p_ay_l_z
f;13;filename WLDESOL;f_ay_l_n_ey_m 
g;14;play exe WLDESOL;p_l_ey eh_k_s_ah 
h;15;rg;aa_r_g
e;16;DOCUMENT BOUNDARY;d_aa_k_y_ah_m_eh_n_t b_aw_n_d_er_iy
