Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;0;in an open fire;ih_n_ch ah_n ow_p_ah_n f_ay_er
e;1;i don-t understand;ay d_ow_n ah_n_d_er_s_t_ae_n_d
a;2;what happened here;w_ah_t hh_ae_p_ah_n_d hh_ih_r
b;3;thought we were friends;th_ao_t w_iy w_er f_r_eh_n_d_z
f;4;no I won-t deny it I fell so deep;n_ow ay w_ow_n_t d_ah_n_ay ih_t ay f_eh_l s_ow d_iy_p
g;5;but you ran away so far from me;b_ah_t y_uw r_ae_n ah_w_ey s_ow f_aa_r f_er_m m_iy
g;7;now that things have changed you wanna know me;n_aw dh_ah_t th_ih_ng_z hh_ae_v ch_ey_n_jh_d y_uw w_aa_n_ah n_ow m_iy
g;8;but you don-t know me you know the old me;b_ah_t y_uw d_ow_n n_ow m_iy y_uw n_ow dh_iy ow_l_d m_iy
c;9;don-t come up to me and talk (as) if were homies;d_ow_n k_ah_m ah_p t_uw m_iy ah_n_d t_ao_k ae_z ah_f w_iy_r hh_aa_m_ah_er_s
c;10;cause we ain-t homies;k_aa_z w_iy ey_n_t hh_aa_m_ah_er_s
g;11;nah you don-t know me;n_aa y_uw d_ow_n n_ow m_iy
b;13;i remember every word every word you said;ay r_ih_m_eh_m_b_ax eh_v_er_iy w_er_d eh_v_er_iy w_er_d y_uw s_eh_d
a;14;i remember everything everything you did;ay r_ih_m_eh_m_b_ax eh_v_r_iy_th_ih_ng eh_v_r_iy_th_ih_ng y_uw d_ih_d
b;15;i don-t wanna be your friend or your enemy;ay d_ow_n_t w_aa_n_ah b_iy y_ao_r f_r_eh_n_d ao_r y_ao_r eh_n_ah_m_iy
b;16;i remember every word every word you said;ay r_ih_m_eh_m_b_ax eh_v_r_iy w_er_d eh_v_er_iy w_er_d y_uw s_eh_d
a;17;i remember everything everything you did;ay r_ih_m_eh_m_b_ax eh_v_r_iy_th_ih_ng eh_v_r_iy_th_ih_ng y_uw d_ih_d
b;18;i don-t wanna be your friend or your enemy;ay d_ow_n_t w_aa_n_ah b_iy y_ao_r f_r_eh_n_d ao_r y_ao_r eh_n_ah_m_iy
h;20;brother I don-t buy it;b_r_ah_dh_er ay d_ow_n_t b_ay ih_t
g;21;what you want from me;w_ah_t y_uw w_aa_n_t f_r_ah_m m_iy
i;22;just stay away;jh_ah_s_t s_t_ey ah_w_ey
g;23;no apology;n_ow ah_p_aa_l_ah_jh_iy
g;25;now that things have changed you wanna know me;n_aw dh_ae_t th_ih_ng_z hh_ae_v ch_ey_n_jh_d y_uw w_aa_n_ah n_ow m_iy
g;26;but you don-t know me you know the old me;b_ah_t y_uw d_ow_n_t n_ow m_iy y_uw n_ow dh_ah ow_l_d m_iy
c;27;don-t come up to me and talk (as) if were homies;d_ow_n_t k_ah_m ah_p t_uw m_iy ah_n_d t_ao_k ae_z ah_f w_iy_r hh_aa_m_ah_er_s
c;28;cause we ain-t homies;k_aa_z w_iy ey_n_t hh_aa_m_ah_er_s
d;29;nah you don-t know me;n_aa y_uw d_ow_n_t n_ow m_iy
b;31;i remember every word every word you said;ay r_ih_m_eh_m_b_ax eh_v_er_iy w_er_d eh_v_er_iy w_er_d y_uw s_eh_d
a;32;i remember everything everything you did;ay r_ih_m_eh_m_b_ax eh_v_r_iy_th_ih_ng eh_v_r_iy_th_ih_ng y_uw d_ih_d
b;33;i don-t wanna be your friend or your enemy;ay d_ow_n_t w_aa_n_ah b_iy y_ao_r f_r_eh_n_d ao_r y_ao_r eh_n_ah_m_iy
b;34;i remember every word every word you said;ay r_ih_m_eh_m_b_ax eh_v_er_iy w_er_d eh_v_er_iy w_er_d y_uw s_eh_d
a;35;i remember everything everything you did;ay r_ih_m_eh_m_b_ax eh_v_r_iy_th_ih_ng eh_v_r_iy_th_ih_ng y_uw d_ih_d
b;36;i don-t wanna be your friend or your enemy;ay d_ow_n_t w_aa_n_ah b_iy y_ao_r f_r_eh_n_d ao_r y_ao_r eh_n_ah_m_iy
