Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;late one night;l_ey_t w_ah_n n_ay_t
b;1;i can balance the elements;ay k_ae_n b_ae_l_ah_n_s dh_iy eh_l_ah_m_ah_n_t_s
c;2;they boil and smoke in the glass;dh_ey b_oy_l ah_n_d s_m_ow_k ih_n_ch dh_iy g_l_ae_s
b;3;i knew war was dead;ay n_y_uw w_ao_r w_ah_z d_eh_d
d;4;but the struggle to control;b_ah_t dh_iy s_t_r_ah_g_ah_l t_ah k_ah_n_t_r_ow_l
l;5;the very fortress of who I am;dh_iy v_eh_r_iy f_ao_r_t_r_ah_s ah_v hh_uw ay ae_m
c;6;i drink the potion from the flask;ay d_r_ih_ng_k dh_iy p_ow_sh_ah_n f_er_m dh_iy f_l_ae_s_k
e;7;admire myself in the mirror;ae_d_m_ay_r m_ay_s_eh_l_f ih_n_ch dh_iy m_ih_r_er
e;8;i felt a god in my own skin;ay f_eh_l_t ey g_aa_d ih_n_ch m_ay ow_n s_k_ih_n
f;9;here to keep me on top of the world;hh_ih_r t_ah k_iy_p m_iy aa_n t_aa_p ah_v dh_iy w_er_l_d
e;10;free me from the reality Im in;f_r_iy m_iy f_er_m dh_iy r_iy_ae_l_ah_t_iy ay_m ih_n
g;12;i awoke in the morning;ay ah_w_ow_k ih_n dh_ah m_ao_r_n_ih_ng
m;13;with a (smoke-free) conscience;w_ih_dh ah s_m_ow_k_f_r_iy k_aa_n_sh_ah_n_s
b;14;my creation waits upon the shelf;m_ay k_r_iy_ey_sh_ah_n w_ey_t_s ah_p_aa_n dh_ah sh_eh_l_f
d;15;double the dose;d_ah_b_ah_l dh_ah d_ow_s
b;16;so begins the struggle of man vs self;s_ow b_ih_g_ih_n_z dh_ah s_t_r_ah_g_ah_l ah_v m_ae_n v_er_s_ah_z s_eh_l_f
g;17;my every act and every thought;m_ay eh_v_er_iy ae_k_t ah_n_d eh_v_er_iy th_ao_t
e;18;consumed by this drink;k_ah_n_s_uw_m_d b_ay dh_ih_s d_r_ih_ng_k
e;19;i would punch through the window;ay w_uh_d p_ah_n_ch th_r_uw dh_ah w_ih_n_d_ow
