Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;0;i am a black and white ghost;ay ae_m ey b_l_ae_k ah_n_d hh_w_ay_t g_ow_s_t
a;1;in a black and invisible dress;ih_n_ch ey b_l_ae_k ah_n_d ih_n_v_ih_z_ah_b_ah_l d_r_eh_s
b;2;oh what a mess Im in;ow hh_w_ah_t ey m_eh_s ay_m ih_n
i;3;what kind of fool am I;w_ah_t k_ay_n_d ah_v f_uw_l ae_m ay
c;4;i am the married kind;ay ae_m dh_ah m_eh_r_iy_d k_ay_n_d
d;5;the kind that said I do;dh_ah k_ay_n_d dh_ae_t s_eh_d ay d_uw
d;6;forever searching for someone new;f_er_eh_v_er s_er_ch_ih_ng f_ao_r s_ah_m_w_ah_n n_y_uw
e;7;at night I get drunk and fly around;ae_t n_ay_t ay g_eh_t d_r_ah_ng_k ah_n_d f_l_ay er_aw_n_d
e;8;in the day I dream and lay around;ih_n dh_ah d_ey ay d_r_iy_m ah_n_d l_ey er_aw_n_d
b;9;i drink and smoke your brand and drink;ay d_r_ih_ng_k ah_n_d s_m_ow_k y_ao_r b_r_ae_n_d ah_n_d d_r_ih_ng_k
l;10;i am drunk over you;ay ae_m d_r_ah_ng_k ow_v_er y_uw
c;11;i am the married kind;ay ae_m dh_ah m_eh_r_iy_d k_ay_n_d
d;12;the kind that said I do;dh_ah k_ay_n_d dh_ae_t s_eh_d ay d_uw
d;13;forever searching someone new;f_er_eh_v_er s_er_ch_ih_ng s_ah_m_w_ah_n n_y_uw
f;14;i am the ghost of all my dreams;ay ae_m dh_ah g_ow_s_t ah_v ao_l m_ay d_r_iy_m_z
a;15;to me its all pretend;t_uw m_iy ih_t_s ao_l p_r_iy_t_eh_n_d
f;16;i pretend Im alive or just not dead;ay p_r_iy_t_eh_n_d ay_m ah_l_ay_v ao_r jh_ah_s_t n_ax_t d_eh_d
l;17;i will die for you;ay w_ah_l d_ay f_ao_r y_uw
c;18;i am the married kind;ay ae_m dh_ah m_eh_r_iy_d k_ay_n_d
d;19;the kind that said I do;dh_ah k_ay_n_d dh_ae_t s_eh_d ay d_uw
d;20;forever searching for someone new;f_er_eh_v_er s_er_ch_ih_ng f_ao_r s_ah_m_w_ah_n n_y_uw
g;21;my nights are numbered;m_ay n_ay_t_s aa_r n_ah_m_b_er_d
g;22;they don-t count for nothing;dh_ey d_ow_n_t k_aw_n_t f_ao_r n_ah_th_ih_ng
c;23;im not a fool Im just a bride;ay_m n_ax_t ah f_uw_l ay_m jh_ah_s_t ah b_r_ay_d
c;24;im just no good inside;ay_m jh_ah_s_t n_ow g_uh_d ih_n_s_ay_d
c;25;i am the married kind;ay ae_m dh_ah m_eh_r_iy_d k_ay_n_d
d;26;the kind that said I do;dh_ah k_ay_n_d dh_ae_t s_eh_d ay d_uw
d;27;forever searching for someone new;f_er_eh_v_er s_er_ch_ih_ng f_ao_r s_ah_m_w_ah_n n_y_uw
