Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i done came in oh fuck She preggo now Im like oh fuck;ay d_ah_n k_ey_m ih_n_ch ow f_ah_k sh_iy p_r_eh_g_g_oh n_aw ay_m l_ay_k ow f_ah_k
b;1;ain-t 20 yet and I got a son My pops don-t want no grandson;ey_n_t  y_eh_t ah_n_d ay g_aa_t ah s_ah_n m_ay p_aa_p_s d_ow_n_t w_aa_n_t n_ow g_r_ae_n_d_s_ah_n
c;2;that K party was popping though 300 folks plus more;dh_ae_t k_ey p_aa_r_t_iy w_ah_z p_aa_p_ih_ng dh_ow  f_ow_k_s p_l_ah_s m_ao_r
f;3;she looking right leggings on I put her number in my iPhone;sh_iy l_uh_k_ih_ng r_ay_t l_eh_g_ih_ng_z aa_n ay p_uh_t hh_er n_ah_m_b_er ih_n m_ay ih_P_hh_oh_n_ax
b;4;do my Dance Lap Dance Tyga radio on me she dance;d_uw m_ay d_ae_n_s l_ae_p d_ae_n_s  r_ey_d_iy_ow aa_n m_iy sh_iy d_ae_n_s
b;5;twerking all up on me She put a nigga in a trance;t_w_er_r_k_ax_ng ao_l ah_p aa_n m_iy sh_iy p_uh_t ah n_ih_g_ae ih_n ah t_r_ae_n_s
b;6;her girlfriends said she got a man I don-t mind being her man;hh_er g_er_l_f_r_eh_n_d_z s_eh_d sh_iy g_aa_t ah m_ae_n ay d_ow_n_t m_ay_n_d b_iy_ih_ng hh_er m_ae_n
c;7;clothes burning on the dance floor and I know for sure she wants more;k_l_ow_dh_z b_er_n_ih_ng aa_n dh_ah d_ae_n_s f_l_ao_r ah_n_d ay n_ow f_ao_r sh_uh_r sh_iy w_aa_n_t_s m_ao_r
d;8;slow dance to Frank Ocean Her pussy wet like a damn ocean;s_l_ow d_ae_n_s t_uw f_r_ae_ng_k ow_sh_ah_n hh_er p_uh_s_iy w_eh_t l_ay_k ah d_ae_m ow_sh_ah_n
d;9;end of the party (is) approaching She wants the D Ill give her the potion;eh_n_d ah_v dh_ah p_aa_r_t_iy ih_z ah_p_r_ow_ch_ih_ng sh_iy w_aa_n_t_s dh_ah d_iy ay_l g_ih_v hh_er dh_ah p_ow_sh_ah_n
g;10;couch Adams or Walker Tower Real fast you know I took her;k_aw_ch ae_d_ah_m_z ao_r w_ao_k_er t_aw_er r_iy_l f_ae_s_t y_uw n_ow ay t_uh_k hh_er
a;11;to her dorm baked them buns Thought this would be a one and done but;t_uw hh_er d_ao_r_m b_ey_k_t dh_eh_m b_ah_n_z th_ao_t dh_ih_s w_uh_d b_iy ah w_ah_n ah_n_d d_ah_n b_ah_t
b;13;why the hell did I act so damn stupid I just wish this was a dream that was;w_ay dh_ah hh_eh_l d_ih_d ay ae_k_t s_ow d_ae_m s_t_uw_p_ah_d ay jh_ah_s_t w_ih_sh dh_ih_s w_ah_z ah d_r_iy_m dh_ae_t w_ah_z
h;14;lucid;l_uw_s_ah_d
b;15;got to get another job for y-all 2 I fucked up so bad;g_aa_t t_uw g_eh_t ah_n_ah_dh_er jh_oh_b f_ao_r y_ao_l ah_ae ay f_ah_k_t ah_p s_ow b_ae_d
b;16;but you know what I said Ill be a good dad;b_ah_t y_uw n_ow w_ah_t ay s_eh_d ay_l b_iy ah g_uh_d d_ae_d
b;17;i had a future now its gon I can-t be mad;ay hh_ae_d ah f_y_uw_ch_er n_aw ih_t_s g_aa_n ay k_ae_n_t b_iy m_ae_d
e;18;can-t let my son grow up without a father figure;k_ae_n_t l_eh_t m_ay s_ah_n g_r_ow ah_p w_ih_th_aw_t ah f_aa_dh_er f_ih_g_y_er
e;19;so Ill be here for both of you and him;s_ow ay_l b_iy hh_ih_r f_ao_r b_ow_th ah_v y_uw ah_n_d hh_ih_m
a;20;im the definition of a fuck up;ay_m dh_ah d_eh_f_ah_n_ih_sh_ah_n ah_v ah f_ah_k ah_p
