Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;wooh Da Kid;w_uw_ae d_aa k_ih_d
i;1;im on a different chapter;ay_m aa_n ah d_ih_f_r_ax_n_t ch_ae_p_t_er
b;2;you in another book;y_uw ih_n ah_n_ah_dh_er b_uh_k
b;3;came a long way from your neighborhood crook;k_ey_m ah l_ao_ng w_ey f_r_ah_m y_ao_r n_ey_b_er_hh_uh_d k_r_uh_k
a;4;bounce that ass baby pussy wet and she thick;b_aw_n_s dh_ae_t ae_s b_ey_b_iy p_uh_s_iy w_eh_t ah_n_d sh_iy th_ih_k
a;5;and I really mean it when I say she on my dick;ah_n_d ay r_ih_l_iy m_iy_n ih_t w_eh_n ay s_ey sh_iy aa_n m_ay d_ih_k
c;6;so she on my D I so I C her the K;s_ow sh_iy aa_n m_ay d_iy ay s_ow ay s_iy hh_er dh_ah k_ey
c;7;real hood bitch picked her up from round the way;r_iy_l hh_uh_d b_ih_ch p_ih_k_t hh_er ah_p f_r_ah_m r_aw_n_d dh_ah w_ey
d;8;tattoos and pills Im a fuck her till she pass out;t_ae_t_uw_z ah_n_d p_ih_l_z ay_m ah f_ah_k hh_er t_ih_l sh_iy p_ae_s aw_t
l;9;bag full of Benjis cause we;b_ae_g f_uh_l ah_v  k_aa_z w_iy
d;10;fucking in my stash house;f_ah_k_ih_ng ih_n m_ay s_t_ae_sh hh_aw_s
m;12;i keep it a Benji;ay k_iy_p ih_t ah 
e;13;i keep it a hundred;ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d
e;14;i keep it a Benji nigga I keep it a hundred;ay k_iy_p ih_t ah  n_ih_g_ae ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d
m;15;i keep it a Benji;ay k_iy_p ih_t ah 
m;16;i keep it a Benji;ay k_iy_p ih_t ah 
m;17;i keep it a hundred nigga I keep it a Benji;ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d n_ih_g_ae ay k_iy_p ih_t ah 
e;18;i keep it a hundred;ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d
e;19;i keep it a hundred;ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d
e;20;i keep it a Benji nigga I keep it a hundred;ay k_iy_p ih_t ah  n_ih_g_ae ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d
m;21;i keep it a Benji;ay k_iy_p ih_t ah 
m;22;i keep it a Benji;ay k_iy_p ih_t ah 
m;23;i keep it a hundred nigga I keep it a Benji;ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d n_ih_g_ae ay k_iy_p ih_t ah 
a;25;wooh Da Kid;w_uw_ae d_aa k_ih_d
f;26;niggas stealing swag Im like fuck em all;n_ih_g_ae_s s_t_iy_l_ih_ng s_w_ae_g ay_m l_ay_k f_ah_k eh_m ao_l
f;27;sacks sacks 5th Ave Im like fuck em all;s_ae_k_s s_ae_k_s  ae_v_ah_n_uw ay_m l_ay_k f_ah_k eh_m ao_l
e;28;ball all day no drinking like a damn rutger;b_ao_l ao_l d_ey n_ow d_r_ih_ng_k_ih_ng l_ay_k ah d_ae_m r_ah_t_g_er
e;29;she suck me and my brother now thats a blood sucker;sh_iy s_ah_k m_iy ah_n_d m_ay b_r_ah_dh_er n_aw dh_ae_t_s ah b_l_ah_d s_ah_k_er
e;30;all about a Benji I keep it a hundred;ao_l ah_b_aw_t ah  ay k_iy_p ih_t ah hh_ah_n_d_r_ah_d
a;31;hating niggas envy broke niggas;hh_ey_t_ih_ng n_ih_g_ae_s eh_n_v_iy b_r_ow_k n_ih_g_ae_s
n;32;dont want it;d_aa_n_b w_aa_n_t ih_t
o;33;hundred Benjis on your head 10 0 in hundreds;hh_ah_n_d_r_ah_d  aa_n y_ao_r hh_eh_d  ah_ae ih_n hh_ah_n_d_r_ax_d_z
p;34;just because he had sticky fingers like onix;jh_ah_s_t b_ih_k_ao_z hh_iy hh_ae_d s_t_ih_k_iy f_ih_ng_g_er_z l_ay_k oh_n_ax_x
g;36;hey y-all ain-t never flex;hh_ey y_ao_l ey_n_t n_eh_v_er f_l_eh_k_s
e;37;i keep this shit on hundred;ay k_iy_p dh_ih_s sh_iy_t aa_n hh_ah_n_d_r_ah_d
e;38;my shooters they stand by my youngins they be gunning;m_ay sh_uw_t_er_z dh_ey s_t_ae_n_d b_ay m_ay y_ah_n_jh_ih_n_s dh_ey b_iy g_ah_n_ih_ng
g;39;see if they rob my then I bust them;s_iy ah_f dh_ey r_aa_b m_ay dh_eh_n ay b_ah_s_t dh_eh_m
g;40;like what then;l_ay_k w_ah_t dh_eh_n
g;41;these niggas pussy so fuck them;dh_iy_z n_ih_g_ae_s p_uh_s_iy s_ow f_ah_k dh_eh_m
g;42;these niggas ass I bust them;dh_iy_z n_ih_g_ae_s ae_s ay b_ah_s_t dh_eh_m
q;43;i ride around with that AR;ay r_ay_d er_aw_n_d w_ih_dh dh_ae_t aa_r
r;44;my;m_ay
h;45;twin towers Siamese;t_w_ih_n t_aw_er_z s_ay_ah_m_iy_z
h;46;five bloods thats five B-s;f_ay_v b_l_ah_d_z dh_ae_t_s f_ay_v b_iy_z
h;47;five bricks thats five keys;f_ay_v b_r_ih_k_s dh_ae_t_s f_ay_v k_iy_z
e;48;five hundreds get your stacks up;f_ay_v hh_ah_n_d_r_ax_d_z g_eh_t y_ao_r s_t_ae_k_s ah_p
h;49;and I could get your body for 5 beads;ah_n_d ay k_uh_d g_eh_t y_ao_r b_aa_d_iy f_ao_r ah_ae b_iy_d_z
