Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;all this ice leave me blinded;ao_l dh_ah_s ay_s l_iy_v m_iy b_l_ay_n_d_ah_d
a;1;five star life stay reminded;f_ay_v s_t_aa_r l_ay_f s_t_ey r_iy_m_ay_n_d_ah_d
e;2;bitch I done grinded;b_ih_ch ay d_ah_n g_r_ih_n_d_b
f;3;i pull up with designer if you;ay p_uh_l ah_p w_ah_dh d_ah_z_ay_n_er ih_f y_uw
g;4;with it lean behind it;w_ah_dh ah_t l_iy_n b_ah_hh_ay_n_d ah_t
a;5;all these lights leave you blinded;ao_l dh_iy_z l_ay_t_s l_iy_v y_uw b_l_ay_n_d_ah_d
a;6;five star life stay reminded;f_ay_v s_t_aa_r l_ay_f s_t_ey r_iy_m_ay_n_d_ah_d
e;7;bitch I done grinded;b_ih_ch ay d_ah_n g_r_ih_n_d_b
h;8;i pull up with designer if you with;ay p_uh_l ah_p w_ah_dh d_ah_z_ay_n_er ih_f y_uw w_ah_dh
g;9;it lean behind it;ah_t l_iy_n b_ah_hh_ay_n_d ah_t
b;11;bitch Im cruising down the black lodge with black wrist watch;b_ih_ch ay_m k_r_uw_z_ih_ng d_aw_n dh_ah b_l_ae_k l_aa_jh w_ih_dh b_l_ae_k r_ih_s_t w_aa_ch
c;12;got a bad bitch sipping scotch popping (tic-tacs);g_aa_t ah b_ae_d b_ih_ch s_ih_p_ih_ng s_k_aa_ch p_aa_p_ih_ng t_ih_k_t_ae_k_s
b;13;pull up with a black car gotta hit the snack bar;p_uh_l ah_p w_ih_dh ah b_l_ae_k k_aa_r g_aa_t_ah hh_ih_t dh_ah s_n_ae_k b_aa_r
c;14;mitsubishi cruising down the lanes like its NASCAR;m_ih_t_s_uw_b_iy_sh_iy k_r_uw_z_ih_ng d_aw_n dh_ah l_ey_n_z l_ay_k ih_t_s n_ae_s_k_aa_r
b;15;they say Im too bizarre but I done make it this far;dh_ey s_ey ay_m t_uw b_ah_z_aa_r b_ah_t ay d_ah_n m_ey_k ih_t dh_ih_s f_aa_r
b;16;might smoke a fat jetpack out to Myanmar;m_ay_t s_m_ow_k ah f_ae_t jh_eh_t_p_ae1_k_k aw_t t_uw m_y_aa_n_m_aa_r
b;17;feeling like a movie star counting stacks with my boys in a sushi bar;f_iy_l_ih_ng l_ay_k ah m_uw_v_iy s_t_aa_r k_aw_n_t_ih_ng s_t_ae_k_s w_ih_dh m_ay b_oy_z ih_n ah s_uw_sh_iy b_aa_r
i;19;uh no you won-t get this far bitch I bet you know who we are;ah n_ow y_uw w_ow_n_t g_eh_t dh_ih_s f_aa_r b_ih_ch ay b_eh_t y_uw n_ow hh_uw w_iy aa_r
b;20;wake up and I see dark never let the dogs bark;w_ey_k ah_p ah_n_d ay s_iy d_aa_r_k n_eh_v_er l_eh_t dh_ah d_ah_g_z b_aa_r_k
b;21;leave you looking like a question mark;l_iy_v y_uw l_uh_k_ih_ng l_ay_k ah k_w_eh_s_ch_ax_n m_aa_r_k
l;23;bands to the ceiling smoke away all my feelings;b_ae_n_d_z t_uw dh_ah s_iy_l_ih_ng s_m_ow_k ah_w_ey ao_l m_ay f_iy_l_ih_ng_z
d;24;i be I be getting rich bitch;ay b_iy ay b_iy g_eh_t_ih_ng r_ih_ch b_ih_ch
e;25;i just came to say;ay jh_ah_s_t k_ey_m t_uw s_ey
d;26;left an addict I guess I meant that im an addict;l_eh_f_t ae_n ah_d_ih_k_t ay g_eh_s ay m_eh_n_t dh_ae_t ay_m ae_n ah_d_ih_k_t
c;27;you can-t spit my money standing looking like cabbage;y_uw k_ae_n_t s_p_ih_t m_ay m_ah_n_iy s_t_ae_n_d_ih_ng l_uh_k_ih_ng l_ay_k k_ae_b_ah_jh
d;28;hashish steady taking trips living;hh_ae_sh_ih_sh s_t_eh_d_iy t_ey_k_ih_ng t_r_ih_p_s l_ih_v_ih_ng
c;29;lavish;l_ae_v_ih_sh
