Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;scrape harder;s_k_r_ey_p hh_aa_r_d_er
h;1;aftermath sets in on me;ae_f_t_er_m_ae2_th s_eh_t_s ih_n aa_n m_iy
b;2;i am wretched detestable worthless;ay ae_m r_eh_ch_ah_d d_ah_t_eh_s_t_ha_ey_b_ah_l w_er_th_l_ah_s
c;4;compelled to comprehend the guilt;k_ah_m_p_eh_l_d t_uw k_aa_m_p_r_iy_hh_eh_n_d dh_ah g_ih_l_t
d;5;to forfeit everything for atonement;t_uw f_ao_r_f_ah_t eh_v_r_iy_th_ih_ng f_ao_r ah_t_ow_n_m_ah_n_t
i;7;ill hide away to fight the side thats screaming What have you done;ay_l hh_ay_d ah_w_ey t_ah f_ay_t dh_iy s_ay_d dh_ae_t_s s_k_r_iy_m_ih_ng w_ah_t hh_ae_v y_uw d_ah_n
i;8;and the other thats fine with being The bloodstained one;ah_n_d dh_iy ah_dh_er dh_ae_t_s f_ay_n w_ih_dh b_iy_ih_ng dh_ah b_l_ah_d_s_t_ey_n_d w_ah_n
c;9;myself against me two darkened faces which one will win;m_ay_s_eh_l_f ah_g_eh_n_s_t m_iy t_uw d_aa_r_k_ah_n_d f_ey_s_ah_z w_ih_ch w_ah_n w_ah_l w_ih_n
a;11;take this affliction of the heart;t_ey_k dh_ih_s ah_f_l_ih_k_sh_ah_n ah_v dh_ah hh_aa_r_t
a;12;dull these wounds of sorrow;d_ah_l dh_iy_z w_uw_n_d_z ah_v s_aa_r_ow
e;13;beg for attrition from remorse;b_eh_g f_ao_r ah_t_r_ih_sh_ah_n f_r_ah_m r_ah_m_ao_r_s
a;14;my soul become so hollow;m_ay s_ow_l b_ih_k_ah_m s_ow hh_aa_l_ow
h;16;i crawled and grasped for it but still grace eludes me;ay k_r_ao_l_d ah_n_d g_r_ae_s_p_t f_ao_r ih_t b_ah_t s_t_ih_l g_r_ey_s ah_l_uw_d_z m_iy
e;18;i could have been the one to save us all;ay k_uh_d hh_ae_v b_ih_n dh_ah w_ah_n t_uw s_ey_v ah_s ao_l
f;19;from forces raging;f_r_ah_m f_ao_r_s_ah_z r_ey_jh_ih_ng
d;20;instead I chose to fade and lost control;ih_n_s_t_eh_d ay ch_ow_z t_uw f_ey_d ah_n_d l_ao_s_t k_ah_n_t_r_ow_l
f;21;and now Im paying;ah_n_d n_aw ay_m p_ey_ih_ng
f;23;this agony (is) punishment for the choice I made;dh_ih_s ae_g_ah_n_iy ih_z p_ah_n_ih_sh_m_ah_n_t f_ao_r dh_ah ch_oy_s ay m_ey_d
f;24;ive never felt so crushed beneath an overwhelming weight;ay_v n_eh_v_er f_eh_l_t s_ow k_r_ah_sh_t b_ah_n_iy_th ae_n ow_v_ax_w_eh_l_m_ih_ng w_ey_t
b;25;destroyed by misery this aching disease torment deserved;d_ah_s_t_r_oy_d b_ay m_ih_z_er_iy dh_ih_s ey_k_ih_ng d_ih_z_iy_z t_ao_r_m_eh_n_t d_ah_z_er_v_d
d;27;turn my hands to stone;t_er_n m_ay hh_ae_n_d_z t_uw s_t_ow_n
g;28;god knows my heart-s halfway there;g_aa_d n_ow_z m_ay hh_aa_r_t_s hh_ae_f_w_ey dh_eh_r
c;29;just take away my ability to kill;jh_ah_s_t t_ey_k ah_w_ey m_ay ah_b_ih_l_ah_t_iy t_uw k_ih_l
g;30;alter my moral perception;ao_l_t_er m_ay m_ao_r_ah_l p_er_s_eh_p_sh_ah_n
h;31;turn it upside down;t_er_n ih_t ah_p_s_ay_d d_aw_n
c;33;i found a place to escape from two sides of sin;ay f_aw_n_d ah p_l_ey_s t_uw ah_s_k_ey_p f_r_ah_m t_uw s_ay_d_z ah_v s_ih_n
c;34;shed simulation to become two beasts within;sh_eh_d s_ih_m_y_ah_l_ey_sh_ah_n t_uw b_ih_k_ah_m t_uw b_iy_s_t_s w_ah_dh_ih_n
f;35;ill take the pain and build four walls fortress of shame;ay_l t_ey_k dh_ah p_ey_n ah_n_d b_ih_l_d f_ao_r w_ao_l_z f_ao_r_t_r_ah_s ah_v sh_ey_m
a;36;lock me away for a just cause bloody dichotomy;l_aa_k m_iy ah_w_ey f_ao_r ah jh_ah_s_t k_aa_z b_l_ah_d_iy d_ay_k_aa_t_ah_m_iy
f;37;i can-t erase the consequence of murderous rage;ay k_ae_n_t ih_r_ey_s_ah dh_ah k_aa_n_s_ah_k_w_ah_n_s ah_v m_er_d_er_ah_s r_ey_jh
f;38;ill simply take myself away from this ravaged place;ay_l s_ih_m_p_l_iy t_ey_k m_ay_s_eh_l_f ah_w_ey f_r_ah_m dh_ih_s r_ae_v_ih_jh_d p_l_ey_s
