Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;how to produce a club track today;hh_aw t_ah p_r_ow_d_uw_s ey k_l_ah_b t_r_ae_k t_uw_d_ey
l;1;just follow the instructions;jh_ah_s_t f_aa_l_ow dh_iy ih_n_s_t_r_ah_k_sh_ah_n_z
b;2;and youll be an electronic music producer;ah_n_d y_uw_l b_iy ae_n ah_l_eh_k_t_r_aa_n_ih_k m_y_uw_z_ih_k p_r_ah_d_uw_s_er
m;3;in no time;ih_n n_ow t_ay_m
n;4;step number 1;s_t_eh_p n_ah_m_b_er ah_ae
o;5;open you crap software;ow_p_ah_n y_uw k_r_ae_p s_oh_f_t_w_ea_r
b;6;and import a Random loop;ah_n_d ih_m_p_ao_t ah r_ae_n_d_ah_m l_uw_p
c;7;like this;l_ay_k dh_ih_s
d;8;now you need a phat ass drop;n_aw y_uw n_iy_d ah p_iy_ey_ch_ae_t ae_s d_r_aa_p
e;10;here comes the clap;hh_ih_r k_ah_m_z dh_ah k_l_ae_p
d;12;phaat ass drop;f_ae_t ae_s d_r_aa_p
f;13;military drums;m_ih_l_ah_t_eh_r_iy d_r_ah_m_z
g;14;don-t forget some levels;d_ow_n_t f_ax_g_eh_t s_ah_m l_eh_v_ah_l_z
e;15;now and then use the clash;n_aw ah_n_d dh_eh_n y_uw_s dh_ah k_l_ae_sh
f;16;snare drums can-t get enough;s_n_eh_r d_r_ah_m_z k_ae_n_t g_ih_t iy_n_ah_f
h;17;okay now we need some phat distortion;ow_k_ey n_aw w_iy n_iy_d s_ah_m p_iy_ey_ch_ae_t d_ih_s_t_ao_r_sh_ah_n
h;18;more distortion;m_ao_r d_ih_s_t_ao_r_sh_ah_n
h;19;i said more distortion;ay s_eh_d m_ao_r d_ih_s_t_ao_r_sh_ah_n
d;20;time for another phat ass drop;t_ay_m f_r_er ah_n_ah_dh_er p_iy_ey_ch_ae_t ae_s d_r_aa_p
l;21;make some noise with stadium hornes;m_ey_k s_ah_m n_oy_z w_ah_dh s_t_ey_d_iy_ah_m hh_ao_r_n_z
f;22;take out the base drum;t_ey_k aw_t dh_iy b_ey_s d_r_ah_m
p;23;break down;b_r_ey_k d_aw_n
e;24;hi hats;hh_ay hh_ae_t_s
a;25;now its the time for a brake;n_aw ih_t_s dh_ah t_ay_m f_ao_r ah b_r_ey_k
i;26;stop the beats;s_t_aa_p dh_ah b_iy_t_s
i;27;get some keys;g_eh_t s_ah_m k_iy_z
g;28;and call it melody;ah_n_d k_ao_l ih_t m_eh_l_ah_d_iy
f;30;now add some vocal cuts;n_aw ae_d s_ah_m v_ow_k_ah_l k_ah_t_s
c;31;like this;l_ay_k dh_ih_s
d;32;and one more phat ass drop;ah_n_d w_ah_n m_ao_r p_iy_ey_ch_ae_t ae_s d_r_aa_p
f;34;military drums;m_ih_l_ah_t_eh_r_iy d_r_ah_m_z
a;36;now create a facebook page;n_aw k_r_iy_ey_t ah f_ey_s_b_uw_k p_ey_jh
e;37;and post this crap;ah_n_d p_ow_s_t dh_ih_s k_r_ae_p
