Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;oh Club Flower don-t hold me down;ow k_l_ah_b f_l_aw_er d_ow_n_t hh_ow_l_d m_iy d_aw_n
a;1;no Romeo no more romance;n_ow r_ow_m_iy_ow n_ow m_ao_r r_ow_m_ae_n_s_ah
b;2;they call the police play all the hits;dh_ey k_ao_l dh_ah p_ah_l_iy_s p_l_ey ao_l dh_ah hh_ih_t_s
b;3;its four to the floor here how could they resist;ih_t_s f_ao_r t_uw dh_ah f_l_ao_r hh_ih_r hh_aw k_uh_d dh_ey r_ah_z_ih_s_t
c;5;ooh were in the house of fun;uw w_iy_r ih_n dh_ah hh_aw_s ah_v f_ah_n
c;6;ooh were gonna run and run;uw w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
a;8;oh I don-t know why you can-t dance in Japan;ow ay d_ow_n_t n_ow w_ay y_uw k_ae_n_t d_ae_n_s ih_n_ch jh_ah_p_ae_n
d;9;i hope that I can next time;ay hh_ow_p dh_ah_t ay k_ae_n n_eh_k_s t_ay_m
a;11;oh Tokyo Don-t stop the trance;ow t_ow_k_iy_ow d_ow_n_t s_t_aa_p dh_ah t_r_ae_n_s
f;12;ohh do the Fueiho boogie;ow_ae d_uw dh_iy F_ah_eh_iy_hh_ax b_uw_g_iy
d;13;well dance for miles and miles;w_iy_l d_ae_n_s f_ao_r m_ay_l_z ah_n_d m_ay_l_z
g;14;hear the 303 and break free we won-t stop at 12;hh_ih_r dh_ah  ah_n_d b_r_ey_k f_r_iy w_iy w_ow_n_t s_t_aa_p ae_t 
d;15;you can-t divorce us from our style;y_uw k_ae_n_t d_ih_v_ao_r_s ah_s f_r_ah_m aw_r s_t_ay_l
c;17;ooh were in the house of fun;uw w_iy_r ih_n dh_ah hh_aw_s ah_v f_ah_n
c;18;ooh were gonna run and run;uw w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
d;19;ooh well stay out tonight;uw w_iy_l s_t_ey aw_t t_ah_n_ay_t
h;20;2x;
c;21;ooh were gonna run and run;uw w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
i;22;3x;
e;23;3x;
a;25;oh I don-t know why you can-t dance in Japan;ow ay d_ow_n_t n_ow w_ay y_uw k_ae_n_t d_ae_n_s ih_n jh_ah_p_ae_n
d;26;i hope that I can next time;ay hh_ow_p dh_ae_t ay k_ah_n n_eh_k_s_t t_ay_m
a;27;oh I don-t know why you can-t dance in Japan;ow ay d_ow_n_t n_ow w_ay y_uw k_ae_n_t d_ae_n_s ih_n jh_ah_p_ae_n
d;28;i hope that I can next time;ay hh_ow_p dh_ae_t ay k_ah_n n_eh_k_s_t t_ay_m
c;30;were in the house of fun;w_iy_r ih_n dh_ah hh_aw_s ah_v f_ah_n
c;31;were in the house of fun;w_iy_r ih_n dh_ah hh_aw_s ah_v f_ah_n
c;32;were gonna run and run;w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
c;33;were gonna run and run;w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
c;34;were gonna run and run;w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
c;35;were gonna run and run;w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
c;36;were gonna run and run;w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
c;37;were gonna run and run;w_iy_r g_aa_n_ah r_ah_n ah_n_d r_ah_n
d;38;and stay out tonight;ah_n_d s_t_ey aw_t t_ah_n_ay_t
c;39;were in the house of fun;w_iy_r ih_n dh_ah hh_aw_s ah_v f_ah_n
c;40;were in the house of fun;w_iy_r ih_n dh_ah hh_aw_s ah_v f_ah_n
