Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;hes an evil man with a twisted mind;hh_iy_s ae_n iy_v_ah_l m_ae_n w_ih_dh ah t_w_ih_s_t_ah_d m_ay_n_d
g;1;he used his brain to clone humankind;hh_iy y_uw_z_d hh_ih_z b_r_ey_n t_uw k_l_ow_n hh_y_uw_m_ah_n_k_ay_n_d
b;2;in his lab his days are spent;ih_n hh_ih_z l_ae_b hh_ih_z d_ey_z aa_r s_p_eh_n_t
h;3;collecting funds from the government;k_ah_l_eh_k_t_ih_ng f_ah_n_d_z f_r_ah_m dh_ah g_ah_v_ax_n_m_ax_n_t
c;5;forced into death Children on the (table);f_ao_r_s_t ih_n_t_uw d_eh_th ch_ih_l_d_r_ah_n aa_n dh_iy t_ey_b_ah_l
c;6;forced into death Make them work if theyre able;f_ao_r_s_t ih_n_t_ah d_eh_th m_ey_k dh_eh_m w_er_k ah_f dh_ey_r ey_b_ah_l
c;7;forced into death Now hes testing on your brain;f_ao_r_s_t ih_n_t_ah d_eh_th n_aw hh_iy_s t_eh_s_t_ih_ng aa_n y_uh_r b_r_ey_n
c;8;forced into death Driving you insane;f_ao_r_s_t ih_n_t_ah d_eh_th d_r_ay_v_ih_ng y_uw ih_n_s_ey_n
d;10;they treated Hitler-s words (as) the words of god;dh_ey t_r_iy_t_ah_d hh_ih_t_l_er_z w_er_d_z ae_z dh_ah w_er_d_z ah_v g_aa_d
d;11;justifying the lives that he robbed;jh_ah_s_t_ah_f_ay_ih_ng dh_ah l_ih_v_z dh_ae_t hh_iy r_aa_b_d
b;12;Joseph Mengele didn-t care;jh_ow_s_ah_f m_eh_ng_g_ah_l_ah d_ih_d_n_t k_eh_r
b;13;rooms filled with teeth and human hair;r_uw_m_z f_ih_l_d w_ih_dh t_iy_th ah_n_d hh_y_uw_m_ax_n hh_eh_r
c;15;forced into death Children on the (table);f_ao_r_s_t ih_n_t_uw d_eh_th ch_ih_l_d_r_ah_n aa_n dh_ah t_ey_b_ah_l
c;16;forced into death Make them work if theyre able;f_ao_r_s_t ih_n_t_uw d_eh_th m_ey_k dh_eh_m w_er_k ah_f dh_ey_r ey_b_ah_l
c;17;forced into death Now hes testing on your brain;f_ao_r_s_t ih_n_t_uw d_eh_th n_aw hh_iy_s t_eh_s_t_ih_ng aa_n y_ao_r b_r_ey_n
c;18;forced into death Driving you insane;f_ao_r_s_t ih_n_t_uw d_eh_th d_r_ay_v_ih_ng y_uw ih_n_s_ey_n
a;20;america-s not far behind;ah_m_eh_r_ah_k_ah_z n_ax_t f_aa_r b_ah_hh_ay_n_d
a;21;from Mengele and Hitler-s time;f_r_ah_m m_eh_ng_g_ah_l_ah ah_n_d hh_ih_t_l_er_z t_ay_m
e;22;read about cloning in the news;r_iy_d ah_b_aw_t k_l_ow_n_ih_ng ih_n dh_ah n_y_uw_z
e;23;think of what happened to the Jews;th_ih_ng_k ah_v w_ah_t hh_ae_p_ah_n_d t_uw dh_ah jh_uw_z
d;24;think about the total cost;th_ih_ng_k ah_b_aw_t dh_ah t_ow_t_ah_l k_aa_s_t
i;25;they killed the wives they killed the children;dh_ey k_ih_l_d dh_ah w_ay_v_z dh_ey k_ih_l_d dh_ah ch_ih_l_d_r_ah_n
f;26;remember those whose lives were lost;r_ih_m_eh_m_b_ax dh_ow_z hh_uw_z l_ih_v_z w_er l_ao_s_t
i;27;to alleviate a racial burden;t_uw ah_l_iy_v_iy_ey_t ah r_ey_sh_ah_l b_er_d_ah_n
l;29;all your dreams and all you hoped for;ao_l y_ao_r d_r_iy_m_z ah_n_d ao_l y_uw hh_ow_p_t f_ao_r
g;30;and the souls of the dead will forever last;ah_n_d dh_ah s_ow_l_z ah_v dh_ah d_eh_d w_ah_l f_er_eh_v_er l_ae_s_t
f;31;and no on else can close the same door;ah_n_d n_ow aa_n eh_l_s k_ah_n k_l_ow_s dh_ah s_ey_m d_ao_r
c;33;forced into death Driving you insane;f_ao_r_s_t ih_n_t_uw d_eh_th d_r_ay_v_ih_ng y_uw ih_n_s_ey_n
