Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;spiritual desperation and a chemical dependence;s_p_ih_r_ih_ch_w_ah_l d_eh_s_p_er_ey_sh_ah_n ah_n_d ey k_eh_m_ah_k_ah_l d_ah_p_eh_n_d_ah_n_s
b;1;its been a long long road;ih_t_s b_ih_n ah l_ao_ng l_ao_ng r_ow_d
c;2;rasters and vectors keep switching;r_ae_s_t_er_z ah_n_d v_eh_k_t_er_z k_iy_p s_w_ih_ch_ih_ng
c;3;im sitting here wishing;ay_m s_ih_t_ih_ng hh_ih_r w_ih_sh_ih_ng
d;4;this paper would burn;dh_ih_s p_ey_p_er w_uh_d b_er_n
d;6;today was the first day I haven-t been thirsty;t_ah_d_ey w_ah_z dh_ah f_er_s_t d_ey ay hh_ae_v_n_t b_ih_n th_er_s_t_iy
e;7;in two days and three months before;ih_n t_uw d_ey_z ah_n_d th_r_iy m_ah_n_th_s b_ah_f_ao_r
h;8;learning to speak it;l_er_n_ih_ng t_uw s_p_iy_k ih_t
f;9;but they just can-t make me believe;b_ah_t dh_ey jh_ah_s_t k_ae_n_t m_ey_k m_iy b_ah_l_iy_v
d;10;ive a use for these words;ay_v ah y_uw_s f_ao_r dh_iy_z w_er_d_z
f;12;and I don-t like to go out on the weekends;ah_n_d ay d_ow_n_t l_ay_k t_uw g_ow aw_t aa_n dh_ah w_iy_k_eh_n_d_z
i;13;those Baptists got nothing on me;dh_ow_z b_ae_p_t_ah_s_t_s g_aa_t n_ah_th_ih_ng aa_n m_iy
g;14;send my regards to your boyfriend;s_eh_n_d m_ay r_ih_g_aa_r_d_z t_uw y_ao_r b_oy_f_r_eh_n_d
h;15;you know just where you can find me;y_uw n_ow jh_ah_s_t w_eh_r y_uw k_ah_n f_ay_n_d m_iy
a;16;spiritual desperation and chemical dependence;s_p_ih_r_ih_ch_ah_w_ah_l d_eh_s_p_er_ey_sh_ah_n ah_n_d k_eh_m_ah_k_ah_l d_ah_p_eh_n_d_ah_n_s
b;18;its been a long long road;ih_t_s b_ih_n ah l_ao_ng l_ao_ng r_ow_d
f;19;one day Ill be leaving you better believe;w_ah_n d_ey ay_l b_iy l_iy_v_ih_ng y_uw b_eh_t_er b_ah_l_iy_v
e;20;ill go running like hell through that door;ay_l g_ow r_ah_n_ih_ng l_ay_k hh_eh_l th_r_uw dh_ae_t d_ao_r
f;21;because I can-t wait to go out on the weekends;b_ih_k_ao_z ay k_ae_n_t w_ey_t t_uw g_ow aw_t aa_n dh_ah w_iy_k_eh_n_d_z
d;22;and those Baptists going to see me in church;ah_n_d dh_ow_z b_ae_p_t_ah_s_t_s g_ow_ih_ng t_uw s_iy m_iy ih_n ch_er_ch
g;24;say your goodbyes to your boyfriend;s_ey y_ao_r g_uh_d_b_ay_z t_uw y_ao_r b_oy_f_r_eh_n_d
d;25;or hes entering a new world of hurt;ao_r hh_iy_s eh_n_t_ax_r_ih_ng ah n_y_uw w_er_l_d ah_v hh_er_t
d;26;entering a new world of hurt;eh_n_er_ih_ng ey n_y_uw w_er_l_d ah_v hh_er_t
d;27;new world of hurt;n_y_uw w_er_l_d ah_v hh_er_t
