Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i bet she-s (rail-thin) like a heron;ay b_eh_t s_hh_iy_z r_ey_l_th_ih_n l_ay_k ah hh_eh_r_ah_n
b;1;over the phone she talks and I just listen in;ow_v_er dh_ah f_ow_n sh_iy t_ao_k_s ah_n_d ay jh_ah_s_t l_ih_s_ah_n ih_n
c;2;well never meet until its just too late for us;w_iy_l n_eh_v_er m_iy_t ah_n_t_ih_l ih_t_s jh_ah_s_t t_uw l_ey_t f_ao_r ah_s
e;3;youre the Euphrates and Im the Tigris;y_uw_r dh_ah y_uw_f_r_ey_t_iy_z ah_n_d ay_m dh_iy t_ay_g_r_ah_s
d;5;talk talk the tang of exhaust;t_ao_k t_ao_k dh_ah t_ae_ng ah_v ih_g_z_ao_s_t
a;6;the mysterys gone again;dh_iy m_ih_s_t_er_iy_z g_ao_n ah_g_eh_n
f;7;i threw the light on you;ay th_r_uw dh_ah l_ay_t aa_n y_uw
g;8;the way that I always can;dh_iy w_ey dh_ae_t ay ao_l_w_ey_z k_ah_n
a;9;conquest dredged the loch ness;k_aa_ng_k_w_eh_s_t d_r_eh_jh_d dh_ah l_aa_k n_eh_s
a;10;and the mysterys gone again;ah_n_d dh_iy m_ih_s_t_er_iy_z g_ao_n ah_g_eh_n
b;12;she left her Braille open to my fingertips;sh_iy l_eh_f_t hh_er b_r_ey_l ow_p_ah_n t_uw m_ay f_ih_ng_g_er_t_ih_p_s
h;13;her pockets weighed down because theyre littered with;hh_er p_aa_k_ah_t_s w_ey_d d_aw_n b_ih_k_ao_z dh_ey_r l_ih_t_er_d w_ih_dh
c;14;cigarette lighters from all the boys she-s ever loved;s_ih_g_er_eh_t l_ay_t_er_z f_r_ah_m ao_l dh_ah b_oy_z s_hh_iy_z eh_v_er l_ah_v_d
c;15;despite them all she still can-t stay warm enough;d_ih_s_p_ay_t dh_eh_m ao_l sh_iy s_t_ih_l k_ae_n_t s_t_ey w_ao_r_m ah_n_ah_f
d;17;talk talk the tang of exhaust;t_ao_k t_ao_k dh_ah t_ae_ng ah_v ih_g_z_ao_s_t
a;18;the mysterys gone again;dh_ah m_ih_s_t_er_iy_z g_ao_n ah_g_eh_n
f;19;i threw the light on you;ay th_r_uw dh_ah l_ay_t aa_n y_uw
g;20;the way that I always can;dh_ah w_ey dh_ae_t ay ao_l_w_ey_z k_ah_n
e;21;zoom zoom streetview the moon;z_uw_m z_uw_m s_t_r_iy_t_ha_v_y_uw dh_ah m_uw_n
a;22;and the mysterys gone again;ah_n_d dh_ah m_ih_s_t_er_iy_z g_ao_n ah_g_eh_n
