Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;reek the cleric;r_iy_k dh_iy k_l_eh_r_ih_k
b;1;smoke herb than clap honeys;s_m_ow_k er_b dh_ah_n k_l_ae_p hh_ah_n_iy_z
c;2;go together like;g_ow t_ah_g_eh_dh_er l_ay_k
b;3;thunderstorms and flash flooding;th_ah_n_d_er_s_t_ao_r_m_z ah_n_d f_l_ae_sh f_l_ah_d_ih_ng
d;5;i put her on to astral projection;ay p_uh_t hh_er aa_n t_ah ae_s_t_r_ah_l p_r_ah_jh_eh_k_sh_ah_n
d;6;now she show affection;n_aw sh_iy sh_ow ah_f_eh_k_sh_ah_n
p;7;i wasn-t even expectin;ay w_oh_z_n_t iy_v_ah_n ih_k_s_p_eh_k_t_iy_n
a;8;third eye vision a whole different perception;th_er_d ay v_ih_zh_ah_n ey hh_ow_l d_ih_f_r_ah_n_t p_er_s_eh_p_sh_ah_n
a;9;so a nigga like me she-ll be sweatin;s_ow ey n_ih_g_ae l_ay_k m_iy s_hh_iy_l b_iy s_w_eh_t_iy_n
a;10;but I hit the exit;b_ah_t ay hh_ih_t dh_ah eh_g_z_ah_t
q;11;im cuffin for what;ay_m k_ah_f_iy_n f_ao_r w_ah_t
b;12;keep it a buck I rather be somewhere molesting a blunt;k_iy_p ih_t ah b_ah_k ay r_ae_dh_er b_iy s_ah_m_w_eh_r m_ah_l_eh_s_t_ih_ng ah b_l_ah_n_t
b;13;walk around in the sky prolly caress on the sun;w_ao_k er_aw_n_d ih_n dh_ah s_k_ay p_r_ow_l_y k_er_eh_s aa_n dh_ah s_ah_n
r;14;im just a young Jedi;ay_m jh_ah_s_t ah y_ah_ng J_er_d_ax
c;15;creepy wit 3 red eyes;k_r_iy_p_iy w_ih_t ah_ae r_eh_d ay_z
s;16;fuck the government;f_ah_k dh_ah g_ah_v_ax_n_m_ax_n_t
c;17;i ain-t into gettin fed lies;ay ey_n_t ih_n_t_uw s_eh_t_iy_n f_eh_d l_ay_z
t;18;and I;ah_n_d ay
e;19;drop acid not bombs;d_r_aa_p ae_s_ah_d n_ax_t b_aa_m_z
e;20;trigger the mansion alarms;t_r_ih_g_er dh_ah m_ae_n_sh_ah_n ah_l_aa_r_m_z
e;21;scare the baby in ya arms;s_k_eh_r dh_ah b_ey_b_iy ih_n y_aa aa_r_m_z
f;22;fit by villainous world colder than the stainless;f_ih_t b_ay v_ih_l_ax_n_eh_s w_er_l_d k_ow_l_d_er dh_ae_n dh_ah s_t_ey_n_l_ah_s
f;23;no emotions boys we was raised to be painless;n_ow ih_m_ow_sh_n_z b_oy_z w_iy w_ah_z r_ey_z_d t_uw b_iy p_ey_n_l_ah_s
f;24;and drop kick niggas rite outta they meditation;ah_n_d d_r_aa_p k_ih_k n_ih_g_ae_s r_ay_t uw_t_ah dh_ey m_eh_d_ah_t_ey_sh_ah_n
f;26;fuck bein famous the government where Im aiming;f_ah_k b_iy_n f_ey_m_ah_s dh_ah g_ah_v_ax_n_m_ax_n_t w_eh_r ay_m ey_m_ih_ng
g;27;o g kush;ow jh_iy k_uh_sh
f;28;blow smoke in the face of satan;b_l_ow s_m_ow_k ih_n dh_ah f_ey_s ah_v s_ey_t_ah_n
h;29;amphetamines in my body keep it percolating;ae_m_f_eh_t_ah_m_iy_n_z ih_n m_ay b_aa_d_iy k_iy_p ih_t p_er_k_ah_l_ey_t_ih_ng
i;30;im popping tabs you poppin shit;ih_m p_aa_p_ih_ng t_ae_b_z y_uw p_aa_p_ih_n sh_iy_t
l;31;y-all niggas hatin;y_ao_l n_ih_g_ae_s hh_ae_t_iy_n
e;33;its the unholy homies;ih_t_s dh_ah ah_n_hh_ow_l_iy hh_aa_m_ah_er_s
u;34;claim you never heard of us but ya bitch know me;k_l_ey_m y_uw n_eh_v_er hh_er_d ah_v ah_s b_ah_t y_aa b_ih_ch n_ow m_iy
m;35;new age ruff Ryder-s bow to my coed;n_y_uw ey_jh r_ah_f r_ay_d_er_z b_aw t_uw m_ay k_ow_eh_d
i;36;new age cash money dap to my wodies;n_y_uw ey_jh k_ae_sh m_ah_n_iy d_aa_p t_uw m_ay w_ao_d_iy_ax_s
w;37;crack hoes and crack 40s;k_r_ae_k hh_ow_z ah_n_d k_r_ae_k 
