Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;two tears in a bucket;t_uw t_eh_r_z ih_n_ch ey b_ah_k_ah_t
b;1;adult friends adults friends;ae_d_ah_l_t f_r_eh_n_d_z ah_d_ah_l_t_s f_r_eh_n_d_z
a;2;chug-a lug chug-a lug;ch_ae_ah l_ah_g ch_ae_ah l_ah_g
d;3;the world (is) what it (is);dh_iy w_er_l_d ah_z hh_w_ah_t ah_t ah_z
e;5;oh I kiss you nobody sees it;ow ay k_ih_s y_uw n_ow_b_ah_d_iy s_iy_z ah_t
e;6;oh we hold hands nobody knows about it;ow w_iy hh_ow_l_d hh_ae_n_d_z n_ow_b_ah_d_iy n_ow_z ah_b_aw_t ah_t
b;7;oh you kiss me We just sit there;ow y_uw k_ih_s m_iy w_iy jh_ah_s_t s_ih_t dh_eh_r
f;8;overly experienced;ow_v_er_l_iy ih_k_s_p_ih_r_iy_ah_n_s_t
b;9;adult friends adult friends;ae_d_ah_l_t f_r_eh_n_d_z ae_d_ah_l_t f_r_eh_n_d_z
g;11;youve reduced your breasts to a more tasteful size D;y_uw_v r_ih_d_y_uw_s_t y_ao_r b_r_eh_s_t_s t_uw ah m_ao_r t_ey_s_t_f_ah_l s_ay_z d_iy
c;12;when I touch them It (is) like a lobster crawling under my arm;w_eh_n ay t_ah_ch dh_eh_m ih_t ih_z l_ay_k ah l_aa_b_s_t_er k_r_ao_l_ih_ng ah_n_d_er m_ay aa_r_m
h;14;oh I kiss you Nobody can see it;ow ay k_ih_s y_uw n_ow_b_aa_d_iy k_ah_n s_iy ih_t
d;15;oh I pinch your Nobody knows about it;ow ay p_ih_n_ch y_ao_r n_ow_b_aa_d_iy n_ow_z ah_b_aw_t ih_t
b;16;oh you fondle but we just sit there;ow y_uw f_ao_n_d_ah_l b_ah_t w_iy jh_ah_s_t s_ih_t dh_eh_r
c;17;with no tomorrows;w_ih_dh n_ow t_ah_m_aa_r_ow_z
b;18;adult friends adult friends;ah_d_ah_l_t f_r_eh_n_d_z ah_d_ah_l_t f_r_eh_n_d_z
