Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;0;i;ay
a;1;am a wall of sand and stone;ae_m ey w_ao_l ah_v s_ae_n_d ah_n_d s_t_ow_n
m;2;and you;ah_n_d y_uw
b;3;youre some kind of ivy;y_uw_r s_ah_m k_ay_n_d ah_v ay_v_iy
a;4;im trying to hold;ay_m t_r_ay_ih_ng t_uw hh_ow_l_d
n;5;(as) best (as) I can;ae_z b_eh_s_t eh_z ay k_ah_n
n;6;(as) best (as) I can;ae_z b_eh_s_t eh_z ay k_ah_n
c;8;but Im a disaster;b_ah_t ay_m ah d_ih_z_ae_s_t_er
c;9;i could not be burning faster;ay k_uh_d n_ax_t b_iy b_er_n_ih_ng f_ae_s_t_er
d;10;i stick my arms into webs;ay s_t_ih_k m_ay aa_r_m_z ih_n_t_uw w_eh_b_z
e;11;i take my meals with weirdos;ay t_ey_k m_ay m_iy_l_z w_ih_dh w_ih_r_d_ow_z
e;12;and play with my rocket ships;ah_n_d p_l_ey w_ih_dh m_ay r_aa_k_ah_t sh_ih_p_s
m;13;and all the while you;ah_n_d ao_l dh_ah w_ay_l y_uw
m;15;you;y_uw
a;16;are so composed;aa_r s_ow k_ah_m_p_ow_z_d
a;17;so composed;s_ow k_ah_m_p_ow_z_d
a;18;so composed;s_ow k_ah_m_p_ow_z_d
a;19;you are the most gracious thing I know;y_uw aa_r dh_ah m_ow_s_t g_r_ey_sh_ah_s th_ih_ng ay n_ow
b;20;touched by licking fires;t_ah_ch_t b_ay l_ih_k_ih_ng f_ay_er_z
a;21;touched by snow;t_ah_ch_t b_ay s_n_ow
l;23;and I;ah_n_d ay
c;24;i think your fantastic;ay th_ih_ng_k y_ao_r f_ae_n_t_ae_s_t_ih_k
l;25;and I;ah_n_d ay
d;26;i know that you care;ay n_ow dh_ae_t y_uw k_eh_r
f;27;ill put my rockets away;ay_l p_uh_t m_ay r_aa_k_ah_t_s ah_w_ey
m;28;if you;ah_f y_uw
d;29;are a house of skin and air;aa_r ah hh_aw_s ah_v s_k_ih_n ah_n_d eh_r
d;31;ive been running off of fumes again;ay_v b_ih_n r_ah_n_ih_ng ao_f ah_v f_y_uw_m_z ah_g_eh_n
g;32;ive been running off my mouth;ay_v b_ih_n r_ah_n_ih_ng ao_f m_ay m_aw_th
g;33;ive been running in the hours;ay_v b_ih_n r_ah_n_ih_ng ih_n dh_ah aw_er_z
h;34;between midnight and dawn;b_ah_t_w_iy_n m_ih_d_n_ay_t ah_n_d d_ao_n
o;35;in the direction of the moon;ih_n dh_ah d_ih_r_eh_k_sh_n ah_v dh_ah m_uw_n
f;36;with the impression thats the way;w_ih_dh dh_iy ih_m_p_r_eh_sh_ah_n dh_ae_t_s dh_iy w_ey
g;37;the way to find your house;dh_ah w_ey t_uw f_ay_n_d y_ao_r hh_aw_s
f;39;so hey;s_ow hh_ey
c;40;i will build your bastion;ay w_ah_l b_ih_l_d y_ao_r b_ae_s_ch_ah_n
f;41;and hey;ah_n_d hh_ey
h;42;how long;hh_aw l_ao_ng
d;43;can you put up with these questions;k_ah_n y_uw p_uh_t ah_p w_ih_dh dh_iy_z k_w_eh_s_ch_ah_n_z
i;44;when youve got;w_eh_n y_uw_v g_aa_t
a;45;nowhere to go;n_ow_w_eh_r t_uw g_ow
d;46;except into the terrible air;ih_k_s_eh_p_t ih_n_t_uw dh_ah t_eh_r_ah_b_ah_l eh_r
l;48;and I;ah_n_d ay
c;49;i think youre fantastic;ay th_ih_ng_k y_uw_r f_ae_n_t_ae_s_t_ih_k
l;50;and I;ah_n_d ay
d;51;i know that you care;ay n_ow dh_ae_t y_uw k_eh_r
f;52;ill put my rockets away;ay_l p_uh_t m_ay r_aa_k_ah_t_s ah_w_ey
m;53;if you;ah_f y_uw
p;54;are a house of skin and;aa_r ah hh_aw_s ah_v s_k_ih_n ah_n_d
i;56;erring on the side of caution;eh_r_ih_ng aa_n dh_ah s_ay_d ah_v k_aa_sh_ah_n
q;57;apparently has;ah_p_eh_r_ah_n_t_l_iy hh_ah_z
c;58;come down from the rim of that crystal glass;k_ah_m d_aw_n f_r_ah_m dh_ah r_ih_m ah_v dh_ae_t k_r_ih_s_t_ah_l g_l_ae_s
l;59;cause I;k_aa_z ay
a;60;im a wall of sand and stone;ay_m ah w_ao_l ah_v s_ae_n_d ah_n_d s_t_ow_n
m;61;and you;ah_n_d y_uw
b;62;youre some kind of ivy;y_uw_r s_ah_m k_ay_n_d ah_v ay_v_iy
a;63;im trying to hold;ay_m t_r_ay_ih_ng t_uw hh_ow_l_d
l;64;(as) best (as) I can;ae_z b_eh_s_t ae_z ay k_ah_n
