Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;the wind and rain are here again;dh_iy w_ih_n_d ah_n_d r_ey_n er hh_ih_r ah_g_ey_n
b;1;and a powerless darkness had laid me down;ah_n_d ey p_aw_er_l_ah_s d_aa_r_k_n_ah_s hh_ae_d l_ey_d m_iy d_aw_n
b;2;the lights are out all over town;dh_iy l_ay_t_s er aw_t ao_l ow_v_er t_aw_n
c;3;but the earthquake got me out of bed;b_ah_t dh_ah er_th_k_w_ey_k g_aa_t m_iy aw_t ah_v b_eh_d
c;4;the earthquake got me out of bed;dh_ah er_th_k_w_ey_k g_aa_t m_iy aw_t ah_v b_eh_d
c;5;see the little bird fly round his head;s_iy dh_ah l_ih_t_ah_l b_er_d f_l_ay r_aw_n_d hh_ih_z hh_eh_d
b;6;(as) the little boy sits on the ground;ae_z dh_ah l_ih_t_ah_l b_oy s_ih_t_s aa_n dh_ah g_r_aw_n_d
b;7;and makes the toy cars drive around;ah_n_d m_ey_k_s dh_ah t_oy k_aa_z d_r_ay_v er_aw_n_d
d;8;its a loss that I can-t comprehend;ih_t_s ah l_ao_s dh_ae_t ay k_ae_n_t k_aa_m_p_r_iy_hh_eh_n_d
d;9;its a loss that I can-t comprehend;ih_t_s ey l_ao_s dh_ah_t ay k_ae_n_t k_aa_m_p_r_iy_hh_eh_n_d
a;11;cause his mother died the other day;k_aa_z hh_ih_z m_ah_dh_er d_ay_d dh_ah ah_dh_er d_ey
e;12;hes only three years old;hh_iy_s ow_n_l_iy th_r_iy y_ih_r_z ow_l_d
a;13;her body-s gone but her soul (is) here to stay;hh_er b_aa_d_iy_z g_ao_n b_ah_t hh_er s_ow_l ih_z hh_ih_r t_uw s_t_ey
e;14;see the little (birdy-watch) him grow;s_iy dh_ah l_ih_t_ah_l b_er_d_iy_w_oh_ch hh_ih_m g_r_ow
e;15;see the little (birdy-watch) him grow;s_iy dh_ah l_ih_t_ah_l b_er_d_iy_w_oh_ch hh_ih_m g_r_ow
a;17;october ended with a single feather funneling its way;aa_k_t_ow_b_er eh_n_d_ah_d w_ih_dh ah s_ih_ng_g_ah_l f_eh_dh_er f_ah_n_ah_l_ih_ng ih_t_s w_ey
f;18;to muddy Earth in front of funny sparrow copycatting;t_uw m_ah_d_iy er_th ih_n f_r_ah_n_t ah_v f_ah_n_iy s_p_eh_r_ow k_aa_p_iy_k_ae_t_ih_ng
h;19;eventually it would select and circle one;ih_v_eh_n_ch_ah_w_ah_l_iy ih_t w_uh_d s_ah_l_eh_k_t ah_n_d s_er_k_ah_l w_ah_n
g;20;(as) if to pause and crown the victim of a loss I wasn-t comprehending;ae_z ah_f t_uw p_ao_z ah_n_d k_r_aw_n dh_ah v_ih_k_t_ah_m ah_v ah l_ao_s ay w_oh_z_n_t k_aa_m_p_r_ah_hh_eh_n_d_ih_ng
