Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;slipped off into the slip stream;s_l_ih_p_t ao_f ih_n_t_ah dh_iy s_l_ih_p s_t_r_iy_m
a;1;she-s looking for the summer dream;s_hh_iy_z l_uh_k_ih_ng f_ao_r dh_ah s_ah_m_er d_r_iy_m
f;2;came down from the mountain;k_ey_m d_aw_n f_r_ah_m dh_ah m_aw_n_t_ah_n
a;3;to find another machine;t_uw f_ay_n_d ah_n_ah_dh_er m_ih_sh_iy_n
g;4;running down all the byways;r_ah_n_ih_ng d_aw_n ao_l dh_ah b_ay_w_ey_z
g;5;listen to all that she says;l_ih_s_ah_n t_uw ao_l dh_ae_t sh_iy s_eh_z
b;6;couldn-t see very far;k_uh_d_n_t s_iy v_eh_r_iy f_aa_r
a;7;find out all that you are my California queen;f_ay_n_d aw_t ao_l dh_ae_t y_uw aa_r m_ay k_ae_l_ah_f_ao_r_n_y_ah k_w_iy_n
h;8;fully (air-reconditioned);f_uh_l_iy ea_r_iy_k_ah_n_d_ih_sh_ah_n_d
a;9;(self-made) man machine;s_eh_l_f_m_ey_d m_ae_n m_ih_sh_iy_n
b;10;with a homemade hydroponic;w_ih_dh ah hh_ow_m_m_ey_d hh_ay_d_r_ah_p_aa_n_ih_k
a;11;way to find out what it means my California queen;w_ey t_uw f_ay_n_d aw_t w_ah_t ih_t m_iy_n_z m_ay k_ae_l_ah_f_ao_r_n_y_ah k_w_iy_n
c;12;standing in front of the rainbow;s_t_ae_n_d_ih_ng ih_n f_r_ah_n_t ah_v dh_ah r_ey_n_b_ow
d;13;could you tell me where do all the people go;k_uh_d y_uw t_eh_l m_iy w_eh_r d_uw ao_l dh_ah p_iy_p_ah_l g_ow
c;14;rising from the mystic haze;r_ay_z_ih_ng f_r_ah_m dh_ah m_ih_s_t_ih_k hh_ey_z
e;15;standing in front of all creation;s_t_ae_n_d_ih_ng ih_n f_r_ah_n_t ah_v ao_l k_r_iy_ey_sh_ah_n
c;16;with all their mystic ways they seem to control the days;w_ih_dh ao_l dh_eh_r m_ih_s_t_ih_k w_ey_z dh_ey s_iy_m t_uw k_ah_n_t_r_ow_l dh_ah d_ey_z
f;17;somebody got to get behind it;s_ah_m_b_aa_d_iy g_aa_t t_uw g_eh_t b_ah_hh_ay_n_d ih_t
a;18;to find out all that it means my California queen;t_uw f_ay_n_d aw_t ao_l dh_ae_t ih_t m_iy_n_z m_ay k_ae_l_ah_f_ao_r_n_y_ah k_w_iy_n
a;19;oh tell me what it means my California queen;ow t_eh_l m_iy w_ah_t ih_t m_iy_n_z m_ay k_ae_l_ah_f_ao_r_n_y_ah k_w_iy_n
c;20;standing in front of the rainbow;s_t_ae_n_d_ih_ng ih_n f_r_ah_n_t ah_v dh_ah r_ey_n_b_ow
d;21;could you tell me where do all the people go;k_uh_d y_uw t_eh_l m_iy w_eh_r d_uw ao_l dh_ah p_iy_p_ah_l g_ow
c;22;rising from the mystic haze;r_ay_z_ih_ng f_r_ah_m dh_ah m_ih_s_t_ih_k hh_ey_z
e;23;standing in front of all creation;s_t_ae_n_d_ih_ng ih_n f_r_ah_n_t ah_v ao_l k_r_iy_ey_sh_ah_n
