Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;twitch scratch rip it off every night;t_w_ih_ch s_k_r_ae_ch r_ih_p ah_t ao_f eh_v_er_iy n_ay_t
a;1;suck the power out of sight;s_ah_k dh_ah p_aw_er aw_t ah_v s_ay_t
b;2;desperate measures measuring;d_eh_s_p_ax_r_ax_t m_eh_zh_er_z m_eh_zh_er_ih_ng
g;3;see through circles dealing in;s_iy th_r_uw s_er_k_ah_l_z d_iy_l_ih_ng ih_n
h;5;he puts his face on;hh_iy p_uh_t_s hh_ih_z f_ey_s aa_n
i;6;he puts his face on love to make-up;hh_iy p_uh_t_s hh_ih_z f_ey_s aa_n l_ah_v t_uw m_p_ah
l;8;slip crash (piss-pot) pass me by;s_l_ih_p k_r_ae_sh p_ih_s_p_aa_t p_ae_s m_iy b_ay
a;9;(rear-view) mirror ball wave goodbye;r_ih_r_v_y_uw m_ih_r_er b_ao_l w_ey_v g_uh_d_b_ay
a;10;have to take him for a ride;hh_ae_v t_uw t_ey_k hh_ih_m f_ao_r ah r_ay_d
a;11;no mistaken Im alive;n_ow m_ih_s_t_ey_k_ah_n ay_m ah_l_ay_v
m;13;feed the hunger;f_iy_d dh_ah hh_ah_ng_g_er
h;14;feed the hunger no more wait on;f_iy_d dh_ah hh_ah_ng_g_er n_ow m_ao_r w_ey_t aa_n
c;16;twitch scratch;t_w_ih_ch s_k_r_ae_ch
a;17;six pack lets you tell no lies;s_ih_k_s p_ae_k l_eh_t_s y_uw t_eh_l n_ow l_ay_z
c;18;twitch scratch;t_w_ih_ch s_k_r_ae_ch
a;19;bitter break your tears on fire;b_ih_t_er b_r_ey_k y_ao_r t_eh_r_z aa_n f_ay_er
c;20;twitch scratch;t_w_ih_ch s_k_r_ae_ch
a;21;learn the darkness smell the light;l_er_n dh_ah d_aa_r_k_n_ah_s s_m_eh_l dh_ah l_ay_t
c;22;twitch scratch;t_w_ih_ch s_k_r_ae_ch
a;23;no one to catch your high;n_ow w_ah_n t_uw k_ae_ch y_ao_r hh_ay
h;25;he puts his face on;hh_iy p_uh_t_s hh_ih_z f_ey_s aa_n
i;26;he puts his face on love to make-up;hh_iy p_uh_t_s hh_ih_z f_ey_s aa_n l_ah_v t_uw m_p_ah
c;28;twitch scratch;t_w_ih_ch s_k_r_ae_ch
d;29;tripped up (free-fall) into place;t_r_ih_p_t ah_p f_r_iy_f_ao_l ih_n_t_uw p_l_ey_s
c;30;twitch scratch;t_w_ih_ch s_k_r_ae_ch
d;31;farther way out outer space;f_aa_r_dh_er w_ey aw_t aw_t_er s_p_ey_s
c;32;twitch scratch;t_w_ih_ch s_k_r_ae_ch
a;33;this concludes within the mind;dh_ih_s k_ah_n_k_l_uw_d_z w_ah_dh_ih_n dh_ah m_ay_n_d
c;34;twitch scratch;t_w_ih_ch s_k_r_ae_ch
a;35;curtains fall closing their eyes;k_er_t_ah_n_z f_aa_l k_l_ow_z_ih_ng dh_eh_r ay_z
n;37;inside of;ih_n_s_ay_d ah_v
n;38;to be inside of;t_uw b_iy ih_n_s_ay_d ah_v
n;39;inside of;ih_n_s_ay_d ah_v
o;40;to be inside of the live for;t_uw b_iy ih_n_s_ay_d ah_v dh_ah l_ay_v f_ao_r
a;42;to be denied;t_uw b_iy d_ah_n_ay_d
a;43;a place to hide;ah p_l_ey_s t_uw hh_ay_d
b;44;a refuge;ah r_eh_f_y_uw_jh
a;45;without hope divided;w_ih_th_aw_t hh_ow_p d_ih_v_ay_d_ah_d
e;47;feel the feeler;f_iy_l dh_ah f_iy_l_er
p;48;smoking years with;s_m_ow_k_ih_ng y_ih_r_z w_ih_dh
f;49;that what feels best for the moment;dh_ae_t w_ah_t f_iy_l_z b_eh_s_t f_ao_r dh_ah m_ow_m_ah_n_t
a;51;to be denied;t_uw b_iy d_ah_n_ay_d
a;52;a place to hide;ah p_l_ey_s t_uw hh_ay_d
b;53;a refuge;ah r_eh_f_y_uw_jh
a;54;without hope divided;w_ih_th_aw_t hh_ow_p d_ih_v_ay_d_ah_d
e;56;feel the feeler;f_iy_l dh_ah f_iy_l_er
p;57;smoking years with;s_m_ow_k_ih_ng y_ih_r_z w_ih_dh
f;58;that what feels best for the moment;dh_ae_t w_ah_t f_iy_l_z b_eh_s_t f_ao_r dh_ah m_ow_m_ah_n_t
a;60;to be denied;t_uw b_iy d_ah_n_ay_d
a;61;a place to hide;ah p_l_ey_s t_uw hh_ay_d
b;62;a refuge;ah r_eh_f_y_uw_jh
a;63;without hope divided;w_ih_th_aw_t hh_ow_p d_ih_v_ay_d_ah_d
e;65;feel the feeler;f_iy_l dh_ah f_iy_l_er
p;66;smoking years with;s_m_ow_k_ih_ng y_ih_r_z w_ih_dh
f;67;that what feels best for the moment;dh_ae_t w_ah_t f_iy_l_z b_eh_s_t f_ao_r dh_ah m_ow_m_ah_n_t
a;69;to be denied;t_uw b_iy d_ah_n_ay_d
a;70;a place to hide;ah p_l_ey_s t_uw hh_ay_d
b;71;a refuge;ah r_eh_f_y_uw_jh
a;72;without hope divided;w_ih_th_aw_t hh_ow_p d_ih_v_ay_d_ah_d
e;74;feel the feeler;f_iy_l dh_ah f_iy_l_er
g;75;smoking years with;s_m_ow_k_ih_ng y_ih_r_z w_ih_dh
f;76;that what feels best for the moment;dh_ae_t w_ah_t f_iy_l_z b_eh_s_t f_ao_r dh_ah m_ow_m_ah_n_t
