Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;do you remember when we ran;d_uw y_uw r_iy_m_eh_m_b_er hh_w_ih_n w_iy r_ae_n
b;1;through the blizzard from the train station;th_r_uw dh_ah b_l_ih_z_er_d f_r_ah_m dh_ah t_r_ey_n s_t_ey_sh_ah_n
c;2;the snow in New York covered up half of the door;dh_iy s_n_ow ih_n_ch n_uw y_ao_r_k k_ah_v_er_d ah_p hh_ae_f ah_v dh_iy d_ao_r
l;3;and yet we still would brave it;ah_n_d y_eh_t w_iy s_t_ih_l w_uh_d b_r_ey_v ah_t
m;4;all we could do was sit practice our tunes;ao_l w_iy k_uh_d d_uw w_ah_z s_ih_t p_r_ae_k_t_ih_s aa_r t_uw_n_z
c;5;and maybe watch an episode of lost;ah_n_d m_ey_b_iy w_aa_ch ah_n eh_p_ah_s_ow_d ah_v l_ao_s_t
a;6;we slept on the blow up mattress;w_iy s_l_eh_p_t aa_n dh_iy b_l_ow ah_p m_ae_t_r_ah_s
d;7;and talked about how lucky we were to be here;ah_n_d t_ao_k_t ah_b_aw_t hh_aw l_ah_k_iy w_iy w_er t_uw b_iy hh_ih_r
c;8;you helped me through the door;y_uw hh_eh_l_p_t m_iy th_r_uw dh_ah d_ao_r
e;9;that weve stared at since I can remember;dh_ae_t w_iy_v s_t_eh_r_d ae_t s_ih_n_s ay k_ae_n r_iy_m_eh_m_b_er
b;10;id watch the city from the window on the train;ay_d w_aa_ch dh_ah s_ih_t_iy f_r_ah_m dh_ah w_ih_n_d_ow aa_n dh_ah t_r_ey_n
f;11;you can-t sit still for anything;y_uw k_ae_n_t s_ih_t s_t_ih_l f_ao_r eh_n_iy_th_ih_ng
g;12;but its out stop so it won-t matter anyway;b_ah_t ih_t_s aw_t s_t_aa_p s_ow ih_t w_ow_n_t m_ae_t_er eh_n_iy_w_ey
c;13;it was early December when the call;ih_t w_ah_z er_l_iy d_ah_s_eh_m_b_er w_eh_n dh_ah k_ao_l
n;14;from our leader established our new assignment;f_r_ah_m aw_r l_iy_d_er ih_s_t_ae_b_l_ih_sh_t aa_r n_y_uw ah_s_ay_n_m_ah_n_t
h;15;in Atlanta we tried to make things work;ih_n ae_t_l_ae_n_t_ah w_iy t_r_ay_d t_uw m_ey_k th_ih_ng_z w_er_k
i;16;but found ourselves feeling mixed up;b_ah_t f_aw_n_d aw_er_s_eh_l_v_z f_iy_l_ih_ng m_ih_k_s_t ah_p
c;17;i couldn-t write anymore;ay k_uh_d_n_t r_ay_t eh_n_iy_m_ao_r
d;18;and so we packed all of our things;ah_n_d s_ow w_iy p_ae_k_t ao_l ah_v aw_r th_ih_ng_z
d;19;and headed north for the spring;ah_n_d hh_eh_d_ah_d n_ao_r_th f_ao_r dh_ah s_p_r_ih_ng
i;20;i was finally single for once;ay w_ah_z f_ay_n_ah_l_iy s_ih_ng_g_ah_l f_ao_r w_ah_n_s
e;21;then tour finally started we had our friends;dh_eh_n t_uh_r f_ay_n_ah_l_iy s_t_aa_r_t_ah_d w_iy hh_ae_d aw_r f_r_eh_n_d_z
h;22;and our guitars ready to take on the unknowing world;ah_n_d aa_r g_ah_t_aa_r_z r_eh_d_iy t_uw t_ey_k aa_n dh_ah ah_n_n_ow_ih_ng w_er_l_d
c;23;you helped me through the door;y_uw hh_eh_l_p_t m_iy th_r_uw dh_ah d_ao_r
o;24;that weve stared at since I can remember;dh_ae_t w_iy_v s_t_eh_r_d ae_t s_ih_n_s ay k_ah_n r_ih_m_eh_m_b_ax
c;25;and we knew there was so much more;ah_n_d w_iy n_uw dh_eh_r w_ah_z s_ow m_ah_ch m_ao_r
p;26;now this (is) life yeah this (is) what weve waited for;n_aw dh_ih_s ih_z l_ay_f y_ae dh_ih_s ih_z w_ah_t w_iy_v w_ey_t_ah_d f_ao_r
b;27;id watch the city from the window on the train;ay_d w_aa_ch dh_ah s_ih_t_iy f_r_ah_m dh_ah w_ih_n_d_ow aa_n dh_iy t_r_ey_n
f;28;you can-t sit still for anything;y_uw k_ae_n_t s_ih_t s_t_ih_l f_ao_r eh_n_iy_th_ih_ng
g;29;but its our stop so it won-t matter anyway;b_ah_t ih_t_s aw_r s_t_aa_p s_ow ih_t w_ow_n_t m_ae_t_er eh_n_iy_w_ey
l;30;do you remember;d_uw y_uw r_ih_m_eh_m_b_ax
