Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;from the beginning you had me spinning in side;f_er_m dh_iy b_ih_g_ih_n_ih_ng y_uw hh_ae_d m_iy s_p_ih_n_ih_ng ih_n_ch s_ay_d
d;1;you wanted romance I said ther eas no chance;y_uw w_ao_n_ah_d r_ow_m_ae_n_s ay s_eh_d dh_ah_l iy_ey_p_iy_s n_ow ch_ae_n_s
a;2;no matter how hard you trie;n_ow m_ae_t_er hh_aw hh_aa_r_d y_uw t_r_ay
a;3;d but (as) I lie awake at night and fantasize until the morning light;d_iy b_ah_t ae_z ay l_ay ah_w_ey_k ae_t n_ay_t ah_n_d f_ae_n_t_ah_s_ay_z_ah ah_n_t_ih_l dh_ah m_ao_r_n_ih_ng l_ay_t
b;4;i realize there (is) only one thing left to do;ay r_ia_l_ay_z dh_eh_r ih_z ow_n_l_iy w_ah_n th_ih_ng l_eh_f_t t_uw d_uw
e;5;i surrender to you;ay s_er_eh_n_d_er t_uw y_uw
b;6;i try to fight it but I saw your passion break thru;ay t_r_ay t_uw f_ay_t ih_t b_ah_t ay s_ao y_ao_r p_ae_sh_ah_n b_r_ey_k th_r_uw
e;7;i surrender to you;ay s_er_eh_n_d_er t_uw y_uw
c;9;when I first met you I tried not to let you get near;w_eh_n ay f_er_s_t m_eh_t y_uw ay t_r_ay_d n_ax_t t_uw l_eh_t y_uw g_eh_t n_ih_r
d;10;i tried to resist but oo when you kissed me;ay t_r_ay_d t_uw r_ah_z_ih_s_t b_ah_t ow_ae w_eh_n y_uw k_ih_s_t m_iy
c;11;imy body trembled with fear;ih_m_w_ay b_aa_d_iy t_r_eh_m_b_ah_l_d w_ih_dh f_ih_r
a;12;they way you touched me just blew my mind;dh_ey w_ey y_uw t_ah_ch_t m_iy jh_ah_s_t b_l_uw m_ay m_ay_n_d
a;13;i held it back but now I think its time;ay hh_eh_l_d ih_t b_ae_k b_ah_t n_aw ay th_ih_ng_k ih_t_s t_ay_m
b;14;to take the dreams ive been having and make them come true;t_uw t_ey_k dh_ah d_r_iy_m_z ay_v b_ah_n hh_ae_v_ih_ng ah_n_d m_ey_k dh_ah_m k_ah_m t_r_uw
b;15;i try ti fight it but im hungry for love;ay t_r_ay t_iy f_ay_t ah_t b_ah_t ay_m hh_ah_ng_g_r_iy f_ao_r l_ah_v
