Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i want a fire that could burn me clean;ay w_aa_n_t ey f_ay_er dh_ah_t k_uh_d b_er_n m_iy k_l_iy_n
a;1;light the sky with my (black-eyed) dreams;l_ay_t dh_iy s_k_ay w_ah_dh m_ay b_l_ae_k_ay_d d_r_iy_m_z
b;2;and let my soul fly;ah_n_d l_eh_t m_ay s_ow_l f_l_ay
b;3;and let my soul fly;ah_n_d l_eh_t m_ay s_ow_l f_l_ay
c;5;i want a fire burning down the door;ay w_aa_n_t ey f_ay_er b_er_n_ih_ng d_aw_n dh_iy d_ao_r
c;6;let the wounds of my embers soar;l_eh_t dh_iy w_uw_n_d_z ah_v m_ay eh_m_b_er_z s_ao_r
b;7;and let my soul fly;ah_n_d l_eh_t m_ay s_ow_l f_l_ay
b;8;and let my soul fly;ah_n_d l_eh_t m_ay s_ow_l f_l_ay
d;10;let it go;l_eh_t ah_t g_ow
d;11;yeah let it go;y_ae l_eh_t ah_t g_ow
a;13;pavement beneath my feet;p_ey_v_m_ah_n_t b_ah_n_iy_th m_ay f_iy_t
b;14;i watch the white lines fly;ay w_aa_ch dh_iy hh_w_ay_t l_ay_n_z f_l_ay
b;15;nothing between us here but the black blue sky;n_ah_th_ih_ng b_iy_t_w_iy_n y_uw_eh_s hh_ih_r b_ah_t dh_iy b_l_ae_k b_l_uw s_k_ay
b;16;suspended up in the air like a still life;s_ah_s_p_eh_n_d_ah_d ah_p ih_n_ch dh_iy eh_r l_ay_k ey s_t_ih_l l_ay_f
b;17;yeah were suspended up into the air like a still life;y_ae w_iy_r s_ah_s_p_eh_n_d_ah_d ah_p ih_n_t_uw dh_ah eh_r l_ay_k ah s_t_ih_l l_ay_f
d;18;let it go;l_eh_t ih_t g_ow
d;19;let it go;l_eh_t ih_t g_ow
a;21;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;22;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;23;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;24;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;25;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;26;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;27;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;28;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;29;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;30;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;31;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_iy f_ay_er dh_ah_t k_uh_d b_er_n m_iy k_l_iy_n
a;32;i believe youre the fire that could burn me clean;ay b_ah_l_iy_v y_uw_r dh_ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
b;34;and let my soul fly;ah_n_d l_eh_t m_ay s_ow_l f_l_ay
b;35;and let my soul fly;ah_n_d l_eh_t m_ay s_ow_l f_l_ay
a;37;pavement beneath my feet;p_ey_v_m_ah_n_t b_ah_n_iy_th m_ay f_iy_t
b;38;i watch the white lines fly;ay w_aa_ch dh_ah w_ay_t l_ay_n_z f_l_ay
a;39;i want a fire that could burn me clean;ay w_aa_n_t ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
a;40;i want a fire that could burn me clean;ay w_aa_n_t ah f_ay_er dh_ae_t k_uh_d b_er_n m_iy k_l_iy_n
d;41;and let it go;ah_n_d l_eh_t ih_t g_ow
