Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i see thy love in the distance;ay s_iy dh_ay l_ah_v ih_n_ch dh_iy d_ih_s_t_ah_n_s
b;1;breathless gasping for air for in thy dreams you were there;b_r_eh_th_l_ah_s g_ae_s_p_ih_ng f_r_er eh_r f_r_er ih_n_ch dh_ay d_r_iy_m_z y_uw w_er dh_eh_r
c;2;awakening to the bleakness in my room;ah_w_ey_k_ah_n_ih_ng t_ah dh_iy b_l_iy_k_n_ah_s ih_n_ch m_ay r_uw_m
a;3;(as) my eyes begin to blear reality sets and starts the fear;eh_z m_ay ay_z b_ih_g_ih_n t_ah b_l_iy_r r_iy_ae_l_ah_t_iy s_eh_t_s ah_n_d s_t_aa_r_t_s dh_iy f_ih_r
d;4;for do dreams come true or do I die alone;f_r_er d_uw d_r_iy_m_z k_ah_m t_r_uw er d_uw ay d_ay ah_l_ow_n
e;5;waiting like the petals of a wilting flower fall off;w_ey_t_ih_ng l_ay_k dh_iy p_eh_t_ah_l_z ah_v ey w_ih_l_t_ih_ng f_l_aw_er f_aa_l ao_f
f;6;until there (is) non and the once beautiful flowers dies naked;ah_n_t_ih_l dh_eh_r ah_z n_aa_n ah_n_d dh_iy w_ah_n_s b_y_uw_t_ah_f_ah_l f_l_aw_er_z d_ay_z n_ey_k_ah_d
m;7;with no one to clothe it;w_ah_dh n_ow w_ah_n t_uw k_l_ow_dh ih_t
n;8;Will I hold you in the grave or will the grave hold me;w_ah_l ay hh_ow_l_d y_uw ih_n_ch dh_iy g_r_ey_v er w_ih_l dh_iy g_r_ey_v hh_ow_l_d m_iy
g;9;the numbing dreams never end the swallows wings still amongst;dh_ah n_ah_m_ih_ng d_r_iy_m_z n_eh_v_er eh_n_d dh_ah s_w_aa_l_ow_z w_ih_ng_z s_t_ih_l ah_m_ah_ng_s_t
a;10;the idle wind;dh_ah ay_d_ah_l w_ih_n_d
o;11;my colored world turns to grayscale;m_ay k_ah_l_er_d w_er_l_d t_er_n_z t_uw g_r_ey_z_ha_k_ey_l
f;12;recollecting the memories eyes covered hazel;r_eh_k_ah_l_eh_k_t_ih_ng dh_ah m_eh_m_ax_r_iy_z ay_z k_ah_v_er_d hh_ey_z_ah_l
e;13;contradiction of thy thoughts standing calm love not lost;k_aa_n_t_r_ah_d_ih_k_sh_ah_n ah_v dh_ay th_ao_t_s s_t_ae_n_d_ih_ng k_aa_m l_ah_v n_ax_t l_ao_s_t
n;14;searching till I find my princess whose passionate eyes cut right through me;s_er_ch_ih_ng t_ih_l ay f_ay_n_d m_ay p_r_ih_n_s_eh_s hh_uw_z p_ae_sh_ah_n_ah_t ay_z k_ah_t r_ay_t th_r_uw m_iy
e;15;for what (is) life if love only exists in thy thoughts;f_r_er hh_w_ah_t ah_z l_ay_f ih_f l_ah_v ow_n_l_iy ih_g_z_ih_s ih_n_ch dh_ay th_ao_t_s
a;16;what (is) romance if it (is) all fiction;hh_w_ah_t ah_z r_ow_m_ae_n_s ih_f ah_t ah_z ao_l f_ih_k_sh_ah_n
p;17;nothing but a portrait left empty a passing cloud of hurt;n_ah_th_ih_ng b_ah_t ah p_ao_r_t_r_ah_t l_eh_f_t eh_m_p_t_ih ah p_ae_s_ih_ng k_l_aw_d ah_v hh_er_t
h;18;by to meet my love in the flesh (is) to find my whole heart;b_ay t_uw m_iy_t m_ay l_ah_v ih_n dh_ah f_l_eh_sh ih_z t_uw f_ay_n_d m_ay hh_ow_l hh_aa_r_t
f;19;your heart breaks through me your love (is) the key;y_ao_r hh_aa_r_t b_r_ey_k_s th_r_uw m_iy y_ao_r l_ah_v ih_z dh_ah k_iy
e;20;longing for my hearts door;l_ao_ng_ih_ng f_ao_r m_ay hh_aa_r_t_s d_ao_r
f;21;to what day till I see sunrays shine upon your face;t_uw w_ah_t d_ey t_ih_l ay s_iy s_ah_n_l_ae_s sh_ay_n ah_p_aa_n y_ao_r f_ey_s
q;22;i dream of you the way you look;ay d_r_iy_m ah_v y_uw dh_ah w_ey y_uw l_uh_k
h;23;the beating of love in your heart;dh_ah b_iy_t_ih_ng ah_v l_ah_v ih_n y_ao_r hh_aa_r_t
g;24;your words are like the flowing of a spring knowing thy love;y_ao_r w_er_d_z aa_r l_ay_k dh_ah f_l_ow_ih_ng ah_v ah s_p_r_ih_ng n_ow_ih_ng dh_ay l_ah_v
b;25;waits for me until eternitys end;w_ey_t_s f_ao_r m_iy ah_n_t_ih_l ih_t_er_n_ah_t_iy_z eh_n_d
a;26;(is) this poetry or (is) this love-s sickness;ih_z dh_ih_s p_ow_ah_t_r_iy ao_r ih_z dh_ih_s l_ah_v_z s_ih_k_n_ah_s
i;27;engulfing my every being;eh_n_g_ah_l_f_ih_ng m_ay eh_v_er_iy b_iy_ih_ng
n;28;take the heart from you and the blood ceases from me;t_ey_k dh_ah hh_aa_r_t f_r_ah_m y_uw ah_n_d dh_ah b_l_ah_d s_iy_s_ah_z f_r_ah_m m_iy
a;29;i see what you hear;ay s_iy w_ah_t y_uw hh_ih_r
f;30;breathe taking the closest thing to me and my savior;b_r_iy_dh t_ey_k_ih_ng dh_ah k_l_ow_s_ah_s_t th_ih_ng t_uw m_iy ah_n_d m_ay s_ey_v_y_er
f;31;falling in love to a person I have never met but knowing she has salvations;f_aa_l_ih_ng ih_n l_ah_v t_uw ah p_er_s_ah_n ay hh_ae_v n_eh_v_er m_eh_t b_ah_t n_ow_ih_ng sh_iy hh_ah_z s_ae_l_v_ey_sh_ah_n_z
f;32;fragrance;f_r_ey_g_r_ah_n_s
g;33;by God-s grace this love will be free and able to fly away above;b_ay g_aa_d_z g_r_ey_s dh_ih_s l_ah_v w_ah_l b_iy f_r_iy ah_n_d ey_b_ah_l t_uw f_l_ay ah_w_ey ah_b_ah_v
e;34;the earth to a point of exhaustion;dh_ah er_th t_uw ah p_oy_n_t ah_v ih_g_z_ao_s_ch_ah_n
l;35;but your breath will keep me alive;b_ah_t y_ao_r b_r_eh_th w_ah_l k_iy_p m_iy ah_l_ay_v
i;36;words are pointless for this love (is) speechless;w_er_d_z aa_r p_oy_n_t_l_ah_s f_ao_r dh_ih_s l_ah_v ih_z s_p_iy_ch_l_ah_s
d;37;preparing for the curtains close;p_r_ih_p_ea_r_ih_ng f_ao_r dh_ah k_er_t_ah_n_z k_l_ow_s
h;38;laying their clutching hands so tight I can feel your heart;l_ey_ih_ng dh_eh_r k_l_ah_ch_ih_ng hh_ae_n_d_z s_ow t_ay_t ay k_ah_n f_iy_l y_ao_r hh_aa_r_t
l;39;telling me it will be all right;t_eh_l_ih_ng m_iy ih_t w_ah_l b_iy ao_l r_ay_t
e;40;ascension to heaven where this love can not only walk;ah_s_eh_n_sh_ah_n t_uw hh_eh_v_ah_n w_eh_r dh_ih_s l_ah_v k_ah_n n_ax_t ow_n_l_iy w_ao_k
r;41;but it runs through the endless fields of joy;b_ah_t ih_t r_ah_n_z th_r_uw dh_ah eh_n_d_l_ah_s f_iy_l_d_z ah_v jh_oy
s;42;where love neither ends nor begins but flows everlasting;w_eh_r l_ah_v n_iy_dh_er eh_n_d_z n_ao_r b_ih_g_ih_n_z b_ah_t f_l_ow_z eh_v_er_l_ae_s_t_ih_ng
b;43;this was thy dream this daybreak and will by thy prayer;dh_ih_s w_ah_z dh_ay d_r_iy_m dh_ih_s d_ey_b_r_ey_k ah_n_d w_ah_l b_ay dh_ay p_r_eh_r
f;44;that I will rest sleepless till the sun rises on that day;dh_ae_t ay w_ah_l r_eh_s_t s_l_iy_p_l_ah_s t_ih_l dh_ah s_ah_n r_ay_z_ah_z aa_n dh_ae_t d_ey
a;45;and butterflies sing with us (as) we write love symphony;ah_n_d b_ah_t_er_f_l_ay_z s_ih_ng w_ih_dh ah_s ae_z w_iy r_ay_t l_ah_v s_ih_m_f_ah_n_iy
d;46;the pages of life fill the story of our love in a time long ago;dh_ah p_ey_jh_ah_z ah_v l_ay_f f_ih_l dh_ah s_t_ao_r_iy ah_v aw_r l_ah_v ih_n ah t_ay_m l_ao_ng ah_g_ow
c;47;where fairy tales come true;w_eh_r f_eh_r_iy t_ey_l_z k_ah_m t_r_uw
t;48;and you and I my love will live happily everafter;ah_n_d y_uw ah_n_d ay m_ay l_ah_v w_ah_l l_ay_v hh_ae_p_ah_l_iy eh_v_er_ha_ae_f_t_er
m;49;i love you;ay l_ah_v y_uw
