Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;the Gangsta singing;dh_iy g_ae_ng_s_t_ah s_ih_ng_ih_ng
b;2;boom Boom Bye Bye Bye Bye Bye Bye Bye Bye Bye Bye;b_uw_m b_uw_m b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay
b;3;boom Boom Bye Bye Bye Bye Bye Bye Bye Bye Bye Bye;b_uw_m b_uw_m b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay
b;4;boom Boom Bye Bye Bye Bye Bye Bye Bye Bye Bye Bye;b_uw_m b_uw_m b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay
b;5;boom Boom Bye Bye Bye Bye Bye Bye Bye Bye Bye Bye;b_uw_m b_uw_m b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay b_ay
b;7;it was just a matter of time;ah_t w_ah_z jh_ah_s_t ey m_ae_t_er ah_v t_ay_m
b;8;til I would stand and start getting my stripes;t_ih_l ay w_uh_d s_t_ae_n_d ah_n_d s_t_aa_r_t g_ih_t_ih_ng m_ay s_t_r_ay_p_s
b;9;youre gonna give me whats mine;y_uw_r g_aa_n_ah g_ih_v m_iy w_ah_t_s m_ay_n
b;10;don-t say youre not ready I gave you your time;d_ow_n_t s_ey y_uw_r n_ax_t r_eh_d_iy ay g_ey_v y_uw y_ao_r t_ay_m
b;11;i got my niggas in line;ay g_aa_t m_ay n_ih_g_ae_s ih_n l_ay_n
b;12;down for whatever once I wave that sign;d_aw_n f_ao_r w_ah_t_eh_v_er w_ah_n_s ay w_ey_v dh_ae_t s_ay_n
h;13;ill give you all until nine;ay_l g_ih_v y_uw ao_l ah_n_t_ih_l n_ay_n
i;14;to pay what you owe me;t_uw p_ey w_ah_t y_uw ow m_iy
c;16;then Im at your door;dh_eh_n ay_m ae_t y_ao_r d_ao_r
c;17;ive taken interest and taking more;ay_v t_ey_k_ah_n ih_n_t_r_ax_s_t ah_n_d t_ey_k_ih_ng m_ao_r
d;18;make it easy for yourself because Ive run out of patience;m_ey_k ih_t iy_z_iy f_ao_r y_er_s_eh_l_f b_ih_k_ao_z ay_v r_ah_n aw_t ah_v p_ey_sh_ah_n_s
d;19;i don-t hesitate when Im taking my payments;ay d_ow_n_t hh_eh_z_ah_t_ey_t w_eh_n ay_m t_ey_k_ih_ng m_ay p_ey_m_ah_n_t_s
l;20;bad mon if Im holding a grudge and I choose to open arms better hope its a;b_ae_d m_ow_n ah_f ay_m hh_ow_l_d_ih_ng ah g_r_ah_jh ah_n_d ay ch_uw_z t_uw ow_p_ah_n aa_r_m_z b_eh_t_er hh_ow_p ih_t_s ah
e;21;hug;hh_ah_g
