Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;memory your lamp light (is) burning holes;m_eh_m_ax_r_iy y_uh_r l_ae_m_p l_ay_t ah_z b_er_n_ih_ng hh_ow_l_z
a;1;recover the damage bring it all home;r_ih_k_ah_v_er dh_iy d_ae_m_ah_jh b_r_ih_ng ah_t ao_l hh_ow_m
b;2;follow the bliss just like Summer song;f_aa_l_ow dh_iy b_l_ih_s jh_ah_s_t l_ay_k s_ah_m_er s_ao_ng
g;3;please stay there forever Ill try to remember;p_l_iy_z s_t_ey dh_eh_r f_er_eh_v_er ay_l t_r_ay t_uw r_ih_m_eh_m_b_ax
a;4;come home;k_ah_m hh_ow_m
a;6;memory you gave me another note;m_eh_m_ax_r_iy y_uw g_ey_v m_iy ah_n_ah_dh_er n_ow_t
a;7;a voice that (is) endless bring it all home;ah v_oy_s dh_ae_t ih_z eh_n_d_l_ah_s b_r_ih_ng ih_t ao_l hh_ow_m
b;8;oh what it (is) feels like a Summer song;ow w_ah_t ih_t ih_z f_iy_l_z l_ay_k ah s_ah_m_er s_ao_ng
g;9;ill stay here forever her face I remember;ay_l s_t_ey hh_ih_r f_er_eh_v_er hh_er f_ey_s ay r_ih_m_eh_m_b_ax
c;11;for evigt måske for evigt;f_ao_r eh_v_iy_g_t m_ey_s_ae_g f_ao_r eh_v_iy_g_t
d;12;skal vi sammen samme vej;s_k_ae_l v_ih s_ae_m_ah_t_n s_ae_m_z_ae v_iy_ae
e;13;og når I morgen får øjne og natten hviler sig;ah_g  ay m_ao_r_g_ah_n f_aa_ae_r  ah_g n_ae_t_n hh_v_iy_l_ax_r s_ih_g
d;14;skal vi for evigt måske samme vej;s_k_ae_l v_ih f_ao_r eh_v_iy_g_t m_ey_s_ae_g s_ae_m_z_ae v_iy_ae
a;16;happiness Im sorry youve been on hold;hh_ae_p_iy_n_ah_s ay_m s_aa_r_iy y_uw_v b_ih_n aa_n hh_ow_l_d
a;17;the doors will be open bring it all home;dh_ah d_ao_r_z w_ah_l b_iy ow_p_ah_n b_r_ih_ng ih_t ao_l hh_ow_m
b;18;cause what it (is) feels like a Summer song;k_aa_z w_ah_t ih_t ih_z f_iy_l_z l_ay_k ah s_ah_m_er s_ao_ng
g;19;ill stay here forever now that I remember;ay_l s_t_ey hh_ih_r f_er_eh_v_er n_aw dh_ae_t ay r_ih_m_eh_m_b_ax
c;21;for evigt måske for evigt;f_ao_r eh_v_iy_g_t m_ey_s_ae_g f_ao_r eh_v_iy_g_t
d;22;skal vi sammen samme vej;s_k_ae_l v_ih s_ae_m_ah_t_n s_ae_m_z_ae v_iy_ae
e;23;og når I morgen får øjne og natten hviler sig;ah_g  ay m_ao_r_g_ah_n f_aa_ae_r  ah_g n_ae_t_n hh_v_iy_l_ax_r s_ih_g
d;24;skal vi for evigt måske samme vej;s_k_ae_l v_ih f_ao_r eh_v_iy_g_t m_ey_s_ae_g s_ae_m_z_ae v_iy_ae
a;26;woah woah woah-oh oh;w_oh_ax_hh w_oh_ax_hh w_hh_ao ow
f;27;for all these symbols don-t open our eyes;f_ao_r ao_l dh_iy_z s_ih_m_b_ah_l_z d_ow_n_t ow_p_ah_n aw_r ay_z
f;28;well close them instead leave the messenger behind;w_iy_l k_l_ow_s dh_eh_m ih_n_s_t_eh_d l_iy_v dh_ah m_eh_s_ah_n_jh_er b_ah_hh_ay_n_d
a;29;but one day we will know;b_ah_t w_ah_n d_ey w_iy w_ah_l n_ow
c;31;for evigt måske for evigt;f_ao_r eh_v_iy_g_t m_ey_s_ae_g f_ao_r eh_v_iy_g_t
d;32;skal vi sammen samme vej;s_k_ae_l v_ih s_ae_m_ah_t_n s_ae_m_z_ae v_iy_ae
e;33;og når I morgen får øjne og natten hviler sig;ah_g  ay m_ao_r_g_ah_n f_aa_ae_r  ah_g n_ae_t_n hh_v_iy_l_ax_r s_ih_g
c;34;skal vi for evigt måske for evigt;s_k_ae_l v_ih f_ao_r eh_v_iy_g_t m_ey_s_ae_g f_r_er eh_v_iy_g_t
c;36;for evigt måske for evigt;f_r_er eh_v_iy_g_t m_ey_s_ae_g f_ao_r eh_v_iy_g_t
d;37;skal vi sammen samme vej;s_k_ae_l v_ih s_ae_m_ah_t_n s_ae_m_z_ae v_iy_ae
e;38;og når I morgen får øjne og natten hviler sig;ah_g  ay m_ao_r_g_ah_n f_aa_ae_r  ah_g n_ae_t_n hh_v_iy_l_ax_r s_ih_g
d;39;skal vi for evigt måske samme vej;s_k_ae_l v_ih f_ao_r eh_v_iy_g_t m_ey_s_ae_g s_ae_m_z_ae v_iy_ae
d;41;skal vi for evigt måske samme vej;s_k_ae_l v_ih f_ao_r eh_v_iy_g_t m_ey_s_ae_g s_ae_m_z_ae v_iy_ae
d;42;skal vi for evigt måske samme vej;s_k_ae_l v_ih f_ao_r eh_v_iy_g_t m_ey_s_ae_g s_ae_m_z_ae v_iy_ae
