Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i drive too fast;ay d_r_ay_v t_uw f_ae_s_t
b;1;under a full moon;ah_n_d_er ey f_uh_l m_uw_n
a;2;save the best to last;s_ey_v dh_ah b_eh_s_t t_uw l_ae_s_t
b;3;under a full moon;ah_n_d_er ah f_uh_l m_uw_n
a;4;and pray you don-t crash;ah_n_d p_r_ey y_uw d_ow_n_t k_r_ae_sh
b;5;under a full moon;ah_n_d_er ah f_uh_l m_uw_n
a;6;when the head-s too far out of whack;w_eh_n dh_ah hh_eh_d_z t_uw f_aa_r aw_t ah_v w_ae_k
a;7;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;8;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;9;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;10;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;11;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
c;12;and the hope of the world;ah_n_d dh_ah hh_ow_p ah_v dh_ah w_er_l_d
a;13;rides with one man;r_ay_d_z w_ih_dh w_ah_n m_ae_n
d;14;everybody crying;eh_v_r_iy_b_aa_d_iy k_r_ay_ih_ng
e;15;on the telephone ringing;aa_n dh_ah t_eh_l_ah_f_ow_n r_ih_ng_ih_ng
f;16;we hold our breath;w_iy hh_ow_l_d aw_r b_r_eh_th
c;17;we spin around the world;w_iy s_p_ih_n er_aw_n_d dh_ah w_er_l_d
e;18;you and me cling;y_uw ah_n_d m_iy k_l_ih_ng
c;19;to the outside of the earth;t_uw dh_ah aw_t_s_ay_d ah_v dh_ah er_th
b;20;under a full moon;ah_n_d_er ah f_uh_l m_uw_n
b;21;under a full moon;ah_n_d_er ah f_uh_l m_uw_n
f;22;i got you on my brain again again;ay g_aa_t y_uw aa_n m_ay b_r_ey_n ah_g_eh_n ah_g_eh_n
h;23;and I hear your voice;ah_n_d ay hh_ih_r y_ao_r v_oy_s
i;24;on a northbound bus;aa_n ah n_ao_r_th_b_aw_n_d b_ah_s
d;25;chinatown to Chinatown;ch_ay_n_ah_t_aw_n t_uw ch_ay_n_ah_t_aw_n
c;26;and the hope of the world;ah_n_d dh_ah hh_ow_p ah_v dh_ah w_er_l_d
a;27;rides with one man;r_ay_d_z w_ih_dh w_ah_n m_ae_n
d;28;everybody crying;eh_v_r_iy_b_aa_d_iy k_r_ay_ih_ng
e;29;on the telephone ringing;aa_n dh_ah t_eh_l_ah_f_ow_n r_ih_ng_ih_ng
f;30;we hold our breath;w_iy hh_ow_l_d aw_r b_r_eh_th
c;31;we spin around the world;w_iy s_p_ih_n er_aw_n_d dh_ah w_er_l_d
e;32;you and me cling;y_uw ah_n_d m_iy k_l_ih_ng
c;33;to the outside of the earth;t_uw dh_ah aw_t_s_ay_d ah_v dh_ah er_th
b;34;under a full moon;ah_n_d_er ah f_uh_l m_uw_n
l;35;Will you hold my camera;w_ah_l y_uw hh_ow_l_d m_ay k_ae_m_ax_r_ax
h;36;Will you press release;w_ah_l y_uw p_r_eh_s r_iy_l_iy_s
m;37;Will you capture me;w_ah_l y_uw k_ae_p_ch_er m_iy
g;38;(as) the lights go down;ae_z dh_ah l_ay_t_s g_ow d_aw_n
c;39;and the hope of the world;ah_n_d dh_ah hh_ow_p ah_v dh_ah w_er_l_d
a;40;rides with one man;r_ay_d_z w_ih_dh w_ah_n m_ae_n
d;41;everybody crying;eh_v_r_iy_b_aa_d_iy k_r_ay_ih_ng
e;42;on the telephone ringing;aa_n dh_ah t_eh_l_ah_f_ow_n r_ih_ng_ih_ng
f;43;we hold our breath;w_iy hh_ow_l_d aw_r b_r_eh_th
c;44;we spin around the world;w_iy s_p_ih_n er_aw_n_d dh_ah w_er_l_d
e;45;you and me cling;y_uw ah_n_d m_iy k_l_ih_ng
c;46;to the outside of the earth;t_uw dh_ah aw_t_s_ay_d ah_v dh_ah er_th
b;47;under a full moon;ah_n_d_er ah f_uh_l m_uw_n
a;48;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;49;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;50;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
a;51;step back step back;s_t_eh_p b_ae_k s_t_eh_p b_ae_k
n;52;don-t wait for me Im always late;d_ow_n_t w_ey_t f_ao_r m_iy ay_m ao_l_w_ey_z l_ey_t
h;53;its in my blood in the stone;ih_t_s ih_n m_ay b_l_ah_d ih_n dh_ah s_t_ow_n
g;54;i feel the world go round;ay f_iy_l dh_iy w_er_l_d g_ow r_aw_n_d
g;55;i feel the world go round;ay f_iy_l dh_ah w_er_l_d g_ow r_aw_n_d
