Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;you said you hate the sound;y_uw s_eh_d y_uw hh_ey_t dh_iy s_aw_n_d
a;1;of the buses on the ground;ah_v dh_iy b_ah_s_ah_z aa_n dh_iy g_r_aw_n_d
a;2;you said you hate the way they scrape their brakes all over town;y_uw s_eh_d y_uw hh_ey_t dh_iy w_ey dh_ey s_k_r_ey_p dh_eh_r b_r_ey_k_s ao_l ow_v_er t_aw_n
b;3;said Pretend its whales;s_eh_d p_r_iy_t_eh_n_d ih_t_s w_ey_l_z
a;4;(a-keeping) their voices down;ae_k_iy_p_ih_ng dh_eh_r v_oy_s_ah_z d_aw_n
c;5;such were the grounds for divorce I know;s_ah_ch w_er dh_iy g_r_aw_n_d_z f_r_er d_ih_v_ao_r_s ay n_ow
b;7;on the radio;aa_n dh_iy r_ey_d_iy_ow
c;8;and the bouncing body drone;ah_n_d dh_iy b_aw_n_s_ih_ng b_aa_d_iy d_r_ow_n
c;9;found eighteen reasons I can-t pick up on the phone;f_aw_n_d ey_t_iy_n r_iy_z_ah_n_z ay k_ae_n_t p_ih_k ah_p aa_n dh_ah f_ow_n
a;10;said Look at the clouds;s_eh_d l_uh_k ae_t dh_ah k_l_aw_d_z
c;11;its a show all on its own;ih_t_s ah sh_ow ao_l aa_n ih_t_s ow_n
c;12;such were the grounds for divorce I know;s_ah_ch w_er dh_ah g_r_aw_n_d_z f_ao_r d_ih_v_ao_r_s ay n_ow
d;14;but the dialing (is) dead;b_ah_t dh_ah d_ay_ah_l_ih_ng ih_z d_eh_d
d;15;we hit it on the head;w_iy hh_ih_t ih_t aa_n dh_ah hh_eh_d
b;16;it looked like a wedding cake;ih_t l_uh_k_t l_ay_k ah w_eh_d_ih_ng k_ey_k
d;17;but the dialing (is) dead;b_ah_t dh_ah d_ay_ah_l_ih_ng ih_z d_eh_d
d;18;we hit it on the head;w_iy hh_ih_t ih_t aa_n dh_ah hh_eh_d
e;19;it looked like a newlywed;ih_t l_uh_k_t l_ay_k ah n_uw_l_iy_w_eh_d
f;20;but I look at the lovers;b_ah_t ay l_uh_k ae_t dh_ah l_ah_v_er_z
g;21;and the way they stand;ah_n_d dh_ah w_ey dh_ey s_t_ae_n_d
g;22;and the way they move and the way move their hands;ah_n_d dh_ah w_ey dh_ey m_uw_v ah_n_d dh_ah w_ey m_uw_v dh_eh_r hh_ae_n_d_z
b;23;and look at their babies;ah_n_d l_uh_k ae_t dh_eh_r b_ey_b_iy_z
g;24;and their tiny little hands;ah_n_d dh_eh_r t_ay_n_iy l_ih_t_ah_l hh_ae_n_d_z
c;25;and the way they get loved and the way they get loved oh;ah_n_d dh_ah w_ey dh_ey g_eh_t l_ah_v_d ah_n_d dh_ah w_ey dh_ey g_eh_t l_ah_v_d ow
f;26;oh look at the lovers;ow l_uh_k ae_t dh_ah l_ah_v_er_z
g;27;and the way they stand;ah_n_d dh_ah w_ey dh_ey s_t_ae_n_d
e;28;and the way they move and the way they move;ah_n_d dh_ah w_ey dh_ey m_uw_v ah_n_d dh_ah w_ey dh_ey m_uw_v
g;29;and the way move their hands;ah_n_d dh_ah w_ey m_uw_v dh_eh_r hh_ae_n_d_z
e;31;looked like a newlywed;l_uh_k_t l_ay_k ah n_uw_l_iy_w_eh_d
b;32;on the radio;aa_n dh_ah r_ey_d_iy_ow
c;33;and the bouncing body drone;ah_n_d dh_ah b_aw_n_s_ih_ng b_aa_d_iy d_r_ow_n
c;34;found eighteen reasons I can-t pick up on the phone;f_aw_n_d ey_t_iy_n r_iy_z_ah_n_z ay k_ae_n_t p_ih_k ah_p aa_n dh_ah f_ow_n
a;35;said look at the clouds;s_eh_d l_uh_k ae_t dh_ah k_l_aw_d_z
c;36;its a show all on its own;ih_t_s ah sh_ow ao_l aa_n ih_t_s ow_n
c;37;such were the grounds such were the grounds for divorce I know;s_ah_ch w_er dh_ah g_r_aw_n_d_z s_ah_ch w_er dh_ah g_r_aw_n_d_z f_ao_r d_ih_v_ao_r_s ay n_ow
