Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;0;i don-t know where I;ay d_ow_n n_ow hh_w_eh_r ay
a;1;am going to rest my head tonight;ae_m g_ow_ah_n t_ah r_eh_s_t m_ay hh_eh_d t_uw_n_ay_t
b;2;so I won-t promise that Ill speak;s_ow ay w_ow_n_t p_r_aa_m_ah_s dh_ae_t ay_l s_p_iy_k
b;3;to you today;t_uw y_uw t_ah_d_ey
a;4;but if I ever find;b_ah_t ah_f ay eh_v_er f_ay_n_d
a;5;another place a better time;ah_n_ah_dh_er p_l_ey_s ah b_eh_t_er t_ay_m
i;6;for that moment;f_ao_r dh_ae_t m_ow_m_ah_n_t
l;7;i was never what I am;ay w_ah_z n_eh_v_er w_ah_t ay ae_m
m;9;take to me to where you are;t_ey_k t_ah m_iy t_ah hh_w_eh_r y_uw er
c;10;what youve become;hh_w_ah_t y_uw_v b_ih_k_ah_m
n;11;and what you will do;ah_n_d w_ah_t y_uw w_ah_l d_uw
o;12;when I am gone;w_eh_n ay ae_m g_ao_n
p;13;i won-t forget;ay w_ow_n_t f_ax_g_eh_t
p;14;i won-t forget;ay w_ow_n_t f_ax_g_eh_t
c;16;maybe someday;m_ey_b_iy s_ah_m_d_ey
c;17;youll be somewhere;y_uw_l b_iy s_ah_m_w_eh_r
q;18;talking to me;t_ao_k_ih_ng t_uw m_iy
b;19;(as) if you knew me saying;ae_z ah_f y_uw n_uw m_iy s_ey_ih_ng
d;20;ill be home for next year darling;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r d_aa_r_l_ih_ng
e;21;ill be home for next year;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r
a;23;in between the lines;ih_n b_ah_t_w_iy_n dh_ah l_ay_n_z
a;24;(is) the only place youll find;ih_z dh_ah ow_n_l_iy p_l_ey_s y_uw_l f_ay_n_d
e;25;what youre missing;w_ah_t y_uw_r m_ih_s_ih_ng
f;26;that you didn-t know was there;dh_ae_t y_uw d_ih_d_n_t n_ow w_ah_z dh_eh_r
a;27;so when I say goodbye;s_ow w_eh_n ay s_ey g_uh_d_b_ay
a;28;you must do your best to try;y_uw m_ah_s_t d_uw y_ao_r b_eh_s_t t_uw t_r_ay
g;29;and forgive me this weakness;ah_n_d f_er_g_ih_v m_iy dh_ih_s w_iy_k_n_ah_s
g;30;this weakness;dh_ih_s w_iy_k_n_ah_s
b;32;cause I don-t know what to say;k_aa_z ay d_ow_n_t n_ow w_ah_t t_uw s_ey
b;33;another day;ah_n_ah_dh_er d_ey
b;34;another excuse to be sent your way;ah_n_ah_dh_er ih_k_s_k_y_uw_s t_uw b_iy s_eh_n_t y_ao_r w_ey
b;35;another day;ah_n_ah_dh_er d_ey
e;36;another year;ah_n_ah_dh_er y_ih_r
c;38;maybe someday;m_ey_b_iy s_ah_m_d_ey
c;39;youll be somewhere;y_uw_l b_iy s_ah_m_w_eh_r
q;40;talking to me;t_ao_k_ih_ng t_uw m_iy
b;41;(as) if you knew me saying;ae_z ah_f y_uw n_uw m_iy s_ey_ih_ng
d;42;ill be home for next year darling;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r d_aa_r_l_ih_ng
e;43;ill be home for next year;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r
c;45;and maybe sometime;ah_n_d m_ey_b_iy s_ah_m_t_ay_m
a;46;in a long time;ih_n ah l_ao_ng t_ay_m
r;47;youll remember;y_uw_l r_ih_m_eh_m_b_ax
f;48;what I had said there I said;w_ah_t ay hh_ae_d s_eh_d dh_eh_r ay s_eh_d
d;49;ill be home for next year darling;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r d_aa_r_l_ih_ng
e;50;ill be home for next year;ay_l b_iy hh_ow_m f_r_er n_eh_k_s y_ih_r
q;52;if you think of me;ah_f y_uw th_ih_ng_k ah_v m_iy
n;53;i will think of you;ay w_ah_l th_ih_ng_k ah_v y_uw
c;55;maybe someday;m_ey_b_iy s_ah_m_d_ey
c;56;youll be somewhere;y_uw_l b_iy s_ah_m_w_eh_r
q;57;talking to me;t_ao_k_ih_ng t_uw m_iy
b;58;(as) if you knew me saying;ae_z ah_f y_uw n_uw m_iy s_ey_ih_ng
d;59;ill be home for next year darling;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r d_aa_r_l_ih_ng
e;60;ill be home for next year;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r
c;62;and maybe sometime;ah_n_d m_ey_b_iy s_ah_m_t_ay_m
a;63;in a long time;ih_n ah l_ao_ng t_ay_m
r;64;youll remember;y_uw_l r_ih_m_eh_m_b_ax
f;65;what I had said there I said;w_ah_t ay hh_ae_d s_eh_d dh_eh_r ay s_eh_d
e;66;ill be home for next year;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r
c;68;maybe someday;m_ey_b_iy s_ah_m_d_ey
c;69;youll be somewhere;y_uw_l b_iy s_ah_m_w_eh_r
h;70;talking to me;t_ao_k_ih_ng t_uw m_iy
b;71;(as) if you knew me saying;ae_z ah_f y_uw n_uw m_iy s_ey_ih_ng
d;72;ill be home for next year darling;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r d_aa_r_l_ih_ng
e;73;ill be home for next year;ay_l b_iy hh_ow_m f_ao_r n_eh_k_s_t y_ih_r
