Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;silver stars in my black night;s_ih_l_v_er s_t_aa_r_z ih_n_ch m_ay b_l_ae_k n_ay_t
b;1;cold (as) ice but beautiful;k_ow_l_d eh_z ay_s b_ah_t b_y_uw_t_ah_f_ah_l
c;2;wandering through broken shadows;w_aa_n_d_er_ih_ng th_r_uw b_r_ow_k_ah_n sh_ae_d_ow_z
d;3;the river of life (is) all filled with sins;dh_iy r_ih_v_er ah_v l_ay_f ah_z ao_l f_ih_l_d w_ah_dh s_ih_n_z
c;4;the water I drink (is) the blood on my hands;dh_iy w_ao_t_er ay d_r_ih_ng_k ah_z dh_iy b_l_ah_d aa_n m_ay hh_ae_n_d_z
e;5;(no-one) sees how Im burning;n_aa_w_ah_n s_iy_z hh_aw ay_m b_er_n_ih_ng
e;6;(no-one) feels this yearning;n_aa_w_ah_n f_iy_l_z dh_ih_s y_er_n_ih_ng
f;7;so come taste this black poison You never reach this heart;s_ow k_ah_m t_ey_s_t dh_ih_s b_l_ae_k p_oy_z_ah_n y_uw n_eh_v_er r_iy_ch dh_ih_s hh_aa_r_t
f;8;and forgive my obsession Something tears me apart;ah_n_d f_er_g_ih_v m_ay ah_b_s_eh_sh_ah_n s_ah_m_th_ih_ng t_eh_r_z m_iy ah_p_aa_r_t
g;9;from myself;f_r_ah_m m_ay_s_eh_l_f
a;10;silver stars in my black night;s_ih_l_v_er s_t_aa_r_z ih_n m_ay b_l_ae_k n_ay_t
b;11;cold (as) ice but beautiful;k_ow_l_d ae_z ay_s b_ah_t b_y_uw_t_ah_f_ah_l
c;12;wandering through broken shadows;w_aa_n_d_er_ih_ng th_r_uw b_r_ow_k_ah_n sh_ae_d_ow_z
d;13;the river of life (is) all filled with sins;dh_ah r_ih_v_er ah_v l_ay_f ih_z ao_l f_ih_l_d w_ih_dh s_ih_n_z
c;14;the water I drink (is) the blood on my hands;dh_ah w_ao_t_er ay d_r_ih_ng_k ih_z dh_ah b_l_ah_d aa_n m_ay hh_ae_n_d_z
d;15;waiting for my damnation your prosecutor-s here;w_ey_t_ih_ng f_ao_r m_ay d_ae_m_n_ey_sh_ah_n y_ao_r p_r_aa_s_ih_k_y_uw_t_er_z hh_ih_r
g;16;in my own accusation you can-t run from yourself;ih_n m_ay ow_n ae_k_y_ah_z_ey_sh_ah_n y_uw k_ae_n_t r_ah_n f_r_ah_m y_er_s_eh_l_f
h;17;oh were living these lies all alone;ow w_iy_r l_ih_v_ih_ng dh_iy_z l_ay_z ao_l ah_l_ow_n
h;18;so come on and throw the stone;s_ow k_ah_m aa_n ah_n_d th_r_ow dh_ah s_t_ow_n
a;19;silver stars in my black night;s_ih_l_v_er s_t_aa_r_z ih_n m_ay b_l_ae_k n_ay_t
b;20;cold (as) ice but beautiful;k_ow_l_d ae_z ay_s b_ah_t b_y_uw_t_ah_f_ah_l
c;21;wandering through broken shadows;w_aa_n_d_er_ih_ng th_r_uw b_r_ow_k_ah_n sh_ae_d_ow_z
d;22;the river of life (is) all filled with sins;dh_ah r_ih_v_er ah_v l_ay_f ih_z ao_l f_ih_l_d w_ih_dh s_ih_n_z
c;23;the water I drink (is) the blood on my hands;dh_ah w_ao_t_er ay d_r_ih_ng_k ih_z dh_ah b_l_ah_d aa_n m_ay hh_ae_n_d_z
a;24;pray to the gods I have sold in this game of live and let die;p_r_ey t_uw dh_ah g_aa_d_z ay hh_ae_v s_ow_l_d ih_n dh_ih_s g_ey_m ah_v l_ay_v ah_n_d l_eh_t d_ay
d;25;pray for my soul in this world to deliver me from my sins;p_r_ey f_ao_r m_ay s_ow_l ih_n dh_ih_s w_er_l_d t_uw d_ah_l_ih_v_er m_iy f_r_ah_m m_ay s_ih_n_z
i;26;pray;p_r_ey
l;27;all thats been and all I see now;ao_l dh_ae_t_s b_ih_n ah_n_d ao_l ay s_iy n_aw
i;28;only a ghost of what I called;ow_n_l_iy ah g_ow_s_t ah_v w_ah_t ay k_ao_l_d
a;29;silver stars in my black night;s_ih_l_v_er s_t_aa_r_z ih_n m_ay b_l_ae_k n_ay_t
b;30;cold (as) ice but beautiful;k_ow_l_d ae_z ay_s b_ah_t b_y_uw_t_ah_f_ah_l
c;31;wandering through broken shadows;w_aa_n_d_er_ih_ng th_r_uw b_r_ow_k_ah_n sh_ae_d_ow_z
d;32;the river of life (is) all filled with sins;dh_ah r_ih_v_er ah_v l_ay_f ih_z ao_l f_ih_l_d w_ih_dh s_ih_n_z
c;33;the water I drink (is) the blood on my hands;dh_ah w_ao_t_er ay d_r_ih_ng_k ih_z dh_ah b_l_ah_d aa_n m_ay hh_ae_n_d_z
