Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;make eno do you like things no go be cos you trailed or you dey fail;m_ey_k eh_n_ow d_uw y_uw l_ay_k th_ih_ng_z n_ow g_ow b_iy k_ao_s y_uw t_r_ey_l_d er y_uw d_ey f_ey_l
b;1;make you do you like you no dey see nobody else just keep it real;m_ey_k y_uw d_uw y_uw l_ay_k y_uw n_ow d_ey s_iy n_ow_b_ah_d_iy eh_l_s jh_ah_s_t k_iy_p ah_t r_iy_l
c;2;when you wake up make you give thanks;hh_w_ih_n y_uw w_ey_k ah_p m_ey_k y_uw g_ih_v th_ae_ng_k_s
d;3;and continue to dey pull strings;ah_n_d k_ah_n_t_ih_n_y_uw t_ah d_ey p_uh_l s_t_r_ih_ng_z
e;4;ego rain ego get stormy;iy_g_ow r_ey_n iy_g_ow g_ih_t s_t_ao_r_m_iy
n;5;tell my adversaries Im sorry they no go slow me down;t_eh_l m_ay ae_d_v_er_s_eh2_r_iy_z ay_m s_aa_r_iy dh_ey n_ow g_ow s_l_ow m_iy d_aw_n
c;7;waiting to settle on the promised land;w_ey_t_ih_ng t_uw s_eh_t_ah_l aa_n dh_ah p_r_aa_m_ah_s_t l_ae_n_d
f;8;of this ghetto I no be resident;ah_v dh_ih_s g_eh_t_ow ay n_ow b_iy r_eh_z_ah_d_ah_n_t
c;9;only a passer by if God can be pacified;ow_n_l_iy ah p_ae_s_er b_ay ah_f g_aa_d k_ah_n b_iy p_ae_s_ah_f_ay_d
c;10;and the odds amplified;ah_n_d dh_ah aa_d_z ae_m_p_l_ah_f_ay_d
g;11;i go probably say goodbye;ay g_ow p_r_aa_b_ah_b_l_iy s_ey g_uh_d_b_ay
h;12;to all the pain all the struggle;t_uw ao_l dh_ah p_ey_n ao_l dh_ah s_t_r_ah_g_ah_l
h;13;youve been in chains like nunchucks;y_uw_v b_ih_n ih_n ch_ey_n_z l_ay_k n_ah_n_ch_ah_k_s
g;14;this long hustle go drive you insane cos you know that you can-t fly;dh_ih_s l_ao_ng hh_ah_s_ah_l g_ow d_r_ay_v y_uw ih_n_s_ey_n k_ao_s y_uw n_ow dh_ae_t y_uw k_ae_n_t f_l_ay
