Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;instrumental break;ih_n_s_t_r_ah_m_eh_n_ah_l b_r_ey_k
b;2;the jokes on me and it ain-t funny;dh_iy jh_ow_k_s aa_n m_iy ah_n_d ah_t ey_n_t f_ah_n_iy
b;3;everybody but me could see the punch line coming;eh_v_r_iy_b_aa_d_iy b_ah_t m_iy k_uh_d s_iy dh_ah p_ah_n_ch l_ay_n k_ah_m_ih_ng
a;4;a mile away;ah m_ay_l ah_w_ey
g;5;ive heard it so many times I can tell it;ay_v hh_er_d ih_t s_ow m_eh_n_iy t_ay_m_z ay k_ah_n t_eh_l ih_t
h;6;to the T believe me;t_uw dh_ah t_iy b_ah_l_iy_v m_iy
g;7;i could sell it;ay k_uh_d s_eh_l ih_t
a;8;all day;ao_l d_ey
i;9;it goes;ih_t g_ow_z
c;11;a guy walks into a bar orders a drink;ah g_ay w_ao_k_s ih_n_t_uw ah b_aa_r ao_r_d_er_z ah d_r_ih_ng_k
d;12;sees a girl that catches his eye;s_iy_z ah g_er_l dh_ae_t k_ae_ch_ah_z hh_ih_z ay
b;13;asks her if she wants another;ae_s_k_s hh_er ah_f sh_iy w_aa_n_t_s ah_n_ah_dh_er
b;14;they fall for each other and end up lovers;dh_ey f_aa_l f_ao_r iy_ch ah_dh_er ah_n_d eh_n_d ah_p l_ah_v_er_z
d;15;they laugh cry hold on tight;dh_ey l_ae_f k_r_ay hh_ow_l_d aa_n t_ay_t
l;16;make it work for a;m_ey_k ih_t w_er_k f_ao_r ah
m;17;little while;l_ih_t_ah_l w_ay_l
e;18;then one night her taillights fade out into the dark;dh_eh_n w_ah_n n_ay_t hh_er t_ey_l_ha_l_ay_t_s f_ey_d aw_t ih_n_t_uw dh_ah d_aa_r_k
e;19;and a guy walks into a bar;ah_n_d ah g_ay w_ao_k_s ih_n_t_uw ah b_aa_r
h;21;id laugh too if my heart would let me;ay_d l_ae_f t_uw ah_f m_ay hh_aa_r_t w_uh_d l_eh_t m_iy
h;22;keeping it light will probably help to get me;k_iy_p_ih_ng ih_t l_ay_t w_ah_l p_r_aa_b_ah_b_l_iy hh_eh_l_p t_uw g_eh_t m_iy
n;23;over you;ow_v_er y_uw
f;24;im walking talking drinking proof;ay_m w_ao_k_ih_ng t_ao_k_ih_ng d_r_ih_ng_k_ih_ng p_r_uw_f
f;25;a cliché in a corner booth;ey k_l_iy_sh_ey_ae ih_n_ch ey k_ao_r_n_er b_uw_th
f;26;ain-t nothing new;ey_n_t n_ah_th_ih_ng n_y_uw
c;28;a guy walks into a bar orders a drink;ah g_ay w_ao_k_s ih_n_t_uw ah b_aa_r ao_r_d_er_z ah d_r_ih_ng_k
d;29;sees a girl that catches his eye;s_iy_z ah g_er_l dh_ae_t k_ae_ch_ah_z hh_ih_z ay
b;30;asks her if she wants another;ae_s_k_s hh_er ah_f sh_iy w_aa_n_t_s ah_n_ah_dh_er
b;31;they fall for each other and end up lovers;dh_ey f_aa_l f_ao_r iy_ch ah_dh_er ah_n_d eh_n_d ah_p l_ah_v_er_z
d;32;they laugh cry hold on tight;dh_ey l_ae_f k_r_ay hh_ow_l_d aa_n t_ay_t
m;33;make it work for a little while;m_ey_k ah_t w_er_k f_r_er ey l_ih_t_ah_l w_ay_l
e;34;then one night her taillights fade out into the dark;dh_eh_n hh_w_ah_n n_ay_t hh_er t_ey_l_ha_l_ay_t_s f_ey_d aw_t ih_n_t_ah dh_iy d_aa_r_k
e;35;and a guy walks into a bar;ah_n_d ey g_ay w_ao_k_s ih_n_t_ah ey b_aa_r
c;37;a guy walks into a bar orders a drink;ey g_ay w_ao_k_s ih_n_t_ah ey b_aa_r ao_r_d_er_z ey d_r_ih_ng_k
d;38;sees a girl that catches his eye;s_iy_z ey g_er_l dh_ah_t k_ae_ch_ah_z hh_ah_z ay
b;39;asks her if she wants another;ae_s_k_s hh_er ih_f sh_iy w_aa_n_t_s ah_n_ah_dh_er
b;40;they fall for each other and end up lovers;dh_ey f_aa_l f_r_er iy_ch ah_dh_er ah_n_d eh_n_d ah_p l_ah_v_er_z
d;41;they laugh cry hold on tight;dh_ey l_ae_f k_r_ay hh_ow_l_d aa_n t_ay_t
g;42;make it work for a little while;m_ey_k ih_t w_er_k f_ao_r ah l_ih_t_ah_l w_ay_l
e;43;then one night her taillights fade out into the dark;dh_eh_n w_ah_n n_ay_t hh_er t_ey_l_ha_l_ay_t_s f_ey_d aw_t ih_n_t_uw dh_ah d_aa_r_k
e;44;and a guy walks into a bar;ah_n_d ah g_ay w_ao_k_s ih_n_t_uw ah b_aa_r
