Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;stroll down the runway;s_t_r_ow_l d_aw_n dh_iy r_ah_n_w_ey
b;1;another payday;ah_n_ah_dh_er p_ey_d_ey
c;2;cover of magazines;k_ah_v_er ah_v m_ae_g_ah_z_iy_n_z
h;3;and when they see me;ah_n_d hh_w_ih_n dh_ey s_iy m_iy
h;4;they want to be me;dh_ey w_aa_n_t t_ah b_iy m_iy
c;5;i am your fantasy;ay ae_m y_uh_r f_ae_n_t_ah_s_iy
d;7;cover girl;k_ah_v_er g_er_l
e;9;put the bass in your walk;p_uh_t dh_iy b_ae_s ih_n_ch y_uh_r w_aa_k
f;10;head to toe let your whole body talk;hh_eh_d t_ah t_ow l_eh_t y_uh_r hh_ow_l b_aa_d_iy t_ao_k
g;12;to Grumman-s Chinese Red carpet tv;t_ah g_r_ah_m_ah_n_z ch_ay_n_iy_z r_eh_d k_aa_r_p_ah_t t_iy_v_iy
i;13;valet my limousine;v_ae_l_ey m_ay l_ih_m_ah_z_iy_n
g;14;box office sweetie An Oscar nominee;b_aa_k_s ao_f_ah_s s_w_iy_t_iy ae_n ao_s_k_er n_aa_m_ah_n_iy
l;15;now watch me snatch trophies;n_aw w_aa_ch m_iy s_n_ae_ch t_r_ow_f_iy_z
d;17;cover girl;k_ah_v_er g_er_l
e;19;put the bass in your walk;p_uh_t dh_iy b_ae_s ih_n_ch y_uh_r w_aa_k
f;20;head to toe let your whole body talk;hh_eh_d t_ah t_ow l_eh_t y_uh_r hh_ow_l b_aa_d_iy t_ao_k
e;22;walk now walk walk now walk;w_aa_k n_aw w_aa_k w_ao_k n_aw w_aa_k
f;23;walk now walk walk now walk;w_ao_k n_aw w_ao_k w_ao_k n_aw w_ao_k
m;24;come on baby bring it;k_ah_m aa_n b_ey_b_iy b_r_ih_ng ih_t
m;25;for camera Ru bring it;f_ao_r k_ae_m_ax_r_ax r_uw b_r_ih_ng ih_t
b;27;face face face I get face;f_ey_s f_ey_s f_ey_s ay g_eh_t f_ey_s
b;28;beauty face you can take its ok;b_y_uw_t_iy f_ey_s y_uw k_ah_n t_ey_k ih_t_s ow_k_ey
b;29;watch my body go insane;w_aa_ch m_ay b_aa_d_iy g_ow ih_n_s_ey_n
h;30;everyone keeps looking at me;eh_v_r_iy_w_ah_n k_iy_p_s l_uh_k_ih_ng ae_t m_iy
g;32;you know I am Sarah P;y_uw n_ow ay ae_m s_eh_r_ah p_iy
g;33;if u want to come for me and feel the meat;ah_f ih_k w_aa_n_t t_uw k_ah_m f_ao_r m_iy ah_n_d f_iy_l dh_iy m_iy_t
h;34;come right now and walk with me;k_ah_m r_ay_t n_aw ah_n_d w_ao_k w_ih_dh m_iy
a;36;stroll down the runway;s_t_r_ow_l d_aw_n dh_ah r_ah_n_w_ey
b;37;another payday;ah_n_ah_dh_er p_ey_d_ey
c;38;cover of magazines;k_ah_v_er ah_v m_ae_g_ah_z_iy_n_z
h;39;and when they see me;ah_n_d w_eh_n dh_ey s_iy m_iy
h;40;they want to be me;dh_ey w_aa_n_t t_uw b_iy m_iy
c;41;i am the fantasy;ay ae_m dh_ah f_ae_n_t_ah_s_iy
d;43;cover girl;k_ah_v_er g_er_l
f;45;put the bass in your walk;p_uh_t dh_ah b_ae_s ih_n y_ao_r w_ao_k
f;46;head to toe let your whole body talk;hh_eh_d t_uw t_ow l_eh_t y_ao_r hh_ow_l b_aa_d_iy t_ao_k
m;48;pump and bump it;p_ah_m_p ah_n_d b_ah_m_p ih_t
m;49;pump it and bump bump it;p_ah_m_p ih_t ah_n_d b_ah_m_p b_ah_m_p ih_t
m;50;pump pump it and bump bump it;p_ah_m_p p_ah_m_p ih_t ah_n_d b_ah_m_p b_ah_m_p ih_t
h;51;pump pump it and bump bump it;p_ah_m_p p_ah_m_p ih_t ah_n_d b_ah_m_p b_ah_m_p ih_t
d;53;cover girl;k_ah_v_er g_er_l
f;55;put the bass in your walk;p_uh_t dh_ah b_ae_s ih_n y_ao_r w_ao_k
f;56;head to toe let your whole body talk;hh_eh_d t_uw t_ow l_eh_t y_ao_r hh_ow_l b_aa_d_iy t_ao_k
f;58;walk now walk walk now walk;w_ao_k n_aw w_ao_k w_ao_k n_aw w_ao_k
f;59;walk now walk walk now walk;w_ao_k n_aw w_ao_k w_ao_k n_aw w_ao_k
