Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;powdered pride in a jar near your bed;p_aw_d_er_d p_r_ay_d ih_n_ch ey jh_aa_r n_ih_r y_uh_r b_eh_d
g;1;save it up save it up;s_ey_v ah_t ah_p s_ey_v ah_t ah_p
b;2;for the death of loneliness;f_r_er dh_iy d_eh_th ah_v l_ow_n_l_iy_n_ah_s
h;3;caution tape around the scars;k_aa_sh_ah_n t_ey_p er_aw_n dh_iy s_k_aa_r_z
i;4;that still bleed for me;dh_ah_t s_t_ih_l b_l_iy_d f_r_er m_iy
i;5;for me;f_r_er m_iy
b;7;who knows;hh_uw n_ow_z
c;9;tones the shape of surprise;t_ow_n_z dh_iy sh_ey_p ah_v s_er_p_r_ay_z
a;10;every voice (is) paralyzed;eh_v_r_iy v_oy_s ah_z p_eh_r_ah_l_ay_z_d
d;11;animals don-t beg like you do like you do like you do;ae_n_ah_m_ah_l_z d_ow_n_t b_eh_g l_ay_k y_uw d_uw l_ay_k y_uw d_uw l_ay_k y_uw d_uw
c;13;tones the shape of surprise;t_ow_n_z dh_iy sh_ey_p ah_v s_er_p_r_ay_z
a;14;every voice (is) paralyzed;eh_v_r_iy v_oy_s ah_z p_eh_r_ah_l_ay_z_d
d;15;animals don-t beg like you do like you do like you do;ae_n_ah_m_ah_l_z d_ow_n_t b_eh_g l_ay_k y_uw d_uw l_ay_k y_uw d_uw l_ay_k y_uw d_uw
e;17;incidental love (is) all around;ih_n_s_ah_d_eh_n_t_ah_l l_ah_v ah_z ao_l er_aw_n
c;19;tones the shape of surprise;t_ow_n_z dh_iy sh_ey_p ah_v s_er_p_r_ay_z
a;20;every voice (is) paralyzed;eh_v_r_iy v_oy_s ah_z p_eh_r_ah_l_ay_z_d
d;21;animals don-t beg like you do like you do like you do;ae_n_ah_m_ah_l_z d_ow_n_t b_eh_g l_ay_k y_uw d_uw l_ay_k y_uw d_uw l_ay_k y_uw d_uw
b;23;who knows;hh_uw n_ow_z
e;25;who really knows about;hh_uw r_iy_l_iy n_ow_z ah_b_aw_t
f;26;23 you and me 33 dirty dreams; y_uw ah_n_d m_iy  d_er_t_iy d_r_iy_m_z
c;27;every night;eh_v_er_iy n_ay_t
e;29;who really knows about;hh_uw r_ih_l_iy n_ow_z ah_b_aw_t
f;30;23 you and me 33 dirty dreams; y_uw ah_n_d m_iy  d_er_t_iy d_r_iy_m_z
c;31;every night;eh_v_er_iy n_ay_t
