Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;blame it on what youve been through;b_l_ey_m ah_t aa_n hh_w_ah_t y_uw_v b_ih_n th_r_uw
a;1;blame it on what youre into;b_l_ey_m ih_t aa_n w_ah_t y_uw_r ih_n_t_uw
a;2;blame it on your religions;b_l_ey_m ih_t aa_n y_ao_r r_iy_l_ih_jh_ah_n_z
a;3;blame it on politicians;b_l_ey_m ih_t aa_n p_aa_l_ah_t_ih_sh_ah_n_z
b;5;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;6;were the issue;w_iy_r dh_ah ih_sh_uw
a;7;its our condition;ih_t_s aw_r k_ah_n_d_ih_sh_ah_n
b;9;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;10;were the issue;w_iy_r dh_ah ih_sh_uw
c;11;our detonation;aw_r d_eh_t_ah_n_ey_sh_ah_n
b;13;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;14;were the issue;w_iy_r dh_ah ih_sh_uw
a;15;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;16;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;17;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;18;we are the fuse and ammunition;w_iy er dh_ah f_y_uw_z ah_n_d ae_m_y_ah_n_ih_sh_ah_n
c;20;i have no generation;ay hh_ae_v n_ow jh_eh_n_er_ey_sh_ah_n
c;21;show me my motivation;sh_ow m_iy m_ay m_ow_t_ah_v_ey_sh_ah_n
c;22;one world one desperation;w_ah_n w_er_l_d w_ah_n d_eh_s_p_er_ey_sh_ah_n
c;23;one hope and one salvation;w_ah_n hh_ow_p ah_n_d w_ah_n s_ae_l_v_ey_sh_ah_n
b;25;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;26;were the issue;w_iy_r dh_ah ih_sh_uw
a;27;its our condition;ih_t_s aw_r k_ah_n_d_ih_sh_ah_n
b;29;weve been blowing up;w_iy_v b_ah_n b_l_ow_ih_ng ah_p
a;30;were the issue;w_iy_r dh_ah ih_sh_uw
c;31;our detonation;aw_r d_eh_t_ah_n_ey_sh_ah_n
b;33;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;34;were the issue;w_iy_r dh_ah ih_sh_uw
a;35;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;36;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;37;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;38;we are the fuse and ammunition;w_iy aa_r dh_ah f_y_uw_z ah_n_d ae_m_y_ah_n_ih_sh_ah_n
b;40;look what a mess weve made of love;l_uh_k w_ah_t ah m_eh_s w_iy_v m_ey_d ah_v l_ah_v
d;41;look what a mess weve made;l_uh_k w_ah_t ah m_eh_s w_iy_v m_ey_d
d;42;weve got ourselves to blame;w_iy_v g_aa_t aw_er_s_eh_l_v_z t_uw b_l_ey_m
b;43;look what a bomb weve made of love;l_uh_k hh_w_ah_t ey b_aa_m w_iy_v m_ey_d ah_v l_ah_v
b;45;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;46;were the issue;w_iy_r dh_ah ih_sh_uw
a;47;its our condition;ih_t_s aw_r k_ah_n_d_ih_sh_ah_n
b;49;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;50;were the issue;w_iy_r dh_ah ih_sh_uw
c;51;our detonation;aw_r d_eh_t_ah_n_ey_sh_ah_n
b;53;weve been blowing up;w_iy_v b_ih_n b_l_ow_ih_ng ah_p
a;54;were the issue;w_iy_r dh_ah ih_sh_uw
a;55;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;56;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;57;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;58;we are the fuse and ammunition;w_iy aa_r dh_ah f_y_uw_z ah_n_d ae_m_y_ah_n_ih_sh_ah_n
a;60;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;61;were ammunition;w_iy_r ae_m_y_ah_n_ih_sh_ah_n
a;62;we are the fuse and ammunition;w_iy aa_r dh_ah f_y_uw_z ah_n_d ae_m_y_ah_n_ih_sh_ah_n
a;64;ammunition;ae_m_y_ah_n_ih_sh_ah_n
