Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;we were born before the wind;w_iy w_er b_ao_r_n b_iy_f_ao_r dh_iy w_ih_n_d
b;1;and were so much younger than the sun;ah_n_d w_iy_r s_ow m_ah_ch y_ah_ng_g_er dh_ah_n dh_iy s_ah_n
c;2;ere the bonnie boat was won;ea_r dh_iy b_aa_n_iy b_ow_t w_ah_z w_aa_n
a;3;(as) we sailed into the mystic;eh_z w_iy s_ey_l_d ih_n_t_ah dh_iy m_ih_s_t_ih_k
d;5;hark now hear the sailors cry;hh_aa_r_k n_aw hh_ih_r dh_iy s_ey_l_er_z k_r_ay
d;6;feel the sea and touch the sky;f_iy_l dh_iy s_iy ah_n_d t_ah_ch dh_iy s_k_ay
d;7;and let your soul and your spirit fly;ah_n_d l_eh_t y_uh_r s_ow_l ah_n_d y_uh_r s_p_ih_r_ah_t f_l_ay
a;8;(as) we sailed into the mystic;eh_z w_iy s_ey_l_d ih_n_t_ah dh_iy m_ih_s_t_ih_k
e;10;and when that fog horn blows;ah_n_d hh_w_ih_n dh_ah_t f_ah_g hh_ao_r_n b_l_ow_z
e;11;you know I will be coming home;y_uw n_ow ay w_ih_l b_iy k_ah_m_ih_ng hh_ow_m
e;12;and when that fog horn whistle blows;ah_n_d hh_w_ih_n dh_ah_t f_ah_g hh_ao_r_n w_ih_s_ah_l b_l_ow_z
f;13;i want to hear it;ay w_aa_n_t t_ah hh_ih_r ah_t
g;14;i don-t have to fear it;ay d_ow_n hh_ae_v t_uw f_ih_r ih_t
e;16;i want to rock your gypsy soul;ay w_aa_n_t t_uw r_aa_k y_ao_r jh_ih_p_s_iy s_ow_l
e;17;just like way back in those days of old;jh_ah_s_t l_ay_k w_ey b_ae_k ih_n dh_ow_z d_ey_z ah_v ow_l_d
c;18;then together we will fall;dh_eh_n t_ah_g_eh_dh_er w_iy w_ah_l f_aa_l
a;19;(as) we sail into the mystic;ae_z w_iy s_ey_l ih_n_t_uw dh_ah m_ih_s_t_ih_k
a;21;cause we were born before the wind;k_aa_z w_iy w_er b_ao_r_n b_ah_f_ao_r dh_ah w_ih_n_d
b;22;and were so much younger than the sun;ah_n_d w_iy_r s_ow m_ah_ch y_ah_ng_g_er dh_ae_n dh_ah s_ah_n
b;23;ere the bonnie boat was won;ea_r dh_ah b_aa_n_iy b_ow_t w_ah_z w_ah_n
a;24;(as) we sailed into the mystic;ae_z w_iy s_ey_l_d ih_n_t_uw dh_ah m_ih_s_t_ih_k
d;26;hark now hear the sailors cry;hh_aa_r_k n_aw hh_ih_r dh_ah s_ey_l_er_z k_r_ay
d;27;feel the sea and touch the sky;f_iy_l dh_ah s_iy ah_n_d t_ah_ch dh_ah s_k_ay
d;28;and let your soul and your spirit fly;ah_n_d l_eh_t y_ao_r s_ow_l ah_n_d y_ao_r s_p_ih_r_ah_t f_l_ay
a;29;(as) we sailed into the mystic;ae_z w_iy s_ey_l_d ih_n_t_uw dh_ah m_ih_s_t_ih_k
e;31;and when that fog horn blows;ah_n_d w_eh_n dh_ae_t f_ah_g hh_ao_r_n b_l_ow_z
e;32;you know I will be coming home;y_uw n_ow ay w_ah_l b_iy k_ah_m_ih_ng hh_ow_m
e;33;and when that fog horn whistle blows;ah_n_d w_eh_n dh_ae_t f_ah_g hh_ao_r_n w_ih_s_ah_l b_l_ow_z
g;34;i want to hear it;ay w_aa_n_t t_uw hh_ih_r ih_t
f;35;i don-t have to fear it;ay d_ow_n_t hh_ae_v t_uw f_ih_r ih_t
e;37;i want to rock your gypsy soul;ay w_aa_n_t t_uw r_aa_k y_ao_r jh_ih_p_s_iy s_ow_l
e;38;just like way back in those days of old;jh_ah_s_t l_ay_k w_ey b_ae_k ih_n dh_ow_z d_ey_z ah_v ow_l_d
c;39;and magnificently we will fall;ah_n_d m_ae_g_n_ih_f_ah_s_ah_n_t_l_iy w_iy w_ah_l f_aa_l
a;40;(as) we sail into the mystic;ae_z w_iy s_ey_l ih_n_t_uw dh_ah m_ih_s_t_ih_k
