Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;shows over baby yeah;sh_ow_z ow_v_er b_ey_b_iy y_ae
b;1;your riden;y_ao_r r_ay_d_ah_n
c;2;i got my own after party;ay g_aa_t m_ay ow_n ae_f_t_er p_aa_r_t_iy
c;4;tu y yo cuando acabe este party;t_uw w_ay y_ow  aa_k_ey_b eh_s_t p_aa_r_t_iy
c;5;la noche espera en un cuarto aparte;l_aa n_oh_ch_ax eh_s_p_er_ae eh_n ah_n  aa_p_aa_r_t
d;6;seducirnos por este baile;s_eh_d_ah_s_i_r_n_oh_s p_ao_r eh_s_t b_ey_l
e;7;agamos el amor esta noche;ah_g_a_m_oh_s eh_l ae_m_er eh_s_t_ah n_oh_ch_ax
f;9;girl you know that this club (is) about to be closed;g_er_l y_uw n_ow dh_ah_t dh_ah_s k_l_ah_b ah_z ah_b_aw_t t_ah b_iy k_l_ow_z_d
f;10;the night (is) getting low;dh_iy n_ay_t ah_z g_ih_t_ih_ng l_ow
f;11;but I was still hoping;b_ah_t ay w_ah_z s_t_ih_l hh_ow_p_ih_ng
f;12;that we can go;dh_ah_t w_iy k_ae_n g_ow
c;13;have our own after party;hh_ae_v aa_r ow_n ae_f_t_er p_aa_r_t_iy
c;14;i wanna make sweet love to your body;ay w_aa_n_ah m_ey_k s_w_iy_t l_ah_v t_ah y_uh_r b_aa_d_iy
c;16;no tardes mas no tarde mas;n_ow t_aa_r_d_s m_aa_z n_ow t_aa_r_d m_aa_z
a;17;vente vamonos y agamos el amor;v_eh_n_t_ah v_ah_m_oh_n_ax_s w_ay ah_g_a_m_oh_s eh_l ae_m_er
c;19;no tardes mas no tarde mas;n_ow t_aa_r_d_s m_aa_z n_ow t_aa_r_d m_aa_z
a;20;vente vamonos y agamos el amor;v_eh_n_t_ah v_ah_m_oh_n_ax_s w_ay ah_g_a_m_oh_s eh_l ae_m_er
g;22;despues de este baile te quiero llevar;d_eh_s_p_uw_ax_s d_iy eh_s_t b_ey_l t_iy k_w_iy_ih_r_ow l_er_v_ax_r
h;23;despues de este baile te quiero tocar;d_eh_s_p_uw_ax_s d_iy eh_s_t b_ey_l t_iy k_w_iy_ih_r_ow t_ow_ae_r
i;24;despues de este baile yo quiero invitarte;d_eh_s_p_uw_ax_s d_iy eh_s_t b_ey_l y_ow k_w_iy_ih_r_ow ih_n_v_ih_t_ae_r_t_ax
e;25;agamos el amor esta noche;ah_g_a_m_oh_s eh_l ae_m_er eh_s_t_ah n_oh_ch_ax
b;27;and when I look into your eyes;ah_n_d hh_w_ih_n ay l_uh_k ih_n_t_ah y_uh_r ay_z
l;28;getting on my sense;g_ih_t_ih_ng aa_n m_ay s_eh_n_s
b;29;that right here tonight;dh_ah_t r_ay_t hh_ih_r t_uw_n_ay_t
l;30;you won-t have a cent;y_uw w_ow_n_t hh_ae_v ah s_eh_n_t
b;31;put that in my ride;p_uh_t dh_ae_t ih_n m_ay r_ay_d
b;32;without you by my side;w_ih_th_aw_t y_uw b_ay m_ay s_ay_d
n;33;cause eventhough I just met you;k_aa_z ih_v_eh_n_t_ha_hh_ah_f ay jh_ah_s_t m_eh_t y_uw
b;34;i wanna be with you tonight;ay w_aa_n_ah b_iy w_ih_dh y_uw t_ah_n_ay_t
c;35;and I hope that this ain-t hard;ah_n_d ay hh_ow_p dh_ae_t dh_ih_s ey_n_t hh_aa_r_d
a;36;for you to understand;f_ao_r y_uw t_uw ah_n_d_er_s_t_ae_n_d
m;37;im not some kind of lein;ih_m n_ax_t s_ah_m k_ay_n_d ah_v l_iy_n
a;38;im a soldier and a man;ih_m ah s_ow_l_jh_er ah_n_d ah m_ae_n
d;39;see the mind up in the drains;s_iy dh_ah m_ay_n_d ah_p ih_n dh_ah d_r_ey_n_z
a;40;all the way that we dance;ao_l dh_ah w_ey dh_ah_t w_iy d_ae_n_s
f;42;all I really know;ao_l ay r_iy_l_iy n_ow
a;43;its tonight I want your hand;ah_t_s t_uw_n_ay_t ay w_aa_n_t y_uh_r hh_ae_n_d
a;45;se que te voy a hacer el amor;s_aw_th_iy_s_t k_y_uw t_iy v_oy ey hh_er_r eh_l ae_m_er
o;46;en el baño en la cama o en el suelo;eh_n eh_l b_ae_ñ_ax eh_n l_aa k_ae_m_ae ow eh_n eh_l l_oh
l;47;gastar mis energias;g_ae_s_t_ae_r m_ih_s eh_n_er_jh_ae_s
f;48;sacar el mayor probecho;s_ae_k_ae_r eh_l m_ey_er p_r_ow_b_ch_ow
c;49;ya que estamos envueltos seducidos por la misma razon;y_aa k_y_uw eh_s_t_aa_m_ow_s eh_n_v_ah_er_l_t_ax_s s_eh_d_ah_s_i_d_oh_s p_ao_r l_aa m_m_ae r_aa_z_ow_m
p;50;es como salir de un sueño;eh_s k_ow_m_ow s_ae_l_iy_r d_iy ah_n s_ah_er_ñ_ax
f;52;vamos a acerlo lentamente tu y yo;v_aa_m_ow_z ey ey_l_oh l_eh_n_t_ah_m_er_n_t_ax t_uw w_ay y_ow
o;53;sudando;s_uw_d_d_oh
c;55;tu y yo cuando acabe este party;t_uw w_ay y_ow  aa_k_ey_b eh_s_t p_aa_r_t_iy
c;56;la noche espera en un cuarto aparte;l_aa n_oh_ch_ax eh_s_p_er_ae eh_n ah_n  aa_p_aa_r_t
d;57;seducirnos por este baile;s_eh_d_ah_s_i_r_n_oh_s p_ao_r eh_s_t b_ey_l
e;58;agamos el amor esta noche;ah_g_a_m_oh_s eh_l ae_m_er eh_s_t_ah n_oh_ch_ax
g;60;despues de este baile te quiero llevar;d_eh_s_p_uw_ax_s d_iy eh_s_t b_ey_l t_iy k_w_iy_ih_r_ow l_er_v_ax_r
h;61;despues de este baile te quiero tocar;d_eh_s_p_uw_ax_s d_iy eh_s_t b_ey_l t_iy k_w_iy_ih_r_ow t_ow_ae_r
i;62;despues de este baile yo quiero invitarte;d_eh_s_p_uw_ax_s d_iy eh_s_t b_ey_l y_ow k_w_iy_ih_r_ow ih_n_v_ih_t_ae_r_t_ax
c;63;i wanna make sweet love to her body;ay w_aa_n_ah m_ey_k s_w_iy_t l_ah_v t_ah hh_er b_aa_d_iy
c;65;te tengo aki mami en casa;t_iy t_eh_ng_oh aa_k_iy m_ae_m_ih eh_n k_aa_s_ah
q;66;donde queria desde el principio;d_aa_n_d k_y_uw_r_iy_ah d_er eh_l p_r_ah_n_s_ih_p_iy_ah_ae
c;68;no tardes mas no tarde mas;n_ow t_aa_r_d_s m_aa_z n_ow t_aa_r_d m_aa_z
a;69;vente vamonos y agamos el amor;v_eh_n_t_ah v_ah_m_oh_n_ax_s w_ay ah_g_a_m_oh_s eh_l ae_m_er
l;71;the secret weapon;dh_iy s_iy_k_r_ah_t w_eh_p_ah_n
l;72;Nelly;n_eh_l_iy
m;73;el arma secreta;eh_l aa_r_m_ah s_iy_k_r_ah_t_ae
l;74;la melodía perfecta;l_aa m_eh_l_oh_d_í_ax p_er_f_eh_k_t_ah
r;75;Tony tun tun;t_ow_n_iy t_uw_n t_uw_n
m;76;reel;r_iy_l
n;77;its going down;ih_t_s g_ow_ih_ng d_aw_n
f;78;lets go;w_iy_s g_ow
