Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;bread For Brett;b_r_eh_d f_ao_r b_r_eh_t
a;1;where do you come from;w_eh_r d_uw y_uw k_ah_m f_r_ah_m
f;2;do the children break the windows of the houses that no one lives in;d_uw dh_ah ch_ih_l_d_r_ah_n b_r_ey_k dh_ah w_ih_n_d_ow_z ah_v dh_ah hh_aw_s_ah_z dh_ae_t n_ow w_ah_n l_ih_v_z ih_n_ch
b;3;do you have bad days;d_uw y_uw hh_ae_v b_ae_d d_ey_z
c;4;the trees the leaves the late nights;dh_ah t_r_iy_z dh_ah l_iy_v_z dh_ah l_ey_t n_ay_t_s
c;5;the cold the dark the night time;dh_ah k_ow_l_d dh_ah d_aa_r_k dh_ah n_ay_t t_ay_m
b;6;the streets that breathe in our names are shameless places;dh_ah s_t_r_iy_t_s dh_ae_t b_r_iy_dh ih_n aw_r n_ey_m_z aa_r sh_ey_m_l_ah_s p_l_ey_s_ah_z
g;7;fingernails all filled with soil and sorrow;f_ih_ng_g_er_n_ey_l_z ao_l f_ih_l_d w_ih_dh s_oy_l ah_n_d s_aa_r_ow
h;8;we will break the fence or we will climb it;w_iy w_ah_l b_r_ey_k dh_ah f_eh_n_s ao_r w_iy w_ah_l k_l_ay_m ih_t
c;10;tear down your billboards and all your street lights;t_eh_r d_aw_n y_ao_r b_ih_l_b_ao_r_d_z ah_n_d ao_l y_ao_r s_t_r_iy_t l_ay_t_s
b;11;were standing up on stilts while the ground below (is) shaking;w_iy_r s_t_ae_n_d_ih_ng ah_p aa_n s_t_ih_l_t_s w_ay_l dh_ah g_r_aw_n_d b_ah_l_ow ih_z sh_ey_k_ih_ng
b;12;and we can see the skin from our sunburn flake away;ah_n_d w_iy k_ah_n s_iy dh_ah s_k_ih_n f_r_ah_m aw_r s_ah_n_b_er_n f_l_ey_k ah_w_ey
b;13;and wed never have bad days;ah_n_d w_iy_d n_eh_v_er hh_ae_v b_ae_d d_ey_z
a;14;theyd move like months;dh_ey_d m_uw_v l_ay_k m_ah_n_th_s
b;15;were keeping these years tucked away;w_iy_r k_iy_p_ih_ng dh_iy_z y_ih_r_z t_ah_k_t ah_w_ey
d;16;like celebrated zip codes;l_ay_k s_eh_l_ah_b_r_ey_t_ah_d z_ih_p k_ow_d_z
i;17;like a neighbor with a shortcut through their backyard;l_ay_k ah n_ey_b_er w_ih_dh ah sh_ao_r_t_k_ah_t th_r_uw dh_eh_r b_ae_k_y_aa_r_d
l;18;holding onto something whether it be a postcard or a purpose;hh_ow_l_d_ih_ng aa_n_t_uw s_ah_m_th_ih_ng w_eh_dh_er ih_t b_iy ah p_ow_s_t_k_aa_d ao_r ah p_er_p_ah_s
e;19;where are you and where have you run to;w_eh_r aa_r y_uw ah_n_d w_eh_r hh_ae_v y_uw r_ah_n t_uw
d;20;why don-t you just come home;w_ay d_ow_n_t y_uw jh_ah_s_t k_ah_m hh_ow_m
