Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;0;fall into line upon creation;f_aa_l ih_n_t_ah l_ay_n ah_p_aa_n k_r_iy_ey_sh_ah_n
a;1;there (is) hell to pay;dh_eh_r ah_z hh_eh_l t_ah p_ey
a;2;fall into line life of the mundane;f_aa_l ih_n_t_ah l_ay_n l_ay_f ah_v dh_iy m_ah_n_d_ey_n
a;3;there (is) hell to pay;dh_eh_r ah_z hh_eh_l t_ah p_ey
b;4;time our vengeful warden;t_ay_m aa_r v_eh_n_jh_f_ah_l w_ao_r_d_ah_n
b;5;existence brings forth pain and loss;eh_g_z_ih_s_t_ah_n_s b_r_ih_ng_z f_ao_r_th p_ey_n ah_n_d l_ao_s
g;6;make head of all the costs;m_ey_k hh_eh_d ah_v ao_l dh_iy k_aa_s_t_s
c;7;for your end (is) drawing near;f_r_er y_uh_r eh_n_d ah_z d_r_ao_ih_ng n_ih_r
c;8;your end (is) drawing near;y_uh_r eh_n_d ah_z d_r_ao_ih_ng n_ih_r
d;9;through all Ive seen;th_r_uw ao_l ay_v s_iy_n
e;10;these eyes have turned to black;dh_iy_z ay_z hh_ae_v t_er_n_d t_uw b_l_ae_k
b;11;stonewalled (as) my credence falls;s_t_ow_n_w_ao_l_d ae_z m_ay k_r_iy_d_ah_n_s f_ao_l_z
e;12;these eyes have turned to black;dh_iy_z ay_z hh_ae_v t_er_n_d t_uw b_l_ae_k
d;13;fall into line death and disease;f_aa_l ih_n_t_uw l_ay_n d_eh_th ah_n_d d_ih_z_iy_z
a;14;there (is) hell to pay;dh_eh_r ih_z hh_eh_l t_uw p_ey
f;15;shatter this life all consuming;sh_ae_t_er dh_ih_s l_ay_f ao_l k_ah_n_s_uw_m_ih_ng
a;16;there (is) hell to pay;dh_eh_r ih_z hh_eh_l t_uw p_ey
d;17;through all Ive seen;th_r_uw ao_l ay_v s_iy_n
e;18;these eyes have turned to black;dh_iy_z ay_z hh_ae_v t_er_n_d t_uw b_l_ae_k
b;19;stonewalled (as) my credence falls;s_t_ow_n_w_ao_l_d ae_z m_ay k_r_iy_d_ah_n_s f_ao_l_z
e;20;these eyes have turned to black;dh_iy_z ay_z hh_ae_v t_er_n_d t_uw b_l_ae_k
c;21;the end (is) drawing near;dh_ah eh_n_d ih_z d_r_ao_ih_ng n_ih_r
e;22;forever black;f_er_eh_v_er b_l_ae_k
c;23;your end (is) near;y_ao_r eh_n_d ih_z n_ih_r
d;24;through all Ive seen;th_r_uw ao_l ay_v s_iy_n
e;25;these eyes have turned to black;dh_iy_z ay_z hh_ae_v t_er_n_d t_uw b_l_ae_k
b;26;stonewalled (as) my credence falls;s_t_ow_n_w_ao_l_d ae_z m_ay k_r_iy_d_ah_n_s f_ao_l_z
e;27;these eyes have turned to black;dh_iy_z ay_z hh_ae_v t_er_n_d t_uw b_l_ae_k
e;28;forever black;f_er_eh_v_er b_l_ae_k
