Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;0;i don-t wanna be I don-t wanna be;ay d_ow_n_t w_aa_n_ah b_iy ay d_ow_n w_aa_n_ah b_iy
a;1;a good time girl A good time girl;ey g_ah_d t_ay_m g_er_l ah g_ah_d t_ay_m g_er_l
a;2;string you along like I string my pearls;s_t_r_ih_ng y_uw ah_l_ao_ng l_ay_k ay s_t_r_ih_ng m_ay p_er_l_z
a;3;a typical good time girl;ey t_ih_p_ah_k_ah_l g_uh_d t_ay_m g_er_l
a;4;a good time girl;ey g_uh_d t_ay_m g_er_l
a;5;a good time girl;ey g_uh_d t_ay_m g_er_l
a;6;a typical good time girl;ey t_ih_p_ah_k_ah_l g_uh_d t_ay_m g_er_l
c;7;i don-t need no diamonds now;ay d_ow_n n_iy_d n_ow d_ay_m_ah_n_d_z n_aw
d;8;theyd seem like broken glass;dh_ey_d s_iy_m l_ay_k b_r_ow_k_ah_n g_l_ae_s
a;9;id never wear a fur;ay_d n_eh_v_er w_eh_r ah f_er
e;10;would seem like stepping into anothers skin;w_uh_d s_iy_m l_ay_k s_t_eh_p_ih_ng ih_n_t_uw ah_n_ah_dh_er_z s_k_ih_n
b;11;a typical good time girl like me;ah t_ih_p_ah_k_ah_l g_uh_d t_ay_m g_er_l l_ay_k m_iy
a;12;a good time girl;ah g_uh_d t_ay_m g_er_l
a;13;a good time girl;ah g_uh_d t_ay_m g_er_l
a;14;a typical good time girl;ah t_ih_p_ah_k_ah_l g_uh_d t_ay_m g_er_l
a;15;a typical good time girl;ah t_ih_p_ah_k_ah_l g_uh_d t_ay_m g_er_l
