Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;0;i can-t say your name I can-t play the game;ay k_ae_n_t s_ey y_ao_r n_ey_m ay k_ae_n_t p_l_ey dh_ah g_ey_m
a;1;i can-t mess around and end up down again;ay k_ae_n_t m_eh_s er_aw_n_d ah_n_d eh_n_d ah_p d_aw_n ah_g_eh_n
e;2;cause you gave me the perfect surprise;k_aa_z y_uw g_ey_v m_iy dh_ah p_er_f_ih_k_t s_ax_p_r_ay_z
b;3;and its hard to let go of the look in your eyes;ah_n_d ih_t_s hh_aa_r_d t_uw l_eh_t g_ow ah_v dh_ah l_uh_k ih_n y_ao_r ay_z
b;5;i can-t fake or hide I can-t believe the lies;ay k_ae_n_t f_ey_k ao_r hh_ay_d ay k_ae_n_t b_ah_l_iy_v dh_ah l_ay_z
a;6;the past I can-t face when your on my case again;dh_ah p_ae_s_t ay k_ae_n_t f_ey_s w_eh_n y_ao_r aa_n m_ay k_ey_s ah_g_eh_n
c;7;and I wanted to show so much more;ah_n_d ay w_oh_n_t_ih_d t_uw sh_ow s_ow m_ah_ch m_ao_r
c;8;but I know it will fall if we open the door;b_ah_t ay n_ow ih_t w_ah_l f_aa_l ah_f w_iy ow_p_ah_n dh_ah d_ao_r
a;10;all the things that you said still live in my head;ao_l dh_ah th_ih_ng_z dh_ae_t y_uw s_eh_d s_t_ih_l l_ay_v ih_n m_ay hh_eh_d
a;11;all the places that we went were gonna go again;ao_l dh_ah p_l_ey_s_ah_z dh_ae_t w_iy w_eh_n_t w_iy_r g_aa_n_ah g_ow ah_g_eh_n
a;12;now all that remains (is) the love in my vein you still live in my head;n_aw ao_l dh_ae_t r_ih_m_ey_n_z ih_z dh_ah l_ah_v ih_n m_ay v_ey_n y_uw s_t_ih_l l_ay_v ih_n_ch m_ay hh_eh_d
b;14;control (is) not my direction or design;k_ah_n_t_r_ow_l ih_z n_ax_t m_ay d_ih_r_eh_k_sh_n ao_r d_ah_z_ay_n
a;15;here with my confession and Im not messing;hh_ih_r w_ih_dh m_ay k_ah_n_f_eh_sh_ah_n ah_n_d ay_m n_ax_t m_eh_s_ih_ng
b;16;ive been waiting for you all the time;ay_v b_ih_n w_ey_t_ih_ng f_ao_r y_uw ao_l dh_ah t_ay_m
b;17;don-t you know what Im feeling inside;d_ow_n_t y_uw n_ow w_ah_t ay_m f_iy_l_ih_ng ih_n_s_ay_d
a;19;all the things that you said still live in my head;ao_l dh_ah th_ih_ng_z dh_ae_t y_uw s_eh_d s_t_ih_l l_ay_v ih_n m_ay hh_eh_d
a;20;all the places that we went were gonna go again;ao_l dh_ah p_l_ey_s_ah_z dh_ae_t w_iy w_eh_n_t w_iy_r g_aa_n_ah g_ow ah_g_eh_n
a;21;now all that remains (is) the love in my vein you still live in my head;n_aw ao_l dh_ae_t r_ih_m_ey_n_z ih_z dh_ah l_ah_v ih_n m_ay v_ey_n y_uw s_t_ih_l l_ay_v ih_n m_ay hh_eh_d
a;22;now all that remains (is) the love in my vein you still live in my head;n_aw ao_l dh_ae_t r_ih_m_ey_n_z ih_z dh_ah l_ah_v ih_n m_ay v_ey_n y_uw s_t_ih_l l_ay_v ih_n m_ay hh_eh_d
d;24;cause you gave me the perfect surprise;k_aa_z y_uw g_ey_v m_iy dh_ah p_er_f_ih_k_t s_ax_p_r_ay_z
b;25;and its hard to let go of the look in your eyes;ah_n_d ih_t_s hh_aa_r_d t_uw l_eh_t g_ow ah_v dh_ah l_uh_k ih_n y_ao_r ay_z
a;27;all the things that you said still live in my head;ao_l dh_ah th_ih_ng_z dh_ae_t y_uw s_eh_d s_t_ih_l l_ay_v ih_n m_ay hh_eh_d
a;28;all the places that we went were gonna go again;ao_l dh_ah p_l_ey_s_ah_z dh_ae_t w_iy w_eh_n_t w_iy_r g_aa_n_ah g_ow ah_g_eh_n
a;29;now all that remains (is) the love in my vein you still live in my head;n_aw ao_l dh_ah_t r_ih_m_ey_n_z ih_z dh_ah l_ah_v ih_n m_ay v_ey_n y_uw s_t_ih_l l_ay_v ih_n m_ay hh_eh_d
