Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;(self-ghost) written;s_eh_l_f_g_ow_s_t r_ih_t_ah_n
d;1;prepaid prescriptions;p_r_iy_p_ey_d p_r_ah_s_k_r_ih_p_sh_ah_n_z
a;2;self pierced eyebrow like poor self decisions;s_eh_l_f p_ih_r_s_t ay_b_r_aw l_ay_k p_uh_r s_eh_l_f d_ah_s_ih_zh_ah_n_z
a;3;pass the admission ask straight for the snack bin;p_ae_s dh_iy ae_d_m_ih_sh_ah_n ae_s_k s_t_r_ey_t f_r_er dh_iy s_n_ae_k b_ih_n
b;4;rap game aladdin;r_ae_p g_ey_m ah_l_ae_d_ah_n
b;6;magical lamps;m_ae_jh_ih_k_ah_l l_ae_m_p_s
b;7;work wonders on pants;w_er_k w_ah_n_d_er_z aa_n p_ae_n_t_s
b;8;rhyme tighter with plants;r_ay_m t_ay_t_er w_ah_dh p_l_ae_n_t_s
c;9;light end fuse;l_ay_t eh_n_d f_y_uw_z
c;10;infuse incense with dank tunes;ih_n_f_y_uw_z ih_n_s_eh_n_s w_ah_dh d_ae_ng_k t_uw_n_z
e;12;dark times;d_aa_r_k t_ay_m_z
d;14;preludes;p_r_ey_l_uw_d_z
