Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;see them (tryin-);s_iy dh_ah_m t_r_ay_iy_n_eh
a;1;they think they (flyin-);dh_ey th_ih_ng_k dh_ey f_l_ay_iy_n_eh
b;2;but they can-t keep up with White Lion;b_ah_t dh_ey k_ae_n_t k_iy_p ah_p w_ih_dh w_ay_t l_ay_ah_n
c;4;canta Notch;k_ae_n_t_ae n_aa_ch
h;5;Julio Voltio;jh_uw_l_iy_ow V_oh_l_sh_ah
i;6;los títeres;l_ao 
b;8;tiny;t_ay_n_iy
a;9;ya tu sabes;y_aa t_uw s_aa_b_eh_l_s
c;11;toda mi gente calle en el party;t_ow_d_ah m_iy jh_eh_n_t_er k_ey_l eh_n eh_l p_aa_r_t_iy
d;12;por detrás guayando las shortys;p_ao_r d_er_t_r_á_s g_ey_ae_n_d_ow l_ae sh_ao_r_t_iy_z
l;13;smokin weed drinkin HPNOTIQ;s_m_ow_iy_n w_iy_d d_r_ih_ng_k_iy_n 
m;14;latinos mi estilo and everything (is) chévere;l_aa_t_iy_n_ow_s m_iy eh_s_t_ay_l_ow ah_n_d eh_v_r_iy_th_ih_ng ih_z 
c;15;toda mi gente calle en el party;t_ow_d_ah m_iy jh_eh_n_t_er k_ey_l eh_n eh_l p_aa_r_t_iy
d;16;por detrás guayando las shortys;p_ao_r d_er_t_r_á_s g_ey_ae_n_d_ow l_ae sh_ao_r_t_iy_z
n;17;smokin weed drinkin HPNOTIQ;s_m_ow_iy_n w_iy_d d_r_ih_ng_k_iy_n 
m;18;latinos mi estilo and everything (is) chévere;l_aa_t_iy_n_ow_s m_iy eh_s_t_ay_l_ow ah_n_d eh_v_r_iy_th_ih_ng ih_z 
e;20;tamos en el party mami;t_ae_m_oh_s eh_n eh_l p_aa_r_t_iy m_ae_m_ih
f;21;que pa ti ya yo toy ready nena;k_y_uw p_aa t_iy y_aa y_ow t_oy r_eh_d_iy n_iy_n_ae
a;22;pa comerte la cherry;p_aa k_aa_m_er_t l_aa ch_eh_r_iy
e;23;so acaba dale dímelo mami;s_ow aa_k_aa_b_ah d_ey_l  m_ae_m_ih
o;24;¿  Que es lo que es Vamo-a al bembe; ah_ae k_y_uw eh_s l_ow k_y_uw eh_s V_ax_ah ae_l b_b_er
f;25;yo sigo en la mía ya tu vez;y_ow s_iy_g_ow eh_n l_aa  y_aa t_uw v_iy_z
p;26;a la shorty con lo mío en la disco la revele;ah l_aa sh_ao_r_t_iy k_aa_n l_ow  eh_n l_aa d_ih_s_k_ow l_aa r_ey_v_ey_l_eh
q;27;nena yo lo que quiero es virarte al revés;n_iy_n_ae y_ow l_ow k_y_uw k_w_iy_ih_r_ow eh_s v_ih_r_ae_r_t_ax ae_l r_er_v_é_s
g;28;cuando sientas que se te fue; s_ih_er_n_t_ax_s k_y_uw s_aw_th_iy_s_t t_iy f_uw_er
r;29;en New York pa las mamis y los tigres;eh_n n_uw y_ao_r_k p_aa l_ae m_ae_m_ih_s w_ay l_ao t_ay_g_r_er_s
i;30;canta Notch Julio Voltio los títeres;k_ae_n_t_ae n_aa_ch jh_uw_l_iy_ow V_oh_l_sh_ah l_ao 
b;31;enemigos enterré después que les tire;eh_n_eh_m_iy_g_o_s eh_n_t_eh_r_ah_ae d_er_s_p_ax_é_s k_y_uw l_eh_s t_ay_er
