Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i can-t wait forever (is) all that you said;ay k_ae_n_t w_ey_t f_er_eh_v_er ih_z ao_l dh_ae_t y_uw s_eh_d
b;1;before you stood up;b_ah_f_ao_r y_uw s_t_uh_d ah_p
h;2;and you won-t disappoint me;ah_n_d y_uw w_ow_n_t d_ih_s_ah_p_oy_n_t m_iy
a;3;i can do that myself;ay k_ah_n d_uw dh_ae_t m_ay_s_eh_l_f
b;4;but Im glad that youve come;b_ah_t ay_m g_l_ae_d dh_ae_t y_uw_v k_ah_m
c;5;now if you don-t mind;n_aw ah_f y_uw d_ow_n_t m_ay_n_d
d;7;leave leave;l_iy_v l_iy_v
c;8;and free yourself at the same time;ah_n_d f_r_iy y_er_s_eh_l_f ae_t dh_ah s_ey_m t_ay_m
d;9;leave leave;l_iy_v l_iy_v
e;10;i don-t understand youve already gone;ay d_ow_n_t ah_n_d_er_s_t_ae_n_d y_uw_v ao_l_r_eh_d_iy g_ao_n
a;12;and I hope you feel better;ah_n_d ay hh_ow_p y_uw f_iy_l b_eh_t_er
f;13;now that its out;n_aw dh_ae_t ih_t_s aw_t
e;14;what took you so long;w_ah_t t_uh_k y_uw s_ow l_ao_ng
g;15;and the truth has a habit;ah_n_d dh_ah t_r_uw_th hh_ah_z ah hh_ae_b_ah_t
f;16;of falling out of your mouth;ah_v f_aa_l_ih_ng aw_t ah_v y_ao_r m_aw_th
b;17;but now that its come;b_ah_t n_aw dh_ae_t ih_t_s k_ah_m
c;18;if you don-t mind;ih_f y_uw d_ow_n m_ay_n_d
d;20;leave leave;l_iy_v l_iy_v
c;21;and please yourself at the same time;ah_n_d p_l_iy_z y_ao_r_s_eh_l_f ae_t dh_ah s_ey_m t_ay_m
d;22;leave leave;l_iy_v l_iy_v
g;23;let go of my hand;l_eh_t g_ow ah_v m_ay hh_ae_n_d
f;24;you said what you came to now;y_uw s_eh_d w_ah_t y_uw k_ey_m t_uw n_aw
d;25;leave leave;l_iy_v l_iy_v
g;26;let go of my hand;l_eh_t g_ow ah_v m_ay hh_ae_n_d
f;27;you said what you have to now;y_uw s_eh_d w_ah_t y_uw hh_ae_v t_uw n_aw
d;28;leave leave;l_iy_v l_iy_v
d;29;leave leave;l_iy_v l_iy_v
g;30;let go of my hand;l_eh_t g_ow ah_v m_ay hh_ae_n_d
f;31;you said what you have to now;y_uw s_eh_d w_ah_t y_uw hh_ae_v t_uw n_aw
d;32;leave leave;l_iy_v l_iy_v
