Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;0;mother mother tell your children;m_ah_dh_er m_ah_dh_er t_eh_l y_uh_r ch_ih_l_d_r_ah_n
d;1;that their time has just begone;dh_ah_t dh_eh_r t_ay_m hh_ah_z jh_ah_s_t b_iy_g_ao_n
a;2;i have suffered for my anger;ay hh_ae_v s_ah_f_er_d f_r_er m_ay ae_ng_g_er
d;3;there are wars that can t be won;dh_eh_r aa_r w_ao_r_z dh_ae_t k_ah_n t_iy b_iy w_aa_n
e;4;father father please believe me;f_aa_dh_er f_aa_dh_er p_l_iy_z b_ah_l_iy_v m_iy
b;5;i am laying down my guns;ay ae_m l_ey_ih_ng d_aw_n m_ay g_ah_n_z
a;6;i am broken like an arrow;ay ae_m b_r_ow_k_ah_n l_ay_k ah_n ae_r_ow
e;7;forgive me;f_ao_r_g_ih_v m_iy
b;8;forgive your wayward son;f_ao_r_g_ih_v y_uh_r w_ey_w_er_d s_ah_n
b;9;everybody needs somebody to love;eh_v_r_iy_b_aa_d_iy n_iy_d_z s_ah_m_b_ah_d_iy t_ah l_ah_v
c;10;everybody needs somebody to hate;eh_v_r_iy_b_aa_d_iy n_iy_d_z s_ah_m_b_ah_d_iy t_ah hh_ey_t
b;11;everybody s bitching cause they can t get enough;eh_v_r_iy_b_aa_d_iy eh_s b_ih_ch_ih_ng k_aa_z dh_ey k_ah_n t_iy g_ih_t iy_n_ah_f
d;12;and it s hard to hold on;ah_n_d ih_t eh_s hh_aa_r_d t_ah hh_ow_l_d aa_n
d;13;when there s no one to lean on;w_eh_n dh_eh_r eh_s n_ow w_ah_n t_uw l_iy_n aa_n
c;14;faith You know you re gonna live thru the rain;f_ey_th y_uw n_ow y_uw r_ey g_aa_n_ah l_ay_v th_r_uw dh_ah r_ey_n
c;15;lord you got to keep the faith;l_ao_r_d y_uw g_aa_t t_uw k_iy_p dh_ah f_ey_th
c;16;faith don t let your love turn to hate;f_ey_th d_aa_n t_iy l_eh_t y_ao_r l_ah_v t_er_n t_uw hh_ey_t
d;17;right now we got to;r_ay_t n_aw w_iy g_aa_t t_uw
c;18;keep the faith keep the faith keep the faith;k_iy_p dh_ah f_ey_th k_iy_p dh_ah f_ey_th k_iy_p dh_ah f_ey_th
c;19;lord we got to keep the faith;l_ao_r_d w_iy g_aa_t t_uw k_iy_p dh_ah f_ey_th
