Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;say lets get known;s_ey w_iy_s g_ih_t n_ow_n
b;1;if we keep it up well show the haters;ih_f w_iy k_iy_p ah_t ah_p w_iy_l sh_ow dh_ah hh_ey_t_er_z
b;2;its gonna be soon not later;ih_t_s g_aa_n_ah b_iy s_uw_n n_ax_t l_ey_t_er
a;4;hey Let-s get known;hh_ey l_eh_t_s g_eh_t n_ow_n
e;5;if we work real hard we can buy some matching clothes;ah_f w_iy w_er_k r_iy_l hh_aa_r_d w_iy k_ah_n b_ay s_ah_m m_ae_ch_ih_ng k_l_ow_dh_z
a;6;for our live shows;f_ao_r aw_r l_ay_v sh_ow_z
c;8;look at the ants on the floor;l_uh_k ae_t dh_ah ae_n_t_s aa_n dh_ah f_l_ao_r
f;9;they work real hard lifting 3 times their mass;dh_ey w_er_k r_iy_l hh_aa_r_d l_ih_f_t_ih_ng ah_ae t_ay_m_z dh_eh_r m_ae_s
c;10;and sometimes more;ah_n_d s_ah_m_t_ay_m_z m_ao_r
b;12;so what do you say;s_ow w_ah_t d_uw y_uw s_ey
a;13;lets get known;w_iy_s g_eh_t n_ow_n
d;14;lets have 3 spotlights shining;w_iy_s hh_ae_v ah_ae s_p_aa_t_l_ay_t_s sh_ay_n_ih_ng
a;15;with all our work shown;w_ih_dh ao_l aw_r w_er_k sh_ow_n
d;17;what do you say It-s all on the line;w_ah_t d_uw y_uw s_ey ih_t_s ao_l aa_n dh_ah l_ay_n
