Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;0;yung POPPY;y_ah_ng p_aa_p_iy
d;2;im Stuck On This Roof;ay_m s_t_ah_k aa_n dh_ih_s r_uw_f
e;3;its Burning amp Shit;ih_t_s b_er_n_ih_ng ae_m_p sh_iy_t
a;4;its Smoke In My Eyes;ih_t_s s_m_ow_k ih_n m_ay ay_z
a;5;its Smoke In His Eyes;ih_t_s s_m_ow_k ih_n hh_ih_z ay_z
a;6;yes There Smoke In My Eyes;y_eh_s dh_eh_r s_m_ow_k ih_n m_ay ay_z
b;7;shit What The Fuck Is This IDK Ay;sh_iy_t w_ah_t dh_ah f_ah_k ih_z dh_ih_s  ey
b;8;let Me Get Back to This Shit Ay;l_eh_t m_iy g_eh_t b_ae_k t_uw dh_ih_s sh_iy_t ey
f;9;jumpin Off The Roof With This One;jh_ah_m_p_iy_n ao_f dh_ah r_uw_f w_ih_dh dh_ih_s w_ah_n
c;10;jumpin Off The Roof With;jh_ah_m_p_iy_n ao_f dh_ah r_uw_f w_ih_dh
