Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
a;1;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
a;2;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
a;3;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
a;4;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
a;5;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
a;6;the rhythm the rhythm the rhythm the rhythm;dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m dh_iy r_ih_dh_ah_m
b;8;the rhythm of legs moving in the sun;dh_iy r_ih_dh_ah_m ah_v l_eh_g_z m_uw_v_ih_ng ih_n_ch dh_iy s_ah_n
c;9;the rhythm of an engine deep and throating;dh_iy r_ih_dh_ah_m ah_v ah_n eh_n_jh_ah_n d_iy_p ah_n_d th_r_ow_t_ih_ng
a;10;the rhythm of a summer that you walked in;dh_iy r_ih_dh_ah_m ah_v ey s_ah_m_er dh_ah_t y_uw w_ao_k_t ih_n_ch
d;12;the sound of a barking dog on a loop;dh_iy s_aw_n_d ah_v ey b_aa_r_k_ih_ng d_ah_g aa_n ey l_uw_p
d;13;a plane rises in the crystal blue;ey p_l_ey_n r_ay_z_ah_z ih_n_ch dh_iy k_r_ih_s_t_ah_l b_l_uw
e;14;the rhythm of keys swinging in your hand;dh_iy r_ih_dh_ah_m ah_v k_iy_z s_w_ih_ng_ih_ng ih_n_ch y_uh_r hh_ae_n_d
a;15;the rhythm of light coming out of your fingers;dh_iy r_ih_dh_ah_m ah_v l_ay_t k_ah_m_ih_ng aw_t ah_v y_ao_r f_ih_ng_g_er_z
f;17;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;18;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;19;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
h;20;can you feel it;k_ae_n y_uw f_iy_l ah_t
h;21;can you feel it;k_ae_n y_uw f_iy_l ah_t
f;22;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
i;24;the rhythm of wheels the rhythm of heels;dh_ah r_ih_dh_ah_m ah_v w_iy_l_z dh_ah r_ih_dh_ah_m ah_v hh_iy_l_z
b;25;(as) we fall into the sun;ae_z w_iy f_aa_l ih_n_t_uw dh_ah s_ah_n
c;26;she walk on silver she walk on gold;sh_iy w_ao_k aa_n s_ih_l_v_er sh_iy w_ao_k aa_n g_ow_l_d
g;27;paints I love you on the alley walls;p_ey_n_t_s ay l_ah_v y_uw aa_n dh_ah ae_l_iy w_ao_l_z
e;28;from the eyes that hide behind black glasses;f_r_ah_m dh_ah ay_z dh_ae_t hh_ay_d b_ah_hh_ay_n_d b_l_ae_k g_l_ae_s_ah_z
e;29;sunlight hits tell me what she passes;s_ah_n_l_ay_t hh_ih_t_s t_eh_l m_iy w_ah_t sh_iy p_ae_s_ah_z
f;31;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;32;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;33;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
h;34;can you feel it;k_ae_n y_uw f_iy_l ah_t
h;35;can you feel it;k_ae_n y_uw f_iy_l ah_t
f;36;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;38;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;39;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;40;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;42;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;43;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;44;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
g;46;and I don-t know if I love you more;ah_n_d ay d_ow_n_t n_ow ah_f ay l_ah_v y_uw m_ao_r
l;47;than the way you used to love me;dh_ae_n dh_ah w_ey y_uw y_uw_z_d t_uw l_ah_v m_iy
g;48;and I don-t know if I need you more;ah_n_d ay d_ow_n_t n_ow ah_f ay n_iy_d y_uw m_ao_r
l;49;than the way you used to need me;dh_ae_n dh_ah w_ey y_uw y_uw_z_d t_uw n_iy_d m_iy
m;50;but its;b_ah_t ih_t_s
f;52;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;53;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;54;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
n;55;can you feel it;k_ah_n y_uw f_iy_l ih_t
n;56;can you feel it;k_ah_n y_uw f_iy_l ih_t
f;57;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;59;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;60;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;61;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
n;62;can you feel it;k_ah_n y_uw f_iy_l ih_t
n;63;can you feel it;k_ah_n y_uw f_iy_l ih_t
f;64;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;66;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;67;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;68;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
n;69;can you feel it;k_ah_n y_uw f_iy_l ih_t
n;70;can you feel it;k_ah_n y_uw f_iy_l ih_t
f;71;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;73;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;74;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
f;75;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
n;76;can you feel it;k_ah_n y_uw f_iy_l ih_t
h;77;can you feel it;k_ah_n y_uw f_iy_l ih_t
f;78;heaven heaven;hh_eh_v_ah_n hh_eh_v_ah_n
