Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;all;ao_l
b;1;its Pooh;ih_t_s p_uw
b;2;its Pooh;ih_t_s p_uw
g;3;pooh wins the honey pot;p_uw w_ih_n_z dh_ah hh_ah_n_iy p_aa_t
h;4;youre the winner;y_uw_r dh_ah w_ih_n_er
c;5;of the prize;ah_v dh_ah p_r_ay_z
b;7;pooh;p_uw
c;8;i really can-t believe my eyes;ay r_ih_l_iy k_ae_n_t b_ah_l_iy_v m_ay ay_z
a;10;all;ao_l
i;11;pooh gets the;p_uw g_eh_t_s dh_ah
d;12;honey honey honey honey honey;hh_ah_n_iy hh_ah_n_iy hh_ah_n_iy hh_ah_n_iy hh_ah_n_iy
a;14;all;ao_l
d;15;everything (is) honey;eh_v_r_iy_th_ih_ng ih_z hh_ah_n_iy
e;16;everything (is) good;eh_v_r_iy_th_ih_ng ih_z g_uh_d
l;17;everyone (is) happy;eh_v_r_iy_w_ah_n ih_z hh_ae_p_iy
e;18;in the Hundred Acre Wood;ih_n dh_ah hh_ah_n_d_r_ah_d ey_k_er w_uh_d
m;19;a honey happy ending;ey hh_ah_n_iy hh_ae_p_iy eh_n_d_ih_ng
f;20;for a Pooh to eat;f_ao_r ah p_uw t_uw iy_t
d;21;yes everything (is) honey;y_eh_s eh_v_r_iy_th_ih_ng ah_z hh_ah_n_iy
f;22;and life (is) very sweet;ah_n_d l_ay_f ih_z v_eh_r_iy s_w_iy_t
