Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;ill be home when hair has fallen out;ay_l b_iy hh_ow_m w_eh_n hh_eh_r hh_ah_z f_aa_l_ah_n aw_t
a;1;well be home when it reaches the ground;w_iy_l b_iy hh_ow_m w_eh_n ih_t r_iy_ch_ah_z dh_ah g_r_aw_n_d
b;2;well be home well be home then;w_iy_l b_iy hh_ow_m w_iy_l b_iy hh_ow_m dh_eh_n
d;3;we can sing two cracks in the crossbeams;w_iy k_ah_n s_ih_ng t_uw k_r_ae_k_s ih_n dh_ah k_r_ao_s_ha_b_iy_m_s
e;4;we can sing very very quietly;w_iy k_ah_n s_ih_ng v_eh_r_iy v_eh_r_iy k_w_ay_ah_t_l_iy
f;5;we can sing we can sing for each other;w_iy k_ah_n s_ih_ng w_iy k_ae_n s_ih_ng f_ao_r iy_ch ah_dh_er
a;7;until then don-t tear your hair out;ah_n_t_ih_l dh_eh_n d_ow_n_t t_eh_r y_ao_r hh_eh_r aw_t
c;8;i won-t tear it out if you don-t;ay w_ow_n_t t_eh_r ih_t aw_t ah_f y_uw d_ow_n_t
g;10;when I die Im leaving you my feet;w_eh_n ay d_ay ay_m l_iy_v_ih_ng y_uw m_ay f_iy_t
e;11;when you die you can stand up for me;w_eh_n y_uw d_ay y_uw k_ah_n s_t_ae_n_d ah_p f_ao_r m_iy
d;12;we can lie in a homemade canoe;w_iy k_ah_n l_ay ih_n ah hh_ow_m_m_ey_d k_ah_n_uw
b;13;you can put me in your hair Ill be happy there;y_uw k_ah_n p_uh_t m_iy ih_n y_ao_r hh_eh_r ay_l b_iy hh_ae_p_iy dh_eh_r
c;15;oh oh;ow ow
c;16;oh oh;ow ow
c;17;oh oh;ow ow
a;19;well be home when my hair has fallen out;w_iy_l b_iy hh_ow_m w_eh_n m_ay hh_eh_r hh_ah_z f_aa_l_ah_n aw_t
a;20;well be home when weve picked it up off the ground;w_iy_l b_iy hh_ow_m w_eh_n w_iy_v p_ih_k_t ih_t ah_p ao_f dh_ah g_r_aw_n_d
b;21;well be home then well be home then;w_iy_l b_iy hh_ow_m dh_eh_n w_iy_l b_iy hh_ow_m dh_eh_n
b;22;we can sing and well be home then;w_iy k_ah_n s_ih_ng ah_n_d w_iy_l b_iy hh_ow_m dh_eh_n
