Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;0;i like to visit my hometown twenty one and full grown now;ay l_ay_k t_ah v_ih_z_ah_t m_ay hh_ow_m_t_aw_n t_w_eh_n_iy hh_w_ah_n ah_n_d f_uh_l g_r_ow_n n_aw
a;1;and see bitches that wouldn-t give me a chance;ah_n_d s_iy b_ih_ch_ah_z dh_ah_t w_uh_d_ah_n_t g_ih_v m_iy ey ch_ae_n_s
a;2;bare foot and pregnant without dad pants;b_eh_r f_uh_t ah_n_d p_r_eh_g_n_ah_n_t w_ih_dh_aw_t d_ae_d p_ae_n_t_s
b;3;he left her alone with a child on the way;hh_iy l_eh_f_t hh_er ah_l_ow_n w_ah_dh ey ch_ay_l_d aa_n dh_ah w_ey
b;4;i guess this cat wanted to stay stray;ay g_eh_s dh_ih_s k_ae_t w_oh_n_t_ih_d t_uw s_t_ey s_t_r_ey
f;5;so now she-s working a job at a dead end;s_ow n_aw s_hh_iy_z w_er_k_ih_ng ah jh_oh_b ae_t ah d_eh_d eh_n_d
g;6;can-t buy new clothes she got good at the Hemmingway;k_ae_n_t b_ay n_y_uw k_l_ow_dh_z sh_iy g_aa_t g_uh_d ae_t dh_iy H_eh_m_ih_ng_w_ae_ax
c;7;ernest with her future but its still bleak;er_n_ah_s_t w_ah_dh hh_er f_y_uw_ch_er b_ah_t ih_t_s s_t_ih_l b_l_iy_k
c;8;i don-t really care because she called me a freak;ay d_ow_n_t r_ih_l_iy k_eh_r b_ih_k_ao_z sh_iy k_ao_l_d m_iy ah f_r_iy_k
d;9;i don-t hold grudges but I don-t pull punches;ay d_ow_n_t hh_ow_l_d g_r_ah_jh_ah_z b_ah_t ay d_ow_n_t p_uh_l p_ah_n_ch_ah_z
d;10;go to the dollar store whore and buy a week-s worth of lunches;g_ow t_uw dh_ah d_aa_l_er s_t_ao_r hh_ao_r ah_n_d b_ay ah w_iy_k_s w_er_th ah_v l_ah_n_ch_ah_z
d;11;or just buy cereal just bunches;ao_r jh_ah_s_t b_ay s_ih_r_iy_ah_l jh_ah_s_t b_ah_n_ch_ah_z
d;12;your dude has a six pack of beer no crunches;y_ao_r d_uw_d hh_ah_z ah s_ih_k_s p_ae_k ah_v b_ih_r n_ow k_r_ah_n_ch_ah_z
c;13;you know what my hunch (is) This situation (is) dumb shit;y_uw n_ow w_ah_t m_ay hh_ah_n_ch ih_z dh_ih_s s_ih_ch_uw_ey_sh_ah_n ih_z d_ah_m sh_iy_t
h;14;you should have met me because I wouldn-t jump ship;y_uw sh_uh_d hh_ae_v m_eh_t m_iy b_ih_k_ao_z ay w_uh_d_ah_n_t jh_ah_m_p sh_ih_p
i;16;but I still have feelings and I feel you;b_ah_t ay s_t_ih_l hh_ae_v f_iy_l_ih_ng_z ah_n_d ay f_iy_l y_uw
i;17;ive been fucked over too I know what youve been through;ay_v b_ih_n f_ah_k_t ow_v_er t_uw ay n_ow w_ah_t y_uw_v b_ih_n th_r_uw
d;18;lost my viriginity to a girl who didn-t like me much;l_ao_s_t m_ay v_ih_r_ih_jh_i_n_iy_t_ax t_uw ah g_er_l hh_uw d_ih_d_n_t l_ay_k m_iy m_ah_ch
d;19;she moved to Sonora and let every guy touch;sh_iy m_uw_v_d t_uw s_ah_n_ao_r_ah ah_n_d l_eh_t eh_v_er_iy g_ay t_ah_ch
d;20;her and fuck her she fell into a slut slumber;hh_er ah_n_d f_ah_k hh_er sh_iy f_eh_l ih_n_t_uw ah s_l_ah_t s_l_ah_m_b_er
e;21;fuck you Sasha I can say that in my rap tumblr;f_ah_k y_uw s_ae_sh_ah ay k_ah_n s_ey dh_ae_t ih_n m_ay r_ae_p t_ah_m_b_ah_l_r
