Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;we used to tell stories;w_iy y_uw_z_d t_ah t_eh_l s_t_ao_r_iy_z
b;1;a long time ago;ey l_ao_ng t_ay_m ah_g_ow
c;2;its called oral tradition;ih_t_s k_ao_l_d ao_r_ah_l t_r_ah_d_ih_sh_ah_n
o;3;and thats how our history was preserved and;ah_n_d dh_ae_t_s hh_aw aw_r hh_ih_s_t_r_ih w_ah_z p_r_ah_z_er_v_d ah_n_d
d;4;handed down through time;hh_ae_n_d_ah_d d_aw_n th_r_uw t_ay_m
b;6;now way back long time ago;n_aw w_ey b_ae_k l_ao_ng t_ay_m ah_g_ow
b;7;before the wise man came to mine the gold;b_ah_f_ao_r dh_ah w_ay_z m_ae_n k_ey_m t_uw m_ay_n dh_ah g_ow_l_d
e;8;before lines were drawn on the continents;b_ah_f_ao_r l_ay_n_z w_er d_r_ao_n aa_n dh_ah k_aa_n_t_ah_n_ah_n_t_s
e;9;to mark society dominance;t_uw m_aa_r_k s_ah_s_ay_ah_t_iy d_aa_m_ah_n_ah_n_s
p;10;there lived a muso whos name was Turo;dh_eh_r l_ih_v_d ah m_y_uw_s_ah_ae hh_uw_s n_ey_m w_ah_z t_uh_r_ow
q;11;part of a duo with partner Gudo;p_aa_r_t ah_v ah d_uw_ow w_ih_dh p_aa_r_t_n_er G_uw_d_ax
c;12;together theyd bring pleasure to the king;t_ah_g_eh_dh_er dh_ey_d b_r_ih_ng p_l_eh_zh_er t_uw dh_ah k_ih_ng
c;13;and the whole village at large whenever they would sing;ah_n_d dh_iy hh_ow_l v_ih_l_ih_jh ae_t l_aa_r_jh w_eh_n_eh_v_er dh_ey w_uh_d s_ih_ng
f;14;they made up all the battle cry chants;dh_ey m_ey_d ah_p ao_l dh_ah b_ae_t_ah_l k_r_ay ch_ae_n_t_s
f;15;the warriors used at war when they stamped;dh_ah w_ao_r_iy_er_z y_uw_z_d ae_t w_ao_r w_eh_n dh_ey s_t_ae_m_p_t
f;16;out enemies easier than ants;aw_t eh_n_ah_m_iy_z iy_z_iy_er dh_ae_n ae_n_t_s
f;17;celebrated when they returned to camp;s_eh_l_ah_b_r_ey_t_ah_d w_eh_n dh_ey r_ih_t_er_n_d t_uw k_ae_m_p
f;18;they would write a new song in advance;dh_ey w_uh_d r_ay_t ah n_y_uw s_ao_ng ih_n ah_d_v_ae_n_s
f;19;in honour of those who perished for the land;ih_n_ch aa_n_er ah_v dh_ow_z hh_uw p_eh_r_ih_sh_t f_ao_r dh_ah l_ae_n_d
r;20;picking up both a man and his fam;p_ih_k_ih_ng ah_p b_ow_th ah m_ae_n ah_n_d hh_ih_z f_ae_b_m
f;21;and at the same time making them dance;ah_n_d ae_t dh_ah s_ey_m t_ay_m m_ey_k_ih_ng dh_ah_m d_ae_n_s
s;22;check it one day the king said he was bored with;ch_eh_k ah_t hh_w_ah_n d_ey dh_iy k_ih_ng s_eh_d hh_iy w_ah_z b_ao_r_d w_ah_dh
d;24;he told them Innovate the way that you write;hh_iy t_ow_l_d dh_ah_m ih_n_ah_v_ey_t dh_iy w_ey dh_ah_t y_uw r_ay_t
d;25;bring the freshness or pay with your life;b_r_ih_ng dh_ah f_r_eh_sh_n_ah_s ao_r p_ey w_ih_dh y_ao_r l_ay_f
d;26;turo and Gudo spent sleepless nights;t_uh_r_ow ah_n_d G_uw_d_ax s_p_eh_n_t s_l_iy_p_l_ah_s n_ay_t_s
d;27;wondering how to create a song chief would like;w_ah_n_d_er_ih_ng hh_aw t_ah k_r_iy_ey_t ey s_ao_ng ch_iy_f w_uh_d l_ay_k
g;28;its not easy trying to get to bed;ih_t_s n_ax_t iy_z_iy t_r_ay_ih_ng t_uw g_eh_t t_uw b_eh_d
g;29;with thought of death all in your head;w_ih_dh th_ao_t ah_v d_eh_th ao_l ih_n y_ao_r hh_eh_d
f;30;you can feel that;y_uw k_ah_n f_iy_l dh_ae_t
h;32;boys and girls listen up gather round now;b_oy_z ah_n_d g_er_l_z l_ih_s_ah_n ah_p g_ae_dh_er r_aw_n_d n_aw
h;34;hey I got a story and a fire song now;hh_ey ay g_aa_t ah s_t_ao_r_iy ah_n_d ah f_ay_er s_ao_ng n_aw
h;36;don-t let them fool you hip hop (is) your sound;d_ow_n_t l_eh_t dh_eh_m f_uw_l y_uw hh_ih_p hh_aa_p ih_z y_ao_r s_aw_n_d
i;38;just fall in love with the music;jh_ah_s_t f_aa_l ih_n l_ah_v w_ih_dh dh_ah m_y_uw_z_ih_k
g;39;x2;eh_k_s_ae
l;41;hmm pondering this impossible feat;m_m p_aa_n_d_er_ih_ng dh_ih_s ih_m_p_aa_s_ah_b_ah_l f_iy_t
l;42;gudo tapped nervously on the bark of a tree;g_y_uw_d_ae t_ae_p_t n_er_v_ah_s_l_iy aa_n dh_ah b_aa_r_k ah_v ah t_r_iy
l;44;the same words We-re dead this weekend;dh_ah s_ey_m w_er_d_z w_iy_r d_eh_d dh_ih_s w_iy_k_eh_n_d
m;45;soon the words and the tapping linked up;s_uw_n dh_ah w_er_d_z ah_n_d dh_ah t_ae_p_ih_ng l_ih_ng_k_t ah_p
m;46;rhythmically jelled and totally synced up;r_ih_dh_m_ih_k_l_iy jh_eh_l_er_d ah_n_d t_ow_t_ah_l_iy s_ih_ng_k_er_d ah_p
g;47;turo stated nodding his head;t_uh_r_ow s_t_ey_t_ah_d n_aa_d_ih_ng hh_ih_z hh_eh_d
g;48;until he noticed he forgot his death but instead;ah_n_t_ih_l hh_iy n_ow_t_ah_s_t hh_iy f_er_g_aa_t hh_ih_z d_eh_th b_ah_t ih_n_s_t_eh_d
d;49;he joined in with his own lines;hh_iy jh_oy_n_d ih_n w_ih_dh hh_ih_z ow_n l_ay_n_z
d;50;to the rhythm at the end he threw a rhyme;t_uw dh_ah r_ih_dh_ah_m ae_t dh_ah eh_n_d hh_iy th_r_uw ah r_ay_m
d;51;not (pre-written) straight from the mind;n_ax_t p_r_eh_r_ih_t_ah_n s_t_r_ey_t f_r_ah_m dh_ah m_ay_n_d
d;52;and when he got stuck Gudo was inclined;ah_n_d w_eh_n hh_iy g_aa_t s_t_ah_k G_uw_d_ax w_ah_z ih_n_k_l_ay_n_d
d;53;to jump in finish it in time;t_uw jh_ah_m_p ih_n f_ih_n_ih_sh ih_t ih_n t_ay_m
m;54;they went on till the sunshine;dh_ey w_eh_n_t aa_n t_ih_l dh_ah s_ah_n_sh_ay_n
d;55;gave way to give the moon beams ime;g_ey_v w_ey t_uw g_ih_v dh_ah m_uw_n b_iy_m_z ay_m
d;56;oh Turo and Gudo will be fine;ow t_uh_r_ow ah_n_d G_uw_d_ax w_ah_l b_iy f_ay_n
n;57;that night chief-s wife gave birth;dh_ae_t n_ay_t ch_iy_f_s w_ay_f g_ey_v b_er_th
n;58;so the village had a party and they formed a circle;s_ow dh_ah v_ih_l_ih_jh hh_ae_d ah p_aa_r_t_iy ah_n_d dh_ey f_ao_r_m_d ah s_er_k_ah_l
a;59;with no rehearsal the duo was forced;w_ih_dh n_ow r_ah_hh_er_s_ah_l dh_ah d_uw_ow w_ah_z f_ao_r_s_t
