Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;my house has been built but I am alone here;m_ay hh_aw_s hh_ah_z b_ah_n b_ih_l_t b_ah_t ay ae_m ah_l_ow_n hh_ih_r
b;1;the door banged behind my back;dh_iy d_ao_r b_ae_ng_d b_ah_hh_ay_n_d m_ay b_ae_k
a;2;an autumn wind (is) knocking on the window;ah_n ao_t_ah_m w_ih_n_d ah_z n_aa_k_ih_ng aa_n dh_iy w_ih_n_d_ow
c;3;crying over me all over again;k_r_ay_ih_ng ow_v_er m_iy ao_l ow_v_er ah_g_eh_n
d;4;thunderstorm at night and fog in the morning;th_ah_n_d_er_s_t_ao_r_m ae_t n_ay_t ah_n_d f_ah_g ih_n dh_ah m_ao_r_n_ih_ng
f;5;the sun has turned completely cold;dh_ah s_ah_n hh_ah_z t_er_n_d k_ah_m_p_l_iy_t_l_iy k_ow_l_d
g;6;old pains are following one another;ow_l_d p_ey_n_z aa_r f_aa_l_ow_ih_ng w_ah_n ah_n_ah_dh_er
c;7;let them all get together;l_eh_t dh_eh_m ao_l g_eh_t t_ah_g_eh_dh_er
a;8;my house has been built but I am alone here;m_ay hh_aw_s hh_ah_z b_ih_n b_ih_l_t b_ah_t ay ae_m ah_l_ow_n hh_ih_r
b;9;the door banged behind my back;dh_ah d_ao_r b_ae_ng_d b_ah_hh_ay_n_d m_ay b_ae_k
a;10;an autumn wind (is) knocking on the window;ae_n ao_t_ah_m w_ih_n_d ih_z n_aa_k_ih_ng aa_n dh_ah w_ih_n_d_ow
e;11;crying over me all over again;k_r_ay_ih_ng ow_v_er m_iy ao_l ow_v_er ah_g_eh_n
b;12;this (is) Fate and I can-t;dh_ih_s ih_z f_ey_t ah_n_d ay k_ae_n_t
e;13;ask anything of Fate;ae_s_k eh_n_iy_th_ih_ng ah_v f_ey_t
a;14;i just know how the winds;ay jh_ah_s_t n_ow hh_aw dh_ah w_ih_n_d_z
d;15;Will be wailing after Im gone;w_ah_l b_iy w_ey_l_ih_ng ae_f_t_er ay_m g_ao_n
