Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;you were 23 and dying alone;y_uw w_er  ah_n_d d_ay_ih_ng ah_l_ow_n
a;1;jealous lovers selling off the loan;jh_eh_l_ah_s l_ah_v_er_z s_eh_l_ih_ng ao_f dh_iy l_ow_n
b;2;taunting me with every little goodbye;t_ao_n_t_ih_ng m_iy w_ah_dh eh_v_r_iy l_ih_t_ah_l g_uh_d_b_ay
b;3;begging me to touch you touch you all night;b_eh_g_ih_ng m_iy t_ah t_ah_ch y_uw t_ah_ch y_uw ao_l n_ay_t
e;5;it gets better oh it gets better it gets better … ;ah_t g_ih_t_s b_eh_t_er ow ah_t g_ih_t_s b_eh_t_er ah_t g_ih_t_s b_eh_t_er  ah_ae
f;7;then you showed me youre not for me;dh_eh_n y_uw sh_ow_d m_iy y_uw_r n_ax_t f_r_er m_iy
b;8;with your style with your smile;w_ah_dh y_uh_r s_t_ay_l w_ah_dh y_uh_r s_m_ay_l
c;9;trippin over the same bad dreams;t_r_ih_p_iy_n ow_v_er dh_iy s_ey_m b_ae_d d_r_iy_m_z
b;10;i can-t believe youre all mine;ay k_ae_n_t b_ah_l_iy_v y_uw_r ao_l m_ay_n
d;12;wind (is) blowin out;w_ih_n_d ih_z b_l_ow_iy_n aw_t
d;13;bows creak moving to the south;b_aw_z k_r_iy_k m_uw_v_ih_ng t_uw dh_ah s_aw_th
d;14;time (is) running out;t_ay_m ih_z r_ah_n_ih_ng aw_t
d;15;seasons tease rushing in and out;s_iy_z_ah_n_z t_iy_z r_ah_sh_ih_ng ih_n ah_n_d aw_t
f;17;then you showed me youre not for me;dh_eh_n y_uw sh_ow_d m_iy y_uw_r n_ax_t f_ao_r m_iy
b;18;with your style with your smile;w_ih_dh y_ao_r s_t_ay_l w_ih_dh y_ao_r s_m_ay_l
c;19;trippin over the same bad dreams;t_r_ih_p_iy_n ow_v_er dh_ah s_ey_m b_ae_d d_r_iy_m_z
b;20;i can-t believe youre all mine;ay k_ae_n_t b_ah_l_iy_v y_uw_r ao_l m_ay_n
e;22;youre looking through me;y_uw_r l_uh_k_ih_ng th_r_uw m_iy
