Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;oh yeah yeah;ow y_ae y_ae
a;1;oh yeah yeah;ow y_ae y_ae
a;2;oh yeah yeah;ow y_ae y_ae
b;4;words of mine;w_er_d_z ah_v m_ay_n
l;5;words of yours;w_er_d_z ah_v y_er_z
b;6;confusing rhymes;k_ah_n_f_y_uw_z_ih_ng r_ay_m_z
c;7;and confusing wars;ah_n_d k_ah_n_f_y_uw_z_ih_ng w_ao_r_z
d;8;between words of love;b_iy_t_w_iy_n w_er_d_z ah_v l_ah_v
e;9;and words of hate;ah_n_d w_er_d_z ah_v hh_ey_t
f;10;wars of dreams;w_ao_r_z ah_v d_r_iy_m_z
e;11;and wars of vain;ah_n_d w_ao_r_z ah_v v_ey_n
g;13;once again I step inside my shoes;w_ah_n_s ah_g_eh_n ay s_t_eh_p ih_n_s_ay_d m_ay sh_uw_z
g;14;a battle now for every single thing I do;ah b_ae_t_ah_l n_aw f_ao_r eh_v_er_iy s_ih_ng_g_ah_l th_ih_ng ay d_uw
g;15;and I don-t care because I don-t have a clue;ah_n_d ay d_ow_n_t k_eh_r b_ih_k_ao_z ay d_ow_n_t hh_ae_v ah k_l_uw
g;16;i seem to close all the windows in my room;ay s_iy_m t_uw k_l_ow_s ao_l dh_ah w_ih_n_d_ow_z ih_n m_ay r_uw_m
b;17;that tell me how I am comfortable in silence;dh_ae_t t_eh_l m_iy hh_aw ay ae_m k_ah_m_f_er_t_ah_b_ah_l ih_n s_ay_l_ah_n_s
h;18;this broken tainted skin that Im in;dh_ih_s b_r_ow_k_ah_n t_ey_n_t_ah_d s_k_ih_n dh_ae_t ay_m ih_n
h;19;i can-t win;ay k_ae_n_t w_ih_n
d;20;i need you to break me up;ay n_iy_d y_uw t_ah b_r_ey_k m_iy ah_p
i;21;break me down to the sound;b_r_ey_k m_iy d_aw_n t_ah dh_iy s_aw_n_d
i;22;so I can pray that somebody hears me now;s_ow ay k_ae_n p_r_ey dh_ah_t s_ah_m_b_ah_d_iy hh_ih_r_z m_iy n_aw
i;23;i just pray that someone hears me now;ay jh_ah_s_t p_r_ey dh_ah_t s_ah_m_w_ah_n hh_ih_r_z m_iy n_aw
b;25;there was a moment in my life;dh_eh_r w_ah_z ey m_ow_m_ah_n_t ih_n_ch m_ay l_ay_f
c;26;where I thought that you were gone;hh_w_eh_r ay th_ao_t dh_ah_t y_uw w_er g_ao_n
b;27;and every moment of my life;ah_n_d eh_v_r_iy m_ow_m_ah_n_t ah_v m_ay l_ay_f
e;28;was just printed fake;w_ah_z jh_ah_s_t p_r_ih_n_ah_d f_ey_k
b;30;i go to sleep every night;ay g_ow t_ah s_l_iy_p eh_v_er_iy n_ay_t
i;31;i should be good at it by now;ay sh_uh_d b_iy g_uh_d ae_t ih_t b_ay n_aw
b;32;but very lonely (is) tonight;b_ah_t v_eh_r_iy l_ow_n_l_iy ih_z t_ah_n_ay_t
h;33;and time stands still;ah_n_d t_ay_m s_t_ae_n_d_z s_t_ih_l
b;34;so now I try to picture you with all the kingdom I can-t find;s_ow n_aw ay t_r_ay t_uw p_ih_k_ch_er y_uw w_ih_dh ao_l dh_ah k_ih_ng_d_ah_m ay k_ae_n_t f_ay_n_d
b;35;fighting gravel dirt with this little mind;f_ay_t_ih_ng g_r_ae_v_ah_l d_er_t w_ah_dh dh_ah_s l_ih_t_ah_l m_ay_n_d
h;36;i think I saw the kingdom;ay th_ih_ng_k ay s_ao dh_iy k_ih_ng_d_ah_m
f;37;be in this feeling I must keep;b_iy ih_n_ch dh_ah_s f_iy_l_ih_ng ay m_ah_s_t k_iy_p
c;38;walking close crack the door;w_ao_k_ih_ng k_l_ow_z k_r_ae_k dh_iy d_ao_r
f;39;and then I fall asleep;ah_n_d dh_eh_n ay f_aa_l ah_s_l_iy_p
e;40;because every time I think I see your face;b_ih_k_ah_z eh_v_r_iy t_ay_m ay th_ih_ng_k ay s_iy y_uh_r f_ey_s
e;41;it fades away;ah_t f_ey_d_z ah_w_ey
e;42;and turns to gray;ah_n_d t_er_n_z t_ah g_r_ey
e;43;then I pray to save the day;dh_eh_n ay p_r_ey t_ah s_ey_v dh_iy d_ey
i;44;but anyway lets pray someone hears me now;b_ah_t eh_n_iy_w_ey l_eh_t_s p_r_ey s_ah_m_w_ah_n hh_ih_r_z m_iy n_aw
a;46;oh yeah yeah yeah yeah yeah yeah;ow y_ae y_ae y_ae y_ae y_ae y_ae
i;47;lets pray someone hears me now;l_eh_t_s p_r_ey s_ah_m_w_ah_n hh_ih_r_z m_iy n_aw
