Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;when they call your name;hh_w_ih_n dh_ey k_ao_l y_uh_r n_ey_m
b;1;Will you walk right up;w_ah_l y_uw w_ao_k r_ay_t ah_p
a;2;with a smile on your face;w_ih_dh ah s_m_ay_l aa_n y_ao_r f_ey_s
g;3;Will you cower in fear;w_ah_l y_uw k_aw_er ih_n f_ih_r
c;4;in your favourite sweater;ih_n_ch y_uh_r f_ey_v_ax_r_ih_t s_w_eh_t_er
c;5;with an old love letter;w_ah_dh ah_n ow_l_d l_ah_v l_eh_t_er
d;7;i wish you would;ay w_ih_sh y_uw w_uh_d
d;8;i wish you would;ay w_ih_sh y_uw w_uh_d
b;10;come pick me up;k_ah_m p_ih_k m_iy ah_p
e;11;take me out;t_ey_k m_iy aw_t
b;12;fuck me up;f_ah_k m_iy ah_p
h;13;steal my records;s_t_iy_l m_ay r_ih_k_ao_d_z
c;14;screw all my friends;s_k_r_uw ao_l m_ay f_r_eh_n_d_z
i;15;theyre all full of shit;dh_ey_r ao_l f_uh_l ah_v sh_iy_t
a;16;with a smile on your face;w_ih_dh ah s_m_ay_l aa_n y_ao_r f_ey_s
c;17;and then do it again;ah_n_d dh_eh_n d_uw ih_t ah_g_eh_n
d;18;i wish you would;ay w_ih_sh y_uw w_uh_d
e;20;when youre walking down town;w_eh_n y_uw_r w_ao_k_ih_ng d_aw_n t_aw_n
c;21;do you wish I was there;d_uw y_uw w_ih_sh ay w_ah_z dh_eh_r
l;22;do you wish it was me;d_uw y_uw w_ih_sh ih_t w_ah_z m_iy
c;23;with the windows clear;w_ih_dh dh_ah w_ih_n_d_ow_z k_l_ih_r
f;24;and the mannequins eyes;ah_n_d dh_ah m_ae_n_ah_k_ih_n_z ay_z
f;25;do they all look like mine;d_uw dh_ey ao_l l_uh_k l_ay_k m_ay_n
d;27;you know you could;y_uw n_ow y_uw k_uh_d
d;28;i wish you would;ay w_ih_sh y_uw w_uh_d
b;30;come pick me up;k_ah_m p_ih_k m_iy ah_p
e;31;take me out;t_ey_k m_iy aw_t
b;32;fuck me up;f_ah_k m_iy ah_p
h;33;steal my records;s_t_iy_l m_ay r_ih_k_ao_d_z
c;34;screw all my friends;s_k_r_uw ao_l m_ay f_r_eh_n_d_z
g;35;behind my back;b_ah_hh_ay_n_d m_ay b_ae_k
a;36;with a smile on your face;w_ih_dh ah s_m_ay_l aa_n y_ao_r f_ey_s
c;37;and then do it again;ah_n_d dh_eh_n d_uw ih_t ah_g_eh_n
d;38;i wish you would;ay w_ih_sh y_uw w_uh_d
c;40;i wish youd make up my bed;ay w_ih_sh y_uw_d m_ey_k ah_p m_ay b_eh_d
f;41;so I could make up my mind;s_ow ay k_uh_d m_ey_k ah_p m_ay m_ay_n_d
c;42;try it for sleeping instead;t_r_ay ih_t f_ao_r s_l_iy_p_ih_ng ih_n_s_t_eh_d
b;43;maybe youll rest sometime;m_ey_b_iy y_uw_l r_eh_s_t s_ah_m_t_ay_m
d;44;i wish I could;ay w_ih_sh ay k_uh_d
d;45;i wish I could;ay w_ih_sh ay k_uh_d
d;46;i wish I could;ay w_ih_sh ay k_uh_d
