Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i drove by all the places we used to hang out getting wasted;ay d_r_ow_v b_ay ao_l dh_iy p_l_ey_s_ah_z w_iy y_uw_z_d t_ah hh_ae_ng aw_t g_ih_t_ih_ng w_ey_s_t_ah_d
b;1;i thought about our last kiss how it felt the way it tasted and even though;ay th_ao_t ah_b_aw_t aa_r l_ae_s k_ih_s hh_aw ah_t f_eh_l_t dh_iy w_ey ah_t t_ey_s_t_ah_d ah_n_d iy_v_ah_n dh_ow
c;2;your friends tell me youre doing fine;y_ao_r f_r_eh_n_d_z t_eh_l m_iy y_uw_r d_uw_ih_ng f_ay_n
h;3;are you somewhere feeling lonely even though hes right beside you;aa_r y_uw s_ah_m_w_eh_r f_iy_l_ih_ng l_ow_n_l_iy iy_v_ah_n dh_ow hh_iy_s r_ay_t b_ah_s_ay_d y_uw
h;4;when he says those words that hurt you do you read the ones I wrote you;w_eh_n hh_iy s_eh_z dh_ow_z w_er_d_z dh_ae_t hh_er_t y_uw d_uw y_uw r_iy_d dh_ah w_ah_n_z ay r_ow_t y_uw
c;5;sometimes I start to wonder was it just a lie;s_ah_m_t_ay_m_z ay s_t_aa_r_t t_uw w_ah_n_d_er w_ah_z ih_t jh_ah_s_t ah l_ay
d;6;if what we had was real how could you be fine Cause Im not fine at all;ah_f w_ah_t w_iy hh_ae_d w_ah_z r_iy_l hh_aw k_uh_d y_uw b_iy f_ay_n k_aa_z ay_m n_ax_t f_ay_n ae_t ao_l
e;8;i remember the day you told me you were leaving;ay r_ih_m_eh_m_b_ax dh_ah d_ey y_uw t_ow_l_d m_iy y_uw w_er l_iy_v_ih_ng
a;9;i remember the make-up running down your face;ay r_ih_m_eh_m_b_ax dh_ah m_p_ah r_ah_n_ih_ng d_aw_n y_ao_r f_ey_s
f;10;and the dreams you left behind you didn-t need them;ah_n_d dh_ah d_r_iy_m_z y_uw l_eh_f_t b_ah_hh_ay_n_d y_uw d_ih_d_n_t n_iy_d dh_eh_m
a;11;like every single wish we ever made;l_ay_k eh_v_er_iy s_ih_ng_g_ah_l w_ih_sh w_iy eh_v_er m_ey_d
e;12;i wish that I could wake up with amnesia;ay w_ih_sh dh_ae_t ay k_uh_d w_ey_k ah_p w_ih_dh ae_m_n_iy_zh_ah
g;13;and forget about the stupid little things;ah_n_d f_ax_g_eh_t ah_b_aw_t dh_ah s_t_uw_p_ah_d l_ih_t_ah_l th_ih_ng_z
h;14;like the way it felt to fall asleep next to you;l_ay_k dh_ah w_ey ih_t f_eh_l_t t_uw f_aa_l ah_s_l_iy_p n_eh_k_s_t t_uw y_uw
d;15;and the memories I never can escape cause Im not fine at all;ah_n_d dh_ah m_eh_m_ax_r_iy_z ay n_eh_v_er k_ah_n ah_s_k_ey_p k_aa_z ay_m n_ax_t f_ay_n ae_t ao_l
b;17;the pictures that you sent me theyre still living in my phone;dh_ah p_ih_k_ch_er_z dh_ae_t y_uw s_eh_n_t m_iy dh_ey_r s_t_ih_l l_ih_v_ih_ng ih_n m_ay f_ow_n
e;18;ill admit I like to see them Ill admit I feel alone and all my friends keep;ay_l ah_d_m_ih_t ay l_ay_k t_uw s_iy dh_eh_m ay_l ah_d_m_ih_t ay f_iy_l ah_l_ow_n ah_n_d ao_l m_ay f_r_eh_n_d_z k_iy_p
i;19;asking why Im not around;ae_s_k_ih_ng w_ay ay_m n_ax_t er_aw_n_d
l;20;it hurts to know youre happy yeah it hurts that you moved on;ih_t hh_er_t_s t_uw n_ow y_uw_r hh_ae_p_iy y_ae ih_t hh_er_t_s dh_ae_t y_uw m_uw_v_d aa_n
d;21;its hard to hear your name when I haven-t seen you in so long;ih_t_s hh_aa_r_d t_uw hh_ih_r y_ao_r n_ey_m w_eh_n ay hh_ae_v_n_t s_iy_n y_uw ih_n s_ow l_ao_ng
c;22;its like we never happened was it just a lie;ih_t_s l_ay_k w_iy n_eh_v_er hh_ae_p_ah_n_d w_ah_z ih_t jh_ah_s_t ah l_ay
d;23;if what we had was real how could you be fine   Cause Im not fine at all;ah_f w_ah_t w_iy hh_ae_d w_ah_z r_iy_l hh_aw k_uh_d y_uw b_iy f_ay_n ah_ae k_aa_z ay_m n_ax_t f_ay_n ae_t ao_l
e;25;i remember the day you told me you were leaving;ay r_ih_m_eh_m_b_ax dh_ah d_ey y_uw t_ow_l_d m_iy y_uw w_er l_iy_v_ih_ng
a;26;i remember the make-up running down your face;ay r_ih_m_eh_m_b_ax dh_ah m_p_ah r_ah_n_ih_ng d_aw_n y_ao_r f_ey_s
f;27;and the dreams you left behind you didn-t need them;ah_n_d dh_ah d_r_iy_m_z y_uw l_eh_f_t b_ah_hh_ay_n_d y_uw d_ih_d_n_t n_iy_d dh_eh_m
a;28;like every single wish we ever made;l_ay_k eh_v_er_iy s_ih_ng_g_ah_l w_ih_sh w_iy eh_v_er m_ey_d
e;29;i wish that I could wake up with amnesia;ay w_ih_sh dh_ah_t ay k_uh_d w_ey_k ah_p w_ah_dh ae_m_n_iy_zh_ah
g;30;and forget about the stupid little things;ah_n_d f_ao_r_g_eh_t ah_b_aw_t dh_iy s_t_uw_p_ah_d l_ih_t_ah_l th_ih_ng_z
h;31;like the way it felt to fall asleep next to you;l_ay_k dh_iy w_ey ah_t f_eh_l_t t_ah f_aa_l ah_s_l_iy_p n_eh_k_s t_ah y_uw
a;32;and the memories I never can escape;ah_n_d dh_iy m_eh_m_ax_r_iy_z ay n_eh_v_er k_ae_n ah_s_k_ey_p
m;34;if today I woke up with you right beside me;ih_f t_uw_d_ey ay w_ow_k ah_p w_ah_dh y_uw r_ay_t b_ah_s_ay_d m_iy
