Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;sing it loud sing it sweet;s_ih_ng ah_t l_aw_d s_ih_ng ah_t s_w_iy_t
a;1;with hellfire fury stomping your feet;w_ah_dh hh_eh_l_f_ay_r f_y_uh_r_iy s_t_aa_m_p_ih_ng y_uh_r f_iy_t
b;2;if fortune leaves you in a bar downtown;ih_f f_ao_r_ch_ah_n l_iy_v_z y_uw ih_n_ch ey b_aa_r d_aw_n_t_aw_n
b;3;take your (self-pity) and drink it down;t_ey_k y_uh_r s_eh_l_f_p_ih_t_iy ah_n_d d_r_ih_ng_k ah_t d_aw_n
c;4;cuervos revenge on a sunny day;k_uh_r_v_ow_z r_iy_v_eh_n_jh aa_n ey s_ah_n_iy d_ey
c;5;my eyes are red skin (is) grey;m_ay ay_z er r_eh_d s_k_ih_n ah_z g_r_ey
c;6;there was a time when it wasn-t this way;dh_eh_r w_ah_z ey t_ay_m hh_w_ih_n ah_t w_oh_z_n_t dh_ih_s w_ey
d;7;just the glass the bottle and me;jh_ah_s_t dh_ah g_l_ae_s dh_ah b_aa_t_ah_l ah_n_d m_iy
c;8;she was a dancer with expensive taste;sh_iy w_ah_z ah d_ae_n_s_er w_ih_dh ih_k_s_p_eh_n_s_ih_v t_ey_s_t
d;9;i played the markets til Black Monday;ay p_l_ey_d dh_ah m_aa_r_k_ah_t_s t_ih_l b_l_ae_k m_ah_n_d_iy
c;10;she took the rest and ever since that day;sh_iy t_uh_k dh_ah r_eh_s_t ah_n_d eh_v_er s_ih_n_s dh_ah_t d_ey
d;11;its the glass the bottle and me;ih_t_s dh_ah g_l_ae_s dh_ah b_aa_t_ah_l ah_n_d m_iy
a;12;so sing it loud sing it sweet;s_ow s_ih_ng ih_t l_aw_d s_ih_ng ih_t s_w_iy_t
a;13;with hellfire fury stomping your feet;w_ih_dh hh_eh_l_f_ay_r f_y_uh_r_iy s_t_aa_m_p_ih_ng y_ao_r f_iy_t
b;14;if fortune leaves you in a bar downtown;ah_f f_ao_r_ch_ah_n l_iy_v_z y_uw ih_n ah b_aa_r d_aw_n_t_aw_n
b;15;take your (self-pity) and drink it down;t_ey_k y_ao_r s_eh_l_f_p_ih_t_iy ah_n_d d_r_ih_ng_k ih_t d_aw_n
c;16;tired of (do-gooders) trying to make me change;t_ay_r_d ah_v d_ao_g_uh_d_er_z t_r_ay_ih_ng t_uw m_ey_k m_iy ch_ey_n_jh
e;17;saying mend your ways before you lose your friends;s_ey_ih_ng m_eh_n_d y_ao_r w_ey_z b_ah_f_ao_r y_uw l_uw_z y_ao_r f_r_eh_n_d_z
c;18;i tell them over and over again;ay t_eh_l dh_eh_m ow_v_er ah_n_d ow_v_er ah_g_eh_n
d;19;its the glass the bottle and me;ih_t_s dh_ah g_l_ae_s dh_ah b_aa_t_ah_l ah_n_d m_iy
a;20;sing it loud sing it sweet;s_ih_ng ih_t l_aw_d s_ih_ng ih_t s_w_iy_t
a;21;with hellfire fury stomping your feet;w_ih_dh hh_eh_l_f_ay_r f_y_uh_r_iy s_t_aa_m_p_ih_ng y_ao_r f_iy_t
b;22;if fortune leaves you in a bar downtown;ah_f f_ao_r_ch_ah_n l_iy_v_z y_uw ih_n ah b_aa_r d_aw_n_t_aw_n
b;23;take your (self-pity) and drink it down;t_ey_k y_ao_r s_eh_l_f_p_ih_t_iy ah_n_d d_r_ih_ng_k ih_t d_aw_n
f;24;standing here on the edge of (self-destruction);s_t_ae_n_d_ih_ng hh_ih_r aa_n dh_ah eh_jh ah_v s_eh_l_f_d_ih_s_t_r_ah_k_sh_n
g;25;biding my time;b_ay_d_ih_ng m_ay t_ay_m
c;26;waiting for Lady Luck to call my name;w_ey_t_ih_ng f_ao_r l_ey_d_iy l_ah_k t_uw k_ao_l m_ay n_ey_m
c;27;and drag me away;ah_n_d d_r_ae_g m_iy ah_w_ey
c;29;cuervos revenge on a sunny day;k_uh_r_v_ow_z r_iy_v_eh_n_jh aa_n ah s_ah_n_iy d_ey
c;30;my eyes are red skin (is) grey;m_ay ay_z aa_r r_eh_d s_k_ih_n ih_z g_r_ey
c;31;there was a time when it wasn-t this way;dh_eh_r w_ah_z ah t_ay_m w_eh_n ih_t w_oh_z_n_t dh_ih_s w_ey
d;32;just the glass the bottle and me;jh_ah_s_t dh_ah g_l_ae_s dh_ah b_aa_t_ah_l ah_n_d m_iy
a;33;sing it loud sing it sweet;s_ih_ng ih_t l_aw_d s_ih_ng ih_t s_w_iy_t
a;34;with hellfire fury stomping your feet;w_ih_dh hh_eh_l_f_ay_r f_y_uh_r_iy s_t_aa_m_p_ih_ng y_ao_r f_iy_t
b;35;if fortune leaves you in a bar downtown;ah_f f_ao_r_ch_ah_n l_iy_v_z y_uw ih_n ah b_aa_r d_aw_n_t_aw_n
b;36;take your (self-pity) and drink it down;t_ey_k y_ao_r s_eh_l_f_p_ih_t_iy ah_n_d d_r_ih_ng_k ih_t d_aw_n
b;37;drink it all down;d_r_ih_ng_k ih_t ao_l d_aw_n
d;38;take your (self-pity);t_ey_k y_ao_r s_eh_l_f_p_ih_t_iy
b;39;and drink it down;ah_n_d d_r_ih_ng_k ih_t d_aw_n
