Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;0;i seen you go;ay s_iy_n y_uw g_ow
b;1;through a park in a haze;th_r_uw ey p_aa_r_k ih_n_ch ey hh_ey_z
c;2;and I don-t listen;ah_n_d ay d_ow_n l_ih_s_ah_n
b;3;for traffic going the same way;f_r_er t_r_ae_f_ih_k g_ow_ah_n dh_iy s_ey_m w_ey
c;4;a simple system;ey s_ih_m_p_ah_l s_ih_s_t_ah_m
d;5;yeah;y_ae
e;6;i string em up I cut em down;ay s_t_r_ih_ng eh_m ah_p ay k_ah_t eh_m d_aw_n
b;7;and dare I say;ah_n_d d_eh_r ay s_ey
c;9;a perfect vision;ey p_er_f_ih_k_t v_ih_zh_ah_n
a;10;such simple ways to let you know;s_ah_ch s_ih_m_p_ah_l w_ey_z t_ah l_eh_t y_uw n_ow
f;11;free range humans;f_r_iy r_ey_n_jh y_uw_m_ah_n_z
a;12;all cooped up naked clone;ao_l k_uw_p_t ah_p n_ey_k_ah_d k_l_ow_n
b;13;(is) playing lame;ah_z p_l_ey_ih_ng l_ey_m
d;14;yeah;y_ae
e;15;i string em up I cut em down;ay s_t_r_ih_ng eh_m ah_p ay k_ah_t eh_m d_aw_n
b;16;and dare I say;ah_n_d d_eh_r ay s_ey
